#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentExponential.t:rep1" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ExponentialGrowth.t:rep1" spec="beast.evolution.tree.coalescent.ExponentialGrowth">
#                <parameter id="ePopSize.t:rep1" name="popSize" spec="beast.core.parameter.RealParameter">0.3</parameter>
#                <parameter id="growthRate.t:rep1" name="growthRate" spec="beast.core.parameter.RealParameter">3.0E-4</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:rep1" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:rep1" spec="beast.evolution.tree.Tree">
#                    <taxonset id="TaxonSet.rep1" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ClockPrior.c:rep1" name="distribution">
#            <parameter id="clockRate.c:rep1" name="x" spec="beast.core.parameter.RealParameter">5.05E-9</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ePopSizePrior.t:rep1" name="distribution" x="@ePopSize.t:rep1">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#        <prior id="GammaShapePrior.s:rep1" name="distribution">
#            <parameter id="gammaShape.s:rep1" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="GrowthRatePrior.t:rep1" name="distribution" x="@growthRate.t:rep1">
#            <LaplaceDistribution id="LaplaceDistribution.0" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="mu" spec="beast.core.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="scale" spec="beast.core.parameter.RealParameter">30.701135</parameter>
#            </LaplaceDistribution>
#        </prior>
#        <prior id="KappaPrior.s:rep1" name="distribution">
#            <parameter id="kappa.s:rep1" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <distribution id="CPCM.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:rep1">
#            <taxonset id="CPCM" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="004_CB_ATP_CHN_F" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="010_CC_RED_FIN_F" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="016_CC_GRW_HUN_F" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="028_CC_BRA_FIN_F" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="039_CC_ERW_DNK_F" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="042_CC_GRW_HUN_F" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="238_CC_ORW_CHN_F" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="310_CO_ACW_RUS_F" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="362_CO_PLW_RUS_F" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="380_CO_PLW_RUS_F" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="382_CO_PLW_RUS_F" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#        </distribution>
#        <distribution id="CROWN.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:rep1">
#            <taxonset id="CROWN" spec="beast.evolution.alignment.TaxonSet">
#                <taxon idref="004_CB_ATP_CHN_F"/>
#                <taxon idref="010_CC_RED_FIN_F"/>
#                <taxon idref="016_CC_GRW_HUN_F"/>
#                <taxon idref="028_CC_BRA_FIN_F"/>
#                <taxon idref="039_CC_ERW_DNK_F"/>
#                <taxon idref="042_CC_GRW_HUN_F"/>
#                <taxon idref="238_CC_ORW_CHN_F"/>
#                <taxon id="307_CM_BSK_RUS_F" spec="beast.evolution.alignment.Taxon"/>
#                <taxon idref="310_CO_ACW_RUS_F"/>
#                <taxon idref="362_CO_PLW_RUS_F"/>
#                <taxon idref="380_CO_PLW_RUS_F"/>
#                <taxon idref="382_CO_PLW_RUS_F"/>
#                <taxon id="387_CP_MBW_RUS_F" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="M" spec="beast.core.parameter.RealParameter">1.4</parameter>
#                <parameter estimate="false" id="RealParameter.6" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="5.0">0.15</parameter>
#            </LogNormal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@rep1" id="treeLikelihood.rep1" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:rep1">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:rep1" shape="@gammaShape.s:rep1" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:rep1" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:rep1" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:rep1" kappa="@kappa.s:rep1" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies data="@rep1" id="empiricalFreqs.s:rep1" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:rep1" id="StrictClock.c:rep1" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.rep1	TreeHeight	gammaShape	kappa	CoalescentExponential	ePopSize	growthRate	logP(mrca(CROWN))	mrca.age(CROWN)	clockRate	mrca.age(CPCM)
0	-1654684.3577006308	-1654618.5555057488	-65.80219488190635	-1654618.5555057488	1.8589383543578566	1.0	2.0	-46.86170626491651	0.3	3.0E-4	-13.161631781727769	1.8589383543578566	5.05E-9	1.015327259346093
1000	-1373184.0410328459	-1371469.3822469788	-1714.6587858669614	-1371469.3822469788	2012.9911999749863	1.0	5.8233509470495814	-842.7876219572166	2.171025935083951	-0.10333404917303346	-862.8854154009473	2012.9911999749863	1.9807244130964536E-6	731.7279882262487
2000	-1371044.664368137	-1370856.753711216	-187.91065692103183	-1370856.753711216	39.4591492565177	1.0	5.026343663752883	-59.4386785616881	15.431991341443464	-0.07692894096919223	-117.73786451125393	39.4591492565177	8.727184110915606E-5	20.48802378917721
3000	-1370912.0198911547	-1370854.2379358157	-57.78195533893275	-1370854.2379358157	8.007877298550454	1.0	5.026343663752883	-35.331464788779876	21.158192092874053	0.3896923303610762	-11.39067004134507	8.007877298550454	4.2865255775072263E-4	4.177989936222519
4000	-1370891.5260959687	-1370852.2205975463	-39.30549842227918	-1370852.2205975463	4.392652300855875	1.0	5.026343663752883	-28.253065958674874	10.886893365537048	0.7993337817492914	-0.6437366196432284	4.392652300855875	7.623298140673153E-4	2.3423088895215303
5000	-1370813.340107286	-1370776.7840536346	-36.55605365152783	-1370776.7840536346	4.159640048431347	0.6242283517764513	5.026343663752883	-27.331589784042386	3.131239955274138	-0.06216422771166852	-0.4616162217004176	4.159640048431347	8.110825428067027E-4	2.162893801225895
6000	-1370810.1411769104	-1370775.2129362528	-34.92824065746221	-1370775.2129362528	3.5858514371719403	0.6242283517764513	5.026343663752883	-24.8465610072698	6.057937268330805	0.7965418713861161	-0.635036657616306	3.5858514371719403	9.415430563147504E-4	1.9422012254885446
7000	-1370809.5298421904	-1370774.5117578001	-35.018084390383585	-1370774.5117578001	3.7811981127125414	0.6242283517764513	5.026343663752883	-25.070136081157106	6.340760796931713	0.6447194304941666	-0.4606210868122492	3.7811981127125414	8.981289957737613E-4	1.9756292493971988
8000	-1370816.6407187106	-1370781.0012637018	-35.63945500869161	-1370781.0012637018	3.8005054494815314	0.6242283517764513	5.026343663752883	-26.048130608130716	4.563765871949867	0.10417116254851444	-0.45045459160321055	3.8005054494815314	9.027303754715622E-4	2.016019138351673
9000	-1370806.4126672526	-1370771.0054672721	-35.40719998043516	-1370771.0054672721	3.862068521976791	0.6055432707463958	5.026343663752883	-25.49369717845753	6.449850305811013	0.7020225627689711	-0.42593601668753833	3.862068521976791	8.708790656933533E-4	2.0343261183215824
10000	-1370806.982545417	-1370770.4737717528	-36.508773664345256	-1370770.4737717528	3.7832907840227596	0.6055432707463958	5.026343663752883	-26.19046504474122	9.301885547637559	0.8592365301706086	-0.4594608429664393	3.7832907840227596	8.772439658798437E-4	2.0079802661126656
11000	-1370816.2244370873	-1370772.532654295	-43.69178279242464	-1370772.532654295	4.193197558684234	0.6055432707463958	5.026343663752883	-32.30009596420769	26.630066648617454	0.8852847817363434	-0.4801668297767149	4.193197558684234	7.939515140093647E-4	2.225538144016766
12000	-1370810.520550945	-1370771.5241753426	-38.99637560244155	-1370771.5241753426	3.8815128161792	0.6055432707463958	5.026343663752883	-28.26273682430285	14.574083888028161	1.0169279140580936	-0.42062691566185695	3.8815128161792	8.619068311670213E-4	2.082413651833323
13000	-1370808.457772867	-1370770.3935642317	-38.06420863530203	-1370770.3935642317	4.401630782703101	0.6055432707463958	5.026343663752883	-27.565368369656657	9.259064429097236	0.5977072620407615	-0.6531251594273029	4.401630782703101	7.568175106939221E-4	2.39497869840638
14000	-1370808.439761732	-1370771.0750457891	-37.364715942948806	-1370771.0750457891	3.751479857966067	0.6055432707463958	5.026343663752883	-27.42023769495073	6.431701955088363	0.12119102039786789	-0.47864808663977776	3.751479857966067	8.963921452040068E-4	1.9865191472036892
15000	-1370732.809162387	-1370698.159997457	-34.649164929872086	-1370698.159997457	3.6502746071853527	0.3827725867970692	5.026343663752883	-25.761367512321236	2.5727317438112114	0.0740620955062774	-0.5625439507701961	3.6502746071853527	9.227713272197726E-4	1.9440272772807576
16000	-1370731.2394892669	-1370696.9442892792	-34.295199987772605	-1370696.9442892792	3.6472675422154786	0.3827725867970692	5.026343663752883	-24.573412604208052	5.816385685499867	0.5417950792529065	-0.5655880950879749	3.6472675422154786	9.40904184487642E-4	1.9004306430842073
17000	-1370731.1077011707	-1370697.588761538	-33.5189396326678	-1370697.588761538	3.484316077253885	0.3827725867970692	5.026343663752883	-23.868067156054735	4.358965008026924	0.5859866914322733	-0.7816781820525938	3.484316077253885	9.718417559812328E-4	1.82503543323815
18000	-1370635.2922755214	-1370598.5925060846	-36.69976943689052	-1370598.5925060846	3.907257040350847	0.19500397436590988	5.026343663752883	-26.91862598740841	8.546530137633935	0.9261469431734346	-0.41534731546476134	3.907257040350847	8.691622071180068E-4	2.078830568052144
19000	-1370636.058010783	-1370600.2328142596	-35.825196523412345	-1370600.2328142596	4.086113934044272	0.19500397436590988	5.026343663752883	-26.18901614643091	7.363729699480913	0.5776420382199852	-0.43069458628068047	4.086113934044272	8.31349408981325E-4	2.173947143568953
20000	-1370596.7847651623	-1370561.0623029708	-35.72246219138717	-1370561.0623029708	4.012171817447374	0.13102616547098783	5.026343663752883	-26.25494712842718	6.709807914420228	0.7410756415778252	-0.41367994104202954	4.012171817447374	8.440215971917747E-4	2.1209518181571965
21000	-1370596.455408173	-1370560.8410005276	-35.61440764527771	-1370560.8410005276	4.202892055063944	0.13102616547098783	5.026343663752883	-26.755452729728102	3.447892545093624	0.2774198985872469	-0.486029164133986	4.202892055063944	8.085117462492365E-4	2.221772135216697
22000	-1370567.8659475697	-1370533.2797989752	-34.58614859458982	-1370533.2797989752	3.577250494994845	0.0857998837005774	5.026343663752883	-25.007884022332437	6.1937888286737515	0.8573502609929344	-0.6458917609681072	3.577250494994845	9.391458567776612E-4	1.9213363383228257
23000	-1370573.48695135	-1370535.5534894082	-37.93346194167184	-1370535.5534894082	4.595119519706533	0.0857998837005774	5.026343663752883	-27.9157493125044	7.626510516380947	0.3431044484360095	-0.8940064612527389	4.595119519706533	7.395529724009148E-4	2.466661861085781
