#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentExponential.t:rep1" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ExponentialGrowth.t:rep1" spec="beast.evolution.tree.coalescent.ExponentialGrowth">
#                <parameter id="ePopSize.t:rep1" name="popSize" spec="beast.core.parameter.RealParameter">0.3</parameter>
#                <parameter id="growthRate.t:rep1" name="growthRate" spec="beast.core.parameter.RealParameter">3.0E-4</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:rep1" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:rep1" spec="beast.evolution.tree.Tree">
#                    <taxonset id="TaxonSet.rep1" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ClockPrior.c:rep1" name="distribution">
#            <parameter id="clockRate.c:rep1" name="x" spec="beast.core.parameter.RealParameter">5.05E-9</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ePopSizePrior.t:rep1" name="distribution" x="@ePopSize.t:rep1">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#        <prior id="GammaShapePrior.s:rep1" name="distribution">
#            <parameter id="gammaShape.s:rep1" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="GrowthRatePrior.t:rep1" name="distribution" x="@growthRate.t:rep1">
#            <LaplaceDistribution id="LaplaceDistribution.0" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="mu" spec="beast.core.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="scale" spec="beast.core.parameter.RealParameter">30.701135</parameter>
#            </LaplaceDistribution>
#        </prior>
#        <prior id="KappaPrior.s:rep1" name="distribution">
#            <parameter id="kappa.s:rep1" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <distribution id="CROWN.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:rep1">
#            <taxonset id="CROWN" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="004_CB_ATP_CHN_F" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="010_CC_RED_FIN_F" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="016_CC_GRW_HUN_F" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="028_CC_BRA_FIN_F" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="039_CC_ERW_DNK_F" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="042_CC_GRW_HUN_F" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="238_CC_ORW_CHN_F" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="307_CM_BSK_RUS_F" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="310_CO_ACW_RUS_F" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="362_CO_PLW_RUS_F" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="380_CO_PLW_RUS_F" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="382_CO_PLW_RUS_F" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="387_CP_MBW_RUS_F" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="M" spec="beast.core.parameter.RealParameter">1.4</parameter>
#                <parameter estimate="false" id="RealParameter.6" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="5.0">0.15</parameter>
#            </LogNormal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@rep1" id="treeLikelihood.rep1" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:rep1">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:rep1" shape="@gammaShape.s:rep1" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:rep1" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:rep1" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:rep1" kappa="@kappa.s:rep1" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies data="@rep1" id="empiricalFreqs.s:rep1" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:rep1" id="StrictClock.c:rep1" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.rep1	TreeHeight	gammaShape	kappa	CoalescentExponential	ePopSize	growthRate	logP(mrca(CROWN))	mrca.age(CROWN)	clockRate
0	-1677115.4980460773	-1677031.621357855	-83.87668822243023	-1677031.621357855	1.5491539932751612	1.0	2.0	-58.060436662387914	0.3	3.0E-4	-20.03739472478025	1.5491539932751612	5.05E-9
1000	-1374230.7951215645	-1371223.323537598	-3007.47158396668	-1371223.323537598	3511.2965019709545	1.0	3.5509996954902006	-1976.1472062529494	0.9616679316601675	-0.05771991536042548	-1023.8119414419576	3511.2965019709545	8.844485228443663E-7
2000	-1371125.0662190549	-1370680.182717996	-444.8835010588216	-1370680.182717996	171.67111909921152	1.0	5.047744533022604	-118.37992627793773	13.060482389121931	-0.05018305209211843	-315.93125782428143	171.67111909921152	1.904309537956723E-5
3000	-1370754.9948081034	-1370661.9917328146	-93.00307528884693	-1370661.9917328146	13.857636904157921	1.0	5.047744533022604	-46.156678638616484	37.98351541369694	0.03496113361200309	-35.207079446275436	13.857636904157921	2.422474549639308E-4
4000	-1370726.774629674	-1370665.674785351	-61.09984432291833	-1370665.674785351	6.8620632213780555	1.0	5.047744533022604	-41.65009579254899	75.59277365966541	0.8285831471600238	-7.096372970782236	6.8620632213780555	4.8580023565895653E-4
5000	-1370700.5438233747	-1370662.0642552346	-38.47956814020058	-1370662.0642552346	4.219442551538969	1.0	5.047744533022604	-27.581112424729064	10.757675376355726	0.7754773469029295	-0.49655112636211285	4.219442551538969	7.811876306946882E-4
6000	-1370699.591002797	-1370659.6752324232	-39.91577037383308	-1370659.6752324232	5.056254933442469	1.0	5.047744533022604	-28.68795466784008	4.468283538184917	0.17360392408498115	-1.7241305389411232	5.056254933442469	6.493562817576138E-4
7000	-1370694.8544874114	-1370656.7688622077	-38.08562520384406	-1370656.7688622077	4.6156172381796905	1.0	5.047744533022604	-27.566635018207943	4.883180777527187	0.2623051160600238	-0.9236233684966435	4.6156172381796905	7.319331741542889E-4
8000	-1370692.6790836556	-1370655.7892226344	-36.88986102119533	-1370655.7892226344	4.316171417803108	1.0	5.047744533022604	-26.614547371280405	5.4061953358116615	0.494692894311054	-0.570628704007137	4.316171417803108	7.795652705651898E-4
9000	-1370649.957168763	-1370615.5131025657	-34.44406619729087	-1370615.5131025657	3.4969119829137965	0.7319587030184462	5.047744533022604	-24.487406694460475	4.277905764683709	0.27535492837789133	-0.7612421467506632	3.4969119829137965	9.587932990345815E-4
10000	-1370652.9409390262	-1370615.2589517622	-37.68198726389944	-1370615.2589517622	4.038747482316207	0.7319587030184462	5.047744533022604	-27.25550445471564	9.564877069990153	0.5305073700224201	-0.4181204376939477	4.038747482316207	8.379954252864011E-4
11000	-1370652.5136148396	-1370617.6524826786	-34.86113216103671	-1370617.6524826786	3.5258770993499025	0.7319587030184462	5.047744533022604	-24.62944296706607	5.857990108116988	0.4358985946686691	-0.7166996185692642	3.5258770993499025	9.795526842861211E-4
12000	-1370629.6777575277	-1370595.1192528133	-34.55850471434622	-1370595.1192528133	3.6772655627325994	0.6335251905960778	5.047744533022604	-25.24263672946233	3.1363221267630483	0.048903520270747514	-0.536672902216689	3.6772655627325994	9.035240466775346E-4
13000	-1370631.2830030238	-1370596.1603909102	-35.122612113634055	-1370596.1603909102	3.842829964369878	0.6335251905960778	5.047744533022604	-26.080536509208194	2.628765007475971	0.2665853876808084	-0.4323268285299656	3.842829964369878	8.924209138728924E-4
14000	-1370632.158209239	-1370594.6082759982	-37.549933240712896	-1370594.6082759982	4.503635400522963	0.6335251905960778	5.047744533022604	-27.440125074715336	5.457352377501478	0.21878268610937868	-0.7711668211867737	4.503635400522963	7.349727399749633E-4
15000	-1370574.6217180719	-1370537.0765976892	-37.54512038277834	-1370537.0765976892	4.528256011595515	0.41638653943761816	5.047744533022604	-27.610337284945924	5.4470164591244234	0.6020047453001784	-0.8026938019499037	4.528256011595515	7.427597743753917E-4
16000	-1370566.2540891136	-1370532.5638546017	-33.69023451188134	-1370532.5638546017	2.892180708785138	0.41638653943761816	5.047744533022604	-22.137793265366234	4.46269914457213	0.5173729204294939	-2.622422833422815	2.892180708785138	0.0011702493945953973
17000	-1370555.818486923	-1370521.783962052	-34.034524870772366	-1370521.783962052	3.674309049778616	0.37509347549105315	5.047744533022604	-24.471945809018617	5.079435184444213	0.6717151303140072	-0.5393801660223179	3.674309049778616	9.080068440360268E-4
18000	-1370503.0583957643	-1370466.5479566287	-36.51043913558673	-1370466.5479566287	4.479668380141045	0.2449561419887004	5.047744533022604	-26.97400832799948	4.638907390783323	0.44147172375514976	-0.7415899621855763	4.479668380141045	7.518121356130911E-4
19000	-1370434.786156464	-1370399.403174937	-35.38298152686111	-1370399.403174937	4.273276428705102	0.11800404158066292	5.088224976806746	-26.14147972865075	4.767726753647403	0.4377454983438376	-0.5351716855536014	4.273276428705102	8.022544486916518E-4
20000	-1370420.3680459422	-1370382.8216581023	-37.5463878398131	-1370382.8216581023	4.62776476578837	0.07962967239751603	5.088224976806746	-27.75028383784386	5.791463327118442	0.1953975589161412	-0.9415266629073267	4.62776476578837	7.445938811275745E-4
21000	-1370414.9207408978	-1370381.695921487	-33.22481941076061	-1370381.695921487	3.1866836028240995	0.07962967239751603	5.088224976806746	-23.502751900776193	3.1183819221787843	0.6518177331430748	-1.471694354468621	3.1866836028240995	0.0010430882601748144
22000	-1370409.4439394951	-1370373.546138252	-35.897801243329226	-1370373.546138252	4.16974991714416	0.05214391038814886	5.088224976806746	-26.73830435072482	5.067890330248822	0.1630851001478546	-0.4669181703336144	4.16974991714416	8.114652520281282E-4
