Model	Iteration	Variable	Type	Subsampled	MinObs	decay	logLoss	logLossSD	AUC	Accuracy	AccuracySD	Kappa
m2	2	Habitat	Minimum	3	3	0	1.48464994391951	1.63656743853843	0.942888253494871	0.767285861713106	0.118417399009674	0.669889513743633
m2	2	Habitat	Minimum	3	3	1e-04	0.646246501204508	0.407229727389221	0.944374544981163	0.779050567595459	0.120991074732066	0.675015691030457
m2	2	Habitat	Minimum	3	3	0.1	0.655244197848042	0.194565055194771	0.932461311156164	0.757413140694874	0.138837178499753	0.638825043760504
m3	2	Habitat	Minimum	3	3	0	1.78358198011528	1.55259774191134	0.848372658387364	0.668214654282766	0.139078091629534	0.489406966802741
m3	2	Habitat	Minimum	3	3	1e-04	1.13056186696127	0.657286591748869	0.848372658387364	0.668214654282766	0.139078091629534	0.489406966802741
m3	2	Habitat	Minimum	3	3	0.1	0.952927758892422	0.213424735919132	0.846920638185344	0.668214654282766	0.139078091629534	0.489406966802741
m4	2	Habitat	Minimum	3	3	0	1.09700379468152	0.705079242394025	0.909377204752592	0.721947024423805	0.094403693655024	0.596121933430598
m4	2	Habitat	Minimum	3	3	1e-04	0.677612266050476	0.163028955069997	0.915692994226276	0.710835913312693	0.118959348403852	0.574574443729506
m4	2	Habitat	Minimum	3	3	0.1	0.747012952372753	0.132860640888888	0.914843427126709	0.712600619195046	0.127447222131993	0.563357283098445
m5	2	Habitat	Minimum	3	3	0	1.4945904878515	0.734792767567377	0.793556122390681	0.497523219814241	0.0857115584923625	0.215713682578413
m5	2	Habitat	Minimum	3	3	1e-04	1.13093832802433	0.254451755323089	0.78572524003774	0.48641210870313	0.0888535635762717	0.206665372112384
m5	2	Habitat	Minimum	3	3	0.1	1.06899561396138	0.105826869852192	0.774302185967627	0.521052631578947	0.071204065070566	0.24090057234902
m6	2	Habitat	Minimum	3	3	0	1.40843327041701	1.14376516301366	0.89382730912878	0.657791537667699	0.0680590535516563	0.502783138288184
m6	2	Habitat	Minimum	3	3	1e-04	0.883464416694473	0.439111733354414	0.902062603246427	0.657137942896457	0.0826459742095766	0.490152588103642
m6	2	Habitat	Minimum	3	3	0.1	0.790617352859996	0.1862598143523	0.899449508008332	0.657137942896457	0.0826459742095766	0.490152588103642
m7	2	Habitat	Minimum	3	3	0	1.05678311718016	0.789472280281215	0.88715857243247	0.687237702098383	0.0729827272387344	0.542197250112215
m7	2	Habitat	Minimum	3	3	1e-04	0.770471759139411	0.184491416407464	0.88715857243247	0.653250773993808	0.0756035207735495	0.476249317740113
m7	2	Habitat	Minimum	3	3	0.1	0.788346579940653	0.12393518907841	0.901888370412267	0.674303405572755	0.111047298870208	0.500050452991629
m1	2	Gens	Minimum	3	3	0	2.73000576487926	3.10703187529557	0.943809523809524	0.758095238095238	0.203467670578206	0.719628543499511
m1	2	Gens	Minimum	3	3	1e-04	0.910919674196184	0.622668922216764	0.972380952380952	0.72952380952381	0.195974222007921	0.689924242424242
m1	2	Gens	Minimum	3	3	0.1	0.86137668738309	0.18046956978948	0.965714285714286	0.562857142857143	0.151425576490299	0.498875855327468
m2	2	Gens	Minimum	3	3	0	1.38748843382939	0.805631500479126	0.971621718375459	0.865653717627402	0.0330560385971107	0.841124989603558
m2	2	Gens	Minimum	3	3	1e-04	0.455296934585719	0.197531315258942	0.981058900655779	0.855127401837928	0.0296879256135544	0.828732906091358
m2	2	Gens	Minimum	3	3	0.1	0.535464321167231	0.0597695979289492	0.982327509951349	0.855127401837928	0.0296879256135544	0.828732906091358
m3	2	Gens	Minimum	3	3	0	1.38589769689202	0.871628619599412	0.922950362259573	0.624988328664799	0.0501418069637959	0.548711210432262
m3	2	Gens	Minimum	3	3	1e-04	0.929338645007924	0.249210322389081	0.922950362259573	0.63609943977591	0.0524023519589687	0.561700140321561
m3	2	Gens	Minimum	3	3	0.1	1.07838898396144	0.126848995807693	0.919927910854768	0.604353408029879	0.0586340339297571	0.524271640185053
m4	2	Gens	Minimum	3	3	0	2.32512445622255	3.24503576855098	0.944511316703783	0.747840802987862	0.117599011857681	0.699660644261968
m4	2	Gens	Minimum	3	3	1e-04	0.813977262900238	0.761582993325464	0.968297922255095	0.744012605042017	0.107315655076125	0.69486950770451
m4	2	Gens	Minimum	3	3	0.1	0.779996544535492	0.231184548991187	0.966964588921761	0.724964985994398	0.10105012427273	0.672238324330042
m5	2	Gens	Minimum	3	3	0	1.86293394601685	1.02509891707594	0.873592556680792	0.555098039215686	0.0334784742207361	0.457906812499917
m5	2	Gens	Minimum	3	3	1e-04	1.36220766381016	0.344216850874709	0.869306842395078	0.543986928104575	0.013497167221457	0.444178614976026
m5	2	Gens	Minimum	3	3	0.1	1.37584273215408	0.0926525461806063	0.847759223347459	0.532875816993464	0.0218656513988041	0.431228974688256
m6	2	Gens	Minimum	3	3	0	1.38577263391723	0.838301630892114	0.956766401580159	0.709607843137255	0.067910824219237	0.656227395505417
m6	2	Gens	Minimum	3	3	1e-04	0.776600123948503	0.157854703237849	0.959788730128804	0.699607843137255	0.0400259431440094	0.644494783207958
m6	2	Gens	Minimum	3	3	0.1	0.808834826864041	0.0564025687335145	0.950841752613715	0.742941176470588	0.0492172486276506	0.695129396408726
m7	2	Gens	Minimum	3	3	0	1.40552789952374	1.03385837859237	0.932119362323406	0.689955280357757	0.0545658146109765	0.627440849808569
m7	2	Gens	Minimum	3	3	1e-04	0.834029251670815	0.249781244673941	0.942834602965118	0.70171998624011	0.0490694319480007	0.641482900870573
m7	2	Gens	Minimum	3	3	0.1	0.996189541917946	0.0726876065174077	0.943621640002155	0.70171998624011	0.0719575725979729	0.641363115223835
m1	2	Habitat	Median	21.5	5	0	1.78178543290764	1.50319797956331	0.934369137806638	0.762820512820513	0.161914499234809	0.671415391481813
m1	2	Habitat	Median	21.5	5	1e-04	0.746689207719583	0.46041104168936	0.92846636002886	0.729487179487179	0.160921695995121	0.623186814883434
m1	2	Habitat	Median	21.5	5	0.1	0.602832652147771	0.187516786441067	0.921593013468013	0.746153846153846	0.157057822993042	0.644577189214985
m2	2	Habitat	Median	21.5	5	0	2.2060005308583	1.82357126770571	0.925670594927948	0.731819745442036	0.102416002594943	0.611481677369833
m2	2	Habitat	Median	21.5	5	1e-04	0.834754782019042	0.582182910241461	0.930540724798078	0.732989336085311	0.0831848188994339	0.604645349072393
m2	2	Habitat	Median	21.5	5	0.1	0.67529502281772	0.0898759444181366	0.924270474623416	0.7218782249742	0.0689178118417829	0.57867787155111
m3	2	Habitat	Median	21.5	5	0	0.776360615057163	0.141691336386997	0.869163433788434	0.685599415204678	0.106248560381881	0.518559650809984
m3	2	Habitat	Median	21.5	5	1e-04	0.776945067475534	0.141603753862563	0.869163433788434	0.685599415204678	0.106248560381881	0.518559650809984
m3	2	Habitat	Median	21.5	5	0.1	0.911799157707316	0.122022199702567	0.862482975357975	0.685599415204678	0.106248560381881	0.518559650809984
m4	2	Habitat	Median	21.5	5	0	1.16670241458447	0.889460203416276	0.895357377121503	0.687450980392157	0.10271257946373	0.542851635610424
m4	2	Habitat	Median	21.5	5	1e-04	0.746053473489413	0.290297502780896	0.906705416337189	0.654117647058824	0.149890244209118	0.492734539379337
m4	2	Habitat	Median	21.5	5	0.1	0.811305891248118	0.199417495448287	0.909079153710926	0.655228758169935	0.119961796359331	0.480457511167329
m5	2	Habitat	Median	21.5	5	0	1.43043630771396	1.09462509578171	0.78409029206088	0.500068799449604	0.105524737322413	0.235563282015835
m5	2	Habitat	Median	21.5	5	1e-04	1.12660807730545	0.421309522700137	0.788819941496412	0.511179910560716	0.0930828839726878	0.230047533387575
m5	2	Habitat	Median	21.5	5	0.1	1.06722625088351	0.170065972944388	0.800329751131222	0.511179910560716	0.0930828839726878	0.230047533387575
m6	2	Habitat	Median	21.5	5	0	2.52093763138365	1.66880254548339	0.863569485661397	0.6225	0.0722515965905013	0.441629226353794
m6	2	Habitat	Median	21.5	5	1e-04	1.34847319007252	0.575285799373801	0.828534577758842	0.621111111111111	0.100338931799018	0.42994545244795
m6	2	Habitat	Median	21.5	5	0.1	0.913364658554949	0.217529895135291	0.842729839196751	0.643333333333333	0.128884099527875	0.462875752814873
m7	2	Habitat	Median	21.5	5	0	0.994393618447162	0.805627463871546	0.894423258930612	0.678603371173031	0.066122409757593	0.529404774487495
m7	2	Habitat	Median	21.5	5	1e-04	0.724839539096335	0.220926083458848	0.894423258930612	0.689714482284142	0.0963717361430267	0.534925269366964
m7	2	Habitat	Median	21.5	5	0.1	0.763643922632862	0.123191160514325	0.897958612465965	0.689714482284142	0.0963717361430267	0.534925269366964
m1	2	Gens	Median	9	5	0	0.759124277051583	1.31660558712314	0.975876322751323	0.845555555555556	0.0816638321503558	0.811207346869997
m1	2	Gens	Median	9	5	1e-04	0.370059233306432	0.36253515541452	0.977496693121693	0.823333333333333	0.0820409036794647	0.783095458758109
m1	2	Gens	Median	9	5	0.1	0.411724052584622	0.110911644122893	0.977496693121693	0.823333333333333	0.0820409036794647	0.783095458758109
m2	2	Gens	Median	9	5	0	1.32847056637572	1.04844853225544	0.967633575574752	0.879760061919505	0.0400021723056007	0.85821853889575
m2	2	Gens	Median	9	5	1e-04	0.465045876113744	0.261681700260313	0.978138626079803	0.869233746130031	0.0560812461215873	0.845635757438796
m2	2	Gens	Median	9	5	0.1	0.536481036490496	0.10248880829719	0.978744686685863	0.869233746130031	0.0560812461215873	0.845635757438796
m3	2	Gens	Median	9	5	0	1.5142594057922	1.06716184174767	0.918439152260231	0.623047815617475	0.0542552204395899	0.546852900515942
m3	2	Gens	Median	9	5	1e-04	0.958857881401482	0.306855075453861	0.918439152260231	0.634158926728586	0.0410624876723974	0.559564362966535
m3	2	Gens	Median	9	5	0.1	1.09154970363379	0.124767469115072	0.913896234756529	0.612521499828001	0.0572113808460952	0.535088845352056
m4	2	Gens	Median	9	5	0	1.69953792782861	1.2928013063479	0.95839370668318	0.771228070175439	0.106555300242875	0.729788490630994
m4	2	Gens	Median	9	5	1e-04	0.678563156484536	0.322186056358798	0.971255406386985	0.739649122807018	0.099497429017238	0.694455335809748
m4	2	Gens	Median	9	5	0.1	0.762359476531927	0.147741391835305	0.968232941522415	0.727675438596491	0.0856645868335647	0.677853767035537
m5	2	Gens	Median	9	5	0	1.72750920637359	1.03517294568421	0.865483691961633	0.524183006535948	0.0775221287112805	0.422314715876912
m5	2	Gens	Median	9	5	1e-04	1.3072948861404	0.460434322647272	0.862191951022833	0.545820433436533	0.0401821328631998	0.447497931232646
m5	2	Gens	Median	9	5	0.1	1.34288670557761	0.231835605357648	0.862191951022833	0.557585139318885	0.0596166187091562	0.460375924266825
m6	2	Gens	Median	9	5	0	1.36672931209577	1.2593546180121	0.944239803497156	0.711351909184727	0.0427021701214115	0.658207884476508
m6	2	Gens	Median	9	5	1e-04	0.79004878321364	0.4742427788264	0.951519215261862	0.732989336085311	0.0273290063697671	0.683128159930591
m6	2	Gens	Median	9	5	0.1	0.802768515918045	0.181950415625137	0.947234455903574	0.744100447196422	0.051071341475649	0.696605464477782
m7	2	Gens	Median	9	5	0	1.38910075410187	1.07790977503919	0.926638986629699	0.718394515701017	0.10023775261841	0.661430938592452
m7	2	Gens	Median	9	5	1e-04	0.8175246318418	0.310262330808184	0.938419289660002	0.718394515701017	0.10023775261841	0.661430938592452
m7	2	Gens	Median	9	5	0.1	0.979709442053916	0.149422982577658	0.939669289660002	0.738394515701017	0.105488773170128	0.685067143532664
m1	2	Habitat	Minimum	6	5	0	7.24951554016834	7.34708456877204	0.838125	0.766666666666667	0.223606797749979	0.692063492063492
m1	2	Habitat	Minimum	6	5	1e-04	2.0941675372853	2.10026717501595	0.868958333333333	0.766666666666667	0.223606797749979	0.692063492063492
m1	2	Habitat	Minimum	6	5	0.1	0.94828695834089	0.629662738000455	0.868958333333333	0.716666666666667	0.309569593683445	0.625396825396825
m2	2	Habitat	Minimum	6	5	0	1.49146905107626	1.61998631088795	0.942897075619599	0.768682490540076	0.0756907880296873	0.657766171447069
m2	2	Habitat	Minimum	6	5	1e-04	0.593177069680268	0.31169361998036	0.943313742286266	0.779793601651187	0.081234390567581	0.667232634545262
m2	2	Habitat	Minimum	6	5	0.1	0.612790907481787	0.096327303139565	0.932269092491616	0.74750257997936	0.0883001891724727	0.618850777481721
m3	2	Habitat	Minimum	6	5	0	0.770319992990487	0.093808715167203	0.866939847454747	0.695090299277606	0.0901597567647003	0.533137462631408
m3	2	Habitat	Minimum	6	5	1e-04	0.770887726337135	0.0938253305573662	0.866939847454747	0.695090299277606	0.0901597567647003	0.533137462631408
m3	2	Habitat	Minimum	6	5	0.1	0.903957509806818	0.0980645699198616	0.85913745377	0.695090299277606	0.0901597567647003	0.533137462631408
m4	2	Habitat	Minimum	6	5	0	1.782046996216	1.24774386465682	0.891365411753279	0.687237702098383	0.0615082807324371	0.543341409904967
m4	2	Habitat	Minimum	6	5	1e-04	0.825121774769048	0.284219719069765	0.912541882341515	0.676126590987272	0.0705121989457043	0.531364829807344
m4	2	Habitat	Minimum	6	5	0.1	0.782154164748489	0.100773471987318	0.912995556118718	0.689129686962504	0.0463194881140004	0.523482196742899
m5	2	Habitat	Minimum	6	5	0	1.45311070730537	0.598851156051926	0.779548161805515	0.494977640178879	0.141772801577303	0.211244703359521
m5	2	Habitat	Minimum	6	5	1e-04	1.15203148997672	0.221651560493646	0.735590942554178	0.494977640178879	0.141772801577303	0.211244703359521
m5	2	Habitat	Minimum	6	5	0.1	1.09038377011144	0.173161582383885	0.752856985334927	0.494977640178879	0.141772801577303	0.211244703359521
m6	2	Habitat	Minimum	6	5	0	3.20092953249651	2.7430969480368	0.830410788965936	0.63343653250774	0.0819198768951151	0.466363628890914
m6	2	Habitat	Minimum	6	5	1e-04	1.37887819024871	0.717395909756124	0.84267311814003	0.63343653250774	0.0819198768951151	0.449167141812191
m6	2	Habitat	Minimum	6	5	0.1	0.857069789978147	0.209842447918778	0.859572829539741	0.63343653250774	0.0819198768951151	0.446786903788388
m7	2	Habitat	Minimum	6	5	0	1.75433108770894	1.58851842023455	0.882839288162818	0.656449948400413	0.124365091530519	0.486462873136652
m7	2	Habitat	Minimum	6	5	1e-04	0.946812773991048	0.420720375993452	0.882214288162818	0.657103543171655	0.130063751386951	0.482531108613159
m7	2	Habitat	Minimum	6	5	0.1	0.836228833138432	0.196173409571038	0.884313550012079	0.657103543171655	0.130063751386951	0.482531108613159
m1	2	Gens	Minimum	5	5	0	1.34398399824909	2.46848492837861	0.97	0.9	0.0912870929175277	0.88
m1	2	Gens	Minimum	5	5	1e-04	0.484025243887855	0.550245025356165	0.98	0.866666666666667	0.139443337755679	0.84
m1	2	Gens	Minimum	5	5	0.1	0.505475874647222	0.151416334540266	0.986666666666667	0.866666666666667	0.139443337755679	0.84
m2	2	Gens	Minimum	5	5	0	1.26417626100326	0.961183915190379	0.964941346886974	0.846414565826331	0.0299967828544358	0.819100709376576
m2	2	Gens	Minimum	5	5	1e-04	0.454441185396244	0.213866992956118	0.979877052628601	0.85593837535014	0.0217938151847947	0.829982715328223
m2	2	Gens	Minimum	5	5	0.1	0.532697471221477	0.0667774801090956	0.979877052628601	0.85593837535014	0.0217938151847947	0.829982715328223
m3	2	Gens	Minimum	5	5	0	1.55068482152134	1.01693396941921	0.911113512003992	0.625555555555556	0.0732406822118978	0.550141299699111
m3	2	Gens	Minimum	5	5	1e-04	0.959567713407581	0.216629528372687	0.911113512003992	0.636666666666667	0.0747010502843183	0.563320314652224
m3	2	Gens	Minimum	5	5	0.1	1.08563495872388	0.0718108787753011	0.90370875009923	0.584444444444444	0.122688504497375	0.510555726500807
m4	2	Gens	Minimum	5	5	0	1.75621434131675	1.38775977822731	0.961237348178138	0.733464052287582	0.0564393371528022	0.686317832368079
m4	2	Gens	Minimum	5	5	1e-04	0.66504901833373	0.315067318214217	0.973480375618534	0.731699346405229	0.0681629158118487	0.68227555496169
m4	2	Gens	Minimum	5	5	0.1	0.771054954131911	0.120225883709096	0.970305243217395	0.721045751633987	0.107800942428706	0.670639766047517
m5	2	Gens	Minimum	5	5	0	1.61104009619332	0.787088097158909	0.859418832786867	0.537533171163202	0.0648995418709691	0.435961363961364
m5	2	Gens	Minimum	5	5	1e-04	1.3201083103978	0.360569666629763	0.858704547072581	0.537533171163202	0.0648995418709691	0.434992170468806
m5	2	Gens	Minimum	5	5	0.1	1.36241788861736	0.186099403378905	0.854609308977343	0.535559486952676	0.0786498469107895	0.432376561778431
m6	2	Gens	Minimum	5	5	0	1.43318281255709	0.927970841044708	0.960100127698812	0.693157894736842	0.0715877617551902	0.637084523151621
m6	2	Gens	Minimum	5	5	1e-04	0.78289688647563	0.328069475980777	0.95851282611151	0.714179197994987	0.088737477243417	0.661254124624084
m6	2	Gens	Minimum	5	5	0.1	0.801751170756093	0.145901769418226	0.951507158347329	0.747562656641604	0.0991863947965926	0.700994389866359
m7	2	Gens	Minimum	5	5	0	1.28749795321926	0.925323471365529	0.919266375236964	0.68	0.0367500939586699	0.614956854594947
m7	2	Gens	Minimum	5	5	1e-04	0.836785457584915	0.299001128537653	0.936329867300456	0.72327485380117	0.0544243089379367	0.665697164685705
m7	2	Gens	Minimum	5	5	0.1	0.9899557323167	0.106936805125052	0.936329867300456	0.712163742690058	0.0454457835616014	0.652700774794008
m1	3	Habitat	Median	14	2	0	6.67849177647277	5.71655184160918	0.842825396825397	0.657979797979798	0.142470083603426	0.548706281672966
m1	3	Habitat	Median	14	2	1e-04	1.69265196027274	1.1659471184445	0.86397619047619	0.694343434343434	0.182232412535062	0.595405017760497
m1	3	Habitat	Median	14	2	0.1	0.847860730244106	0.332293069476492	0.886277777777778	0.676161616161616	0.158430728989596	0.572247123023655
m2	3	Habitat	Median	14	2	0	2.87751072652501	2.78532454855968	0.914414749058131	0.69016167870657	0.152563729656313	0.55930482180414
m2	3	Habitat	Median	14	2	1e-04	0.96556542722358	0.690912732335973	0.914343320486703	0.69140006879945	0.165922535872712	0.556399895075087
m2	3	Habitat	Median	14	2	0.1	0.691560730529577	0.201296600132243	0.914667701987555	0.722394220846233	0.0760342868726045	0.578594895758447
m3	3	Habitat	Median	14	2	0	0.81406256384381	0.0950897379176739	0.827313549195902	0.608737530099759	0.0926300342171967	0.41426090340718
m3	3	Habitat	Median	14	2	1e-04	0.814676911346226	0.09504908901856	0.833677185559539	0.596972824217406	0.115479778812905	0.390584890946121
m3	3	Habitat	Median	14	2	0.1	0.954135833033036	0.0916508885061608	0.830780629501218	0.596972824217406	0.115479778812905	0.390584890946121
m4	3	Habitat	Median	14	2	0	1.91500734013558	2.2745207775324	0.880624317310656	0.685090299277606	0.104909671726729	0.539435346431517
m4	3	Habitat	Median	14	2	1e-04	0.834960859341815	0.508631721601746	0.90270765064399	0.672590299277606	0.0883500768207659	0.514276848198793
m4	3	Habitat	Median	14	2	0.1	0.776880825256659	0.1731008957279	0.896685825247164	0.686855005159959	0.134948474128586	0.527064947342743
m5	3	Habitat	Median	14	2	0	1.68139205264298	0.961031786606869	0.772698120549901	0.48358703130375	0.117339052897641	0.200694310419866
m5	3	Habitat	Median	14	2	1e-04	1.17924384902706	0.244325344910703	0.746983834835615	0.49608703130375	0.0959334853253716	0.209088176440851
m5	3	Habitat	Median	14	2	0.1	1.10467174439884	0.0700625509803732	0.745658077259857	0.49608703130375	0.0959334853253716	0.209088176440851
m6	3	Habitat	Median	14	2	0	1.83384938213044	1.41150134575471	0.81853532741768	0.644517543859649	0.0893233278288995	0.48018895593504
m6	3	Habitat	Median	14	2	1e-04	1.00363549847228	0.394145139032258	0.849800033300033	0.624049707602339	0.056179409308318	0.441569609233248
m6	3	Habitat	Median	14	2	0.1	0.805733151822038	0.0831644315709211	0.869458317825965	0.645102339181287	0.0547575126069027	0.468120352748668
m7	3	Habitat	Median	14	2	0	1.04622900668312	0.711678485962848	0.880470082001332	0.65218438252494	0.0898060472477543	0.505909569940312
m7	3	Habitat	Median	14	2	1e-04	0.777143049850337	0.153008312417919	0.880470082001332	0.641658066735466	0.0992548011247857	0.472282846242354
m7	3	Habitat	Median	14	2	0.1	0.801204702774171	0.118302198589059	0.887853365384615	0.663880288957688	0.129601071618721	0.500652908190156
m1	3	Gens	Median	3.5	2	0	4.13214319894557	4.03202325545135	0.957539682539683	0.647619047619048	0.208520324245822	0.608767291273325
m1	3	Gens	Median	3.5	2	1e-04	1.03636788898928	0.77841013415041	0.967857142857143	0.694761904761905	0.130544820323821	0.650886154322421
m1	3	Gens	Median	3.5	2	0.1	0.885921308917028	0.249485483531984	0.966507936507937	0.646190476190476	0.0991688818137091	0.595330598766865
m2	3	Gens	Median	3.5	2	0	1.3429350319527	1.74745719952803	0.969328476761075	0.866322669418645	0.0315884264799173	0.842351071256529
m2	3	Gens	Median	3.5	2	1e-04	0.467115003237166	0.374912127319069	0.980563044662309	0.855796353629171	0.0283567262124138	0.829600240691745
m2	3	Gens	Median	3.5	2	0.1	0.536485467064661	0.083092350525777	0.9810392351385	0.855796353629171	0.0283567262124138	0.829600240691745
m3	3	Gens	Median	3.5	2	0	1.42971993915045	0.938347787355336	0.913019868203692	0.673476471928484	0.0641762369689546	0.603834884863858
m3	3	Gens	Median	3.5	2	1e-04	0.923566632804398	0.249907751225873	0.917297943070002	0.6518390450279	0.0793046026082752	0.580449545827975
m3	3	Gens	Median	3.5	2	0.1	1.06566531677397	0.159206344876608	0.912319800297742	0.611435004623859	0.11120808428861	0.534395517008671
m4	3	Gens	Median	3.5	2	0	1.56724023978902	1.18963063425594	0.95289339473163	0.733883728930169	0.0706713860438825	0.689204515213271
m4	3	Gens	Median	3.5	2	1e-04	0.677493089403716	0.363801982735524	0.973524707862943	0.723357413140695	0.0739635681744682	0.675709311602006
m4	3	Gens	Median	3.5	2	0.1	0.769162786292508	0.175054417160502	0.971070162408398	0.722119023047816	0.0762884768488684	0.673088672355281
m5	3	Gens	Median	3.5	2	0	1.92096819622465	1.87821944409311	0.862619813536996	0.554166666666667	0.105820209160002	0.46018339139657
m5	3	Gens	Median	3.5	2	1e-04	1.3563386674785	0.619159254972135	0.861138332055515	0.520833333333333	0.0524294058004913	0.419838385358964
m5	3	Gens	Median	3.5	2	0.1	1.37027972316418	0.222289497842779	0.859383946090602	0.521944444444444	0.0750282868467653	0.421407012809944
m6	3	Gens	Median	3.5	2	0	1.41083743788191	1.69017025421171	0.959455539658713	0.714722222222222	0.074739774890063	0.663736910822723
m6	3	Gens	Median	3.5	2	1e-04	0.769381150095704	0.49146238169828	0.962882221336169	0.7025	0.100808843062036	0.650413915971287
m6	3	Gens	Median	3.5	2	0.1	0.799767795418152	0.228144980379291	0.955787304156112	0.724722222222222	0.0775318532708005	0.675759911097519
m7	3	Gens	Median	3.5	2	0	1.10216652621953	0.641425106689731	0.938133718133718	0.700967492260062	0.0515424816228457	0.641905850897135
m7	3	Gens	Median	3.5	2	1e-04	0.825310415155522	0.26335138767276	0.944463684463684	0.711493808049536	0.0526276661494012	0.65461488099747
m7	3	Gens	Median	3.5	2	0.1	0.990024979726136	0.0775839362841103	0.943537758537759	0.700967492260062	0.0515424816228457	0.641905850897135
m1	3	Habitat	Minimum	3	2	0	5.96200481089722	4.56756785303143	0.916666666666667	0.666666666666667	0.204124145231932	0.447344322344322
m1	3	Habitat	Minimum	3	2	1e-04	1.72593352942687	1.3927014976015	0.895833333333333	0.666666666666667	0.204124145231932	0.447344322344322
m1	3	Habitat	Minimum	3	2	0.1	1.00480257346898	0.457509863135493	0.875	0.65	0.252762514801718	0.450320512820513
m2	3	Habitat	Minimum	3	2	0	2.30067593020092	1.33710513551902	0.913337578679491	0.726487788097695	0.147232851562453	0.600272101800715
m2	3	Habitat	Minimum	3	2	1e-04	0.822362506571712	0.456459013043806	0.923873292965205	0.758066735466116	0.104214248741478	0.639899465538201
m2	3	Habitat	Minimum	3	2	0.1	0.677556381178845	0.183584931438378	0.916917249009161	0.693085655314758	0.142457106251205	0.534914604391367
m3	3	Habitat	Minimum	3	2	0	0.762355496263573	0.0979853111583323	0.859624368686869	0.688407292741658	0.0767102872066894	0.519312153047389
m3	3	Habitat	Minimum	3	2	1e-04	0.762952828239432	0.0979142394295468	0.859624368686869	0.666185070519436	0.0804673646420537	0.481547447165036
m3	3	Habitat	Minimum	3	2	0.1	0.89946670189641	0.0841228361525954	0.853137355699856	0.666185070519436	0.0804673646420537	0.481547447165036
m4	3	Habitat	Minimum	3	2	0	2.01768751929505	2.05083084866475	0.88422076085679	0.681389748882009	0.144864793200156	0.526059198242016
m4	3	Habitat	Minimum	3	2	1e-04	1.03949038760101	0.784985383224158	0.874281876212023	0.682628138974888	0.165356367737673	0.524527063970736
m4	3	Habitat	Minimum	3	2	0.1	0.873719156588769	0.257494518475848	0.868482418316977	0.681389748882009	0.13238429172854	0.507623741177818
m5	3	Habitat	Minimum	3	2	0	1.52208416632884	0.827459792609588	0.773439977098065	0.511730306157551	0.0314483386646835	0.251939592175366
m5	3	Habitat	Minimum	3	2	1e-04	1.12563375626561	0.294777324766052	0.776828865986954	0.511730306157551	0.0314483386646835	0.23963003605984
m5	3	Habitat	Minimum	3	2	0.1	1.0639435205839	0.11941833294025	0.771070441405	0.534606123151015	0.0465373737229224	0.258357626026527
m6	3	Habitat	Minimum	3	2	0	1.74916871815212	0.644571817105723	0.860317736185383	0.64640522875817	0.131946847344517	0.476951935296005
m6	3	Habitat	Minimum	3	2	1e-04	0.976403130642239	0.248583614381937	0.867098781937017	0.65640522875817	0.11937269287908	0.480818149798483
m6	3	Habitat	Minimum	3	2	0.1	0.792207919137953	0.167501327064066	0.884515756302521	0.667516339869281	0.135050299706478	0.495862624852763
m7	3	Habitat	Minimum	3	2	0	1.02804698936259	0.91861556500523	0.894614279919427	0.678603371173031	0.0863631450633744	0.53654840754191
m7	3	Habitat	Minimum	3	2	1e-04	0.744362022222481	0.285442267742208	0.895308724363871	0.677364981080151	0.0835131167021268	0.518867830733859
m7	3	Habitat	Minimum	3	2	0.1	0.77488447913859	0.0918098417394279	0.901377100432248	0.699587203302374	0.0517338009124615	0.535021676887706
m1	3	Gens	Minimum	2	2	0	6.34229737376255	5.7907581023949	0.945436507936508	0.418253968253968	0.288615124077566	0.373480519480519
m1	3	Gens	Minimum	2	2	1e-04	1.73867937864357	1.34458795211033	0.945436507936508	0.44047619047619	0.305607086976034	0.397480519480519
m1	3	Gens	Minimum	2	2	0.1	1.49433998642497	0.60675052099704	0.945436507936508	0.368253968253968	0.341804675038325	0.33369696969697
m2	3	Gens	Minimum	2	2	0	1.33356948184673	1.67691193666871	0.958047891650833	0.875772430184195	0.0318409927314503	0.852155460505039
m2	3	Gens	Minimum	2	2	1e-04	0.462992496851644	0.343879872312287	0.974323837926779	0.866681521093286	0.0258811476107487	0.841532124138287
m2	3	Gens	Minimum	2	2	0.1	0.528863829623687	0.0703026643447894	0.976353752456694	0.866681521093286	0.0258811476107487	0.841532124138287
m3	3	Gens	Minimum	2	2	0	1.47553662147177	0.942572035414727	0.922820506591791	0.633766769865841	0.101843145903111	0.560635761961638
m3	3	Gens	Minimum	2	2	1e-04	0.947878083343302	0.223074938615345	0.922820506591791	0.621266769865841	0.0867236295697421	0.548131948467737
m3	3	Gens	Minimum	2	2	0.1	1.08783760433387	0.10472330303567	0.918886428973503	0.611920364637083	0.0571164604198159	0.537619753988996
m4	3	Gens	Minimum	2	2	0	1.82882901356661	1.5169468851298	0.953540861099685	0.767354661162711	0.040681147129873	0.724287856972417
m4	3	Gens	Minimum	2	2	1e-04	0.659356503629423	0.388111962849404	0.97109136615019	0.73453732370141	0.062430714695928	0.688177372761587
m4	3	Gens	Minimum	2	2	0.1	0.761728719693833	0.158050651772731	0.970268133826957	0.712899896800826	0.0884760654418612	0.662718087638863
