Model	Iteration	Variable	Type	Subsampled	MinObs	decay	logLoss	logLossSD	AUC	Accuracy	AccuracySD	Kappa
m7	1	Gens	Median	3	2	1e-04	1.20019440725541	0.251613711337277	0.899216416353373	0.670997150997151	0.0686870894031752	0.583155748882793
m7	1	Gens	Median	3	2	0.1	1.11992748096782	0.141056931368217	0.903413180373666	0.685811965811966	0.0751992129754668	0.59876043727652
m1	1	Habitat	Minimum	3	2	0	13.6559325504839	9.34414874517015	0.629166666666667	0.58	0.297069015550259	0.36996336996337
m1	1	Habitat	Minimum	3	2	1e-04	5.26486398757676	3.62134854754735	0.629166666666667	0.48	0.309434968935316	0.20970695970696
m1	1	Habitat	Minimum	3	2	0.1	1.75427171049998	0.881116688167839	0.595833333333333	0.48	0.309434968935316	0.20970695970696
m2	1	Habitat	Minimum	3	2	0	3.0173682172026	1.7003700768541	0.87125449964577	0.694074074074074	0.0910354269804434	0.56384482559028
m2	1	Habitat	Minimum	3	2	1e-04	1.25069155717554	0.506055601169839	0.878401214698664	0.741173789173789	0.0626712972261671	0.633220311737337
m2	1	Habitat	Minimum	3	2	0.1	0.867220555091204	0.126283139425232	0.879249964456755	0.710974358974359	0.0496412499766016	0.584526774963016
m3	1	Habitat	Minimum	3	2	0	1.55010623661882	0.798882839167532	0.754248598650057	0.656695156695157	0.0225008105397882	0.47290262372999
m3	1	Habitat	Minimum	3	2	1e-04	1.18964093735414	0.301232633345546	0.750911451434192	0.656695156695157	0.0225008105397882	0.47290262372999
m3	1	Habitat	Minimum	3	2	0.1	1.11650829050538	0.0849008868277751	0.74314875197584	0.656695156695157	0.0225008105397882	0.47290262372999
m4	1	Habitat	Minimum	3	2	0	2.83819714574907	2.31572162159293	0.791529690534696	0.68034188034188	0.0905236751277715	0.532043250285578
m4	1	Habitat	Minimum	3	2	1e-04	1.33436926751626	0.592622669541801	0.813056260583005	0.68034188034188	0.0819466034549933	0.53222810355927
m4	1	Habitat	Minimum	3	2	0.1	1.01045470389611	0.134402780763283	0.799180536330565	0.657549857549858	0.0867169264105522	0.49503210148608
m5	1	Habitat	Minimum	3	2	0	1.48020494951372	0.672425523108998	0.775243674126111	0.572364672364672	0.0840359258538669	0.344672543917627
m5	1	Habitat	Minimum	3	2	1e-04	1.1911003074988	0.298313528058314	0.778910340792778	0.58005698005698	0.0904721029866094	0.35436301253269
m5	1	Habitat	Minimum	3	2	0.1	1.15939450884313	0.200850918000181	0.770257563015	0.58005698005698	0.0904721029866094	0.35436301253269
m6	1	Habitat	Minimum	3	2	0	2.08890965451146	1.36307485932866	0.892652001662282	0.709766381766382	0.102626679232537	0.584689345619837
m6	1	Habitat	Minimum	3	2	1e-04	1.07840792603743	0.464285262208465	0.90013879685883	0.717458689458689	0.102432169021318	0.594452720105433
m6	1	Habitat	Minimum	3	2	0.1	0.834105904904489	0.190820656770196	0.901524483297148	0.710051282051282	0.0982327721223997	0.582764408417122
m7	1	Habitat	Minimum	3	2	0	1.19107428854451	0.415126642927698	0.881867613973449	0.687179487179487	0.0114670152692297	0.557214563634222
m7	1	Habitat	Minimum	3	2	1e-04	0.911746449806113	0.105068750052903	0.884101913490357	0.687179487179487	0.0114670152692297	0.557214563634222
m7	1	Habitat	Minimum	3	2	0.1	0.878061743913891	0.0598717914855218	0.890400901655764	0.67948717948718	0.0181309431073474	0.545434978232661
m1	1	Gens	Minimum	2	2	0	4.77659641015796	3.27266558411702	0.94031746031746	0.649285714285714	0.0738172039015075	0.607645790711376
m1	1	Gens	Minimum	2	2	1e-04	1.32757537687371	0.59450317094085	0.946984126984127	0.677857142857143	0.0630030773462856	0.637342760408346
m1	1	Gens	Minimum	2	2	0.1	1.25437462396794	0.290217535469986	0.93031746031746	0.627857142857143	0.0863222486514624	0.575804298869885
m2	1	Gens	Minimum	2	2	0	3.69293979494962	2.75609379532254	0.908855232477099	0.787472527472527	0.0624810078618838	0.732149657525587
m2	1	Gens	Minimum	2	2	1e-04	1.04137811743511	0.51332493264455	0.93195347990868	0.788021978021978	0.0744869340556224	0.73329083624197
m2	1	Gens	Minimum	2	2	0.1	0.81374492482627	0.20580551695293	0.938671013464449	0.78032967032967	0.073931628972917	0.723791448570363
m3	1	Gens	Minimum	2	2	0	2.50750220890015	1.62869665870811	0.871360671892605	0.641574277574278	0.0240272410884174	0.526756441549437
m3	1	Gens	Minimum	2	2	1e-04	1.35418766194717	0.465459237833923	0.861475603257536	0.640981684981685	0.018168468628122	0.526237063180337
m3	1	Gens	Minimum	2	2	0.1	1.27410825850481	0.160492213304228	0.855631500631958	0.648981684981685	0.0251089536352544	0.536228142573736
m4	1	Gens	Minimum	2	2	0	2.62798105754437	0.788635096255819	0.901197084292992	0.717318681318681	0.0520105142036776	0.637690875617701
m4	1	Gens	Minimum	2	2	1e-04	1.16293477277839	0.350275665457446	0.9187358845241	0.725868131868132	0.0502914822251047	0.649401170168779
m4	1	Gens	Minimum	2	2	0.1	0.977178070417644	0.135426424792411	0.924192372480588	0.718175824175824	0.0522574326830116	0.639343143089475
m5	1	Gens	Minimum	2	2	0	1.78344762828848	0.69137791494513	0.820709665234967	0.587506691098895	0.0289544499510245	0.452793402759374
m5	1	Gens	Minimum	2	2	1e-04	1.38756859921665	0.289521532124485	0.824427613952915	0.603609750680215	0.0346221276879175	0.473806344982939
m5	1	Gens	Minimum	2	2	0.1	1.39257970977359	0.128812352031722	0.822369412894714	0.588610139374757	0.0202940740773436	0.439829204122551
m6	1	Gens	Minimum	2	2	0	1.96379374586395	1.22301926759744	0.895472463605459	0.736131031165514	0.0928357759410237	0.669432286283109
m6	1	Gens	Minimum	2	2	1e-04	1.04836379106032	0.289671787642665	0.909362541781252	0.729745335124645	0.0785028138892717	0.661466326189053
m6	1	Gens	Minimum	2	2	0.1	0.923114474863129	0.0854737235171238	0.893762976511357	0.737152742532053	0.0725873041314225	0.670484555873735
m7	1	Gens	Minimum	2	2	0	1.85229566307634	0.58524637653312	0.911845191456618	0.686339544513458	0.029701308011211	0.60045733826001
m7	1	Gens	Minimum	2	2	1e-04	1.15495937011474	0.258799307740307	0.90797584452707	0.6791966873706	0.0252632340063578	0.59213733826001
m7	1	Gens	Minimum	2	2	0.1	1.10658989879885	0.116465740096859	0.915361913249172	0.6791966873706	0.0252632340063578	0.588488333225246
m1	1	Habitat	Median	12.5	3	0	3.11102987666305	3.47594224201433	0.925427609427609	0.798834498834499	0.165056528690137	0.753916491053428
m1	1	Habitat	Median	12.5	3	1e-04	1.06162294584216	0.832451281831654	0.927279461279461	0.801631701631702	0.142830729374894	0.758359765910904
m1	1	Habitat	Median	12.5	3	0.1	0.731863762781517	0.320642866969083	0.925057239057239	0.783449883449883	0.163116874415257	0.735612277281589
m2	1	Habitat	Median	12.5	3	0	2.7249637834791	1.8396752636215	0.891474010479731	0.724786324786325	0.0929720473718824	0.609473740291972
m2	1	Habitat	Median	12.5	3	1e-04	1.10212494139009	0.344750668292281	0.893855982372573	0.74017094017094	0.0842541716005728	0.6306587163607
m2	1	Habitat	Median	12.5	3	0.1	0.818961247331488	0.130417948838963	0.892094011019068	0.717378917378917	0.0651045463804156	0.592963813548828
m3	1	Habitat	Median	12.5	3	0	1.65256113838441	0.740795717239006	0.750606237180196	0.650245014245014	0.116565950773374	0.463311108143006
m3	1	Habitat	Median	12.5	3	1e-04	1.23435412023729	0.327394324921542	0.743609161156804	0.657652421652422	0.100253915829875	0.472582537786334
m3	1	Habitat	Median	12.5	3	0.1	1.1594251512989	0.178454572004587	0.707887299684942	0.657652421652422	0.100253915829875	0.472582537786334
m4	1	Habitat	Median	12.5	3	0	2.18937739162274	0.611498726815718	0.808193626893041	0.671407407407407	0.0462283946496013	0.513291651360302
m4	1	Habitat	Median	12.5	3	1e-04	1.17126667020841	0.205893454968837	0.818829435280822	0.678814814814815	0.0548588411782311	0.524355991698038
m4	1	Habitat	Median	12.5	3	0.1	1.00461273681367	0.130822755061116	0.804640072910244	0.664	0.0499920432626509	0.498534940612969
m5	1	Habitat	Median	12.5	3	0	1.55550562913916	0.690315180519343	0.758118834711327	0.573584045584046	0.063710604134728	0.342659944973761
m5	1	Habitat	Median	12.5	3	1e-04	1.19559294415557	0.217312056471105	0.758118834711327	0.573584045584046	0.063710604134728	0.342659944973761
m5	1	Habitat	Median	12.5	3	0.1	1.15934955051118	0.108217126733901	0.757632048535686	0.573584045584046	0.063710604134728	0.342659944973761
m6	1	Habitat	Median	12.5	3	0	1.76225713022397	0.346126709224699	0.895457780179605	0.717378917378917	0.0449407059152065	0.597768523000283
m6	1	Habitat	Median	12.5	3	1e-04	0.948292564022208	0.120191349954234	0.89405721657252	0.724786324786325	0.0703247946349546	0.609608968545251
m6	1	Habitat	Median	12.5	3	0.1	0.818081123970813	0.111244374781847	0.90932847993074	0.709401709401709	0.0768042767333822	0.587249675117517
m7	1	Habitat	Median	12.5	3	0	1.33592912776724	0.628013529457445	0.880527867346231	0.694301994301994	0.113073473929159	0.568260376544179
m7	1	Habitat	Median	12.5	3	1e-04	0.927271402258906	0.267499572560364	0.882073761066038	0.694301994301994	0.113073473929159	0.568260376544179
m7	1	Habitat	Median	12.5	3	0.1	0.88421282495834	0.17445018474444	0.886005689041444	0.686609686609687	0.104407305993212	0.555096971519185
m1	1	Gens	Median	4	3	0	1.9804444143721	1.96845381483912	0.933015873015873	0.592063492063492	0.0730848535442624	0.543934524449328
m1	1	Gens	Median	4	3	1e-04	0.823846971996753	0.387045218344519	0.955238095238095	0.647619047619048	0.042591770999996	0.607301736115258
m1	1	Gens	Median	4	3	0.1	0.82645621374924	0.0745043179568693	0.953253968253968	0.647619047619048	0.0893694492714873	0.60595964059508
m2	1	Gens	Median	4	3	0	2.56013086632266	1.37208532513917	0.940041843210545	0.786210826210826	0.033965682443711	0.730502683577825
m2	1	Gens	Median	4	3	1e-04	1.00630140601574	0.360429751169881	0.937489179824549	0.778803418803419	0.029971862032532	0.722120843835895
m2	1	Gens	Median	4	3	0.1	0.799689688346318	0.102689302594246	0.944017712081342	0.778803418803419	0.029971862032532	0.72224683637326
m3	1	Gens	Median	4	3	0	2.63453547198869	1.50605951834696	0.87086816033353	0.656512820512821	0.0247814908342586	0.545655350469035
m3	1	Gens	Median	4	3	1e-04	1.38444565593624	0.501507128746292	0.856002103313627	0.656512820512821	0.0247814908342586	0.545816304269333
m3	1	Gens	Median	4	3	0.1	1.293302945589	0.191925578369912	0.853004347982538	0.656512820512821	0.0247814908342586	0.545644714678704
m4	1	Gens	Median	4	3	0	2.9905420150013	0.833022270050937	0.896540302793902	0.718029865409176	0.0219667276808498	0.639561802930811
m4	1	Gens	Median	4	3	1e-04	1.19083686721647	0.227004958986922	0.907878574743158	0.709411631790942	0.0331631405521464	0.628699921041478
m4	1	Gens	Median	4	3	0.1	0.991654122636284	0.0747366991754774	0.921135469362673	0.701078298457609	0.0383338057685879	0.617741016931889
m5	1	Gens	Median	4	3	0	1.81172008056653	0.650380491506709	0.818977755624881	0.587972253189645	0.0217322547561668	0.453028954489205
m5	1	Gens	Median	4	3	1e-04	1.40801402081152	0.282909638450215	0.826177755624881	0.596712993930385	0.0455929095642416	0.464631487636974
m5	1	Gens	Median	4	3	0.1	1.40034788214211	0.132705545080191	0.82309179396749	0.589305586522978	0.0417551732994356	0.450846671590414
m6	1	Gens	Median	4	3	0	1.62239753884765	0.790200425474414	0.912312907117295	0.727416326025022	0.0332655411689676	0.656655930807104
m6	1	Gens	Median	4	3	1e-04	1.03997216848107	0.214831978706794	0.895616095202092	0.734128081258516	0.0218752988126509	0.664680542260034
m6	1	Gens	Median	4	3	0.1	0.915066285925852	0.0760976989230422	0.901101213805438	0.742128081258516	0.0362762604601473	0.674812446761021
m7	1	Gens	Median	4	3	0	2.07820272290099	0.972585722435296	0.896037116604884	0.674916717465443	0.0767923311777769	0.586637563815425
m7	1	Gens	Median	4	3	1e-04	1.13113475914951	0.305701236178617	0.909949626053107	0.690755226782213	0.0790773980837507	0.603828097093241
m7	1	Gens	Median	4	3	0.1	1.07555223853623	0.167835606464155	0.926559875554479	0.704548330230489	0.0691984769191405	0.617811607331582
m1	1	Habitat	Minimum	3	3	0	12.2286835880883	7.11177655911663	0.643333333333333	0.403333333333333	0.275479380151925	0.282051282051282
m1	1	Habitat	Minimum	3	3	1e-04	5.0172817487767	3.40378109203041	0.653333333333333	0.453333333333333	0.316973535523429	0.361904761904762
m1	1	Habitat	Minimum	3	3	0.1	1.97563729525128	0.930660822600427	0.626666666666667	0.503333333333333	0.295897880282295	0.41025641025641
m2	1	Habitat	Minimum	3	3	0	3.42811588508052	1.51436166043764	0.868416100824837	0.73965811965812	0.103302266127262	0.631144062886289
m2	1	Habitat	Minimum	3	3	1e-04	1.46718621040373	0.61278207464714	0.869522726941525	0.72365811965812	0.132429917214172	0.611091058139502
m2	1	Habitat	Minimum	3	3	0.1	0.860539281454413	0.20290347103938	0.888567746618258	0.724250712250712	0.117858696395181	0.602895070316831
m3	1	Habitat	Minimum	3	3	0	1.76106120826825	1.0861520449344	0.777115978877865	0.656797720797721	0.0668060174594995	0.473017620636388
m3	1	Habitat	Minimum	3	3	1e-04	1.2025579699952	0.31780972661136	0.774261923449439	0.656797720797721	0.0668060174594995	0.473017620636388
m3	1	Habitat	Minimum	3	3	0.1	1.12786104356055	0.128043352048706	0.753661535512094	0.656797720797721	0.0668060174594995	0.473017620636388
m4	1	Habitat	Minimum	3	3	0	2.17045769592593	0.921813391965797	0.816530429094519	0.655589743589744	0.0806407586566565	0.484172905840051
m4	1	Habitat	Minimum	3	3	1e-04	1.16271416638522	0.27252090138096	0.828093354896575	0.670974358974359	0.0914272811354129	0.516561266450044
m4	1	Habitat	Minimum	3	3	0.1	1.01962320386611	0.171762573020043	0.80386426338888	0.633367521367521	0.091414895634167	0.446967818495936
m5	1	Habitat	Minimum	3	3	0	1.48955414823922	0.553934723276864	0.775140211820132	0.572079772079772	0.076437477491052	0.34277094448563
m5	1	Habitat	Minimum	3	3	1e-04	1.19567392042129	0.170293265151895	0.775140211820132	0.572079772079772	0.076437477491052	0.341276691612067
m5	1	Habitat	Minimum	3	3	0.1	1.16025618411512	0.0999567785453965	0.773851361781282	0.572079772079772	0.076437477491052	0.341276691612067
m6	1	Habitat	Minimum	3	3	0	2.41291715851898	0.549674845757839	0.861846122848226	0.673128205128205	0.103998716286213	0.542579351512958
m6	1	Habitat	Minimum	3	3	1e-04	1.20456311691111	0.18798873351016	0.877859147834935	0.726119658119658	0.0886789433877358	0.614280678483132
m6	1	Habitat	Minimum	3	3	0.1	0.89320806777419	0.139111813076382	0.888432348885691	0.726119658119658	0.0886789433877358	0.614280678483132
m7	1	Habitat	Minimum	3	3	0	1.59360735953422	1.1593411496633	0.860834137300956	0.687179487179487	0.0618847096725496	0.554330221279095
m7	1	Habitat	Minimum	3	3	1e-04	1.0304741419644	0.395046426365795	0.857851045513517	0.686894586894587	0.0508389371212407	0.553534885075392
m7	1	Habitat	Minimum	3	3	0.1	0.916474675111254	0.16804345318774	0.873003573847967	0.702279202279202	0.0738614634511875	0.5732710965566
m1	1	Gens	Minimum	3	3	0	3.31888011567677	6.49453023847843	0.93968253968254	0.631825396825397	0.149519049228306	0.584892834091919
m1	1	Gens	Minimum	3	3	1e-04	1.02004721533097	1.49382453498054	0.971825396825397	0.698492063492063	0.17851198305077	0.657187520082257
m1	1	Gens	Minimum	3	3	0.1	0.908833178040079	0.434577100366078	0.971825396825397	0.726269841269841	0.172769593174039	0.68832787095945
m2	1	Gens	Minimum	3	3	0	3.28164542797849	1.90652160854895	0.902291193755263	0.764336146944843	0.0386255364908151	0.705856419274897
m2	1	Gens	Minimum	3	3	1e-04	1.02163387991099	0.397963360338917	0.934575415231792	0.764336146944843	0.0386255364908151	0.705856419274897
m2	1	Gens	Minimum	3	3	0.1	0.815275973263535	0.138414497139257	0.938861511514177	0.756643839252535	0.0411541335192048	0.696383938263853
m3	1	Gens	Minimum	3	3	0	2.50305864789591	1.61116247516719	0.881045733880792	0.670923329544019	0.0796206398159248	0.565203783116958
m3	1	Gens	Minimum	3	3	1e-04	1.31061395556844	0.504129633712059	0.867238652073711	0.653707212327902	0.0683645346376661	0.543095092143555
m3	1	Gens	Minimum	3	3	0.1	1.24357253497426	0.220149147180595	0.866410768356121	0.644183402804092	0.0505083379519788	0.530330689548571
m4	1	Gens	Minimum	3	3	0	2.99612688782419	0.980052904168026	0.890483833989938	0.732555555555556	0.0448068557364568	0.655888523470646
m4	1	Gens	Minimum	3	3	1e-04	1.18186467592243	0.259464916852655	0.911349301453231	0.725148148148148	0.0380072911927888	0.646705062050988
m4	1	Gens	Minimum	3	3	0.1	0.977857731169663	0.105400736330079	0.919599988769136	0.710597883597884	0.0498090036426483	0.628118283165422
m5	1	Gens	Minimum	3	3	0	1.76677652003177	0.706298092974354	0.826756587264081	0.566698412698413	0.0780331229438118	0.427243290094358
m5	1	Gens	Minimum	3	3	1e-04	1.3865787725638	0.341018405223843	0.830053290560784	0.597846560846561	0.0712369308458789	0.46749179709075
m5	1	Gens	Minimum	3	3	0.1	1.3960371870683	0.21319046043297	0.824602953860447	0.590439153439153	0.0783084638049129	0.451889607309728
m6	1	Gens	Minimum	3	3	0	1.820882188348	1.18347729142251	0.899487452886965	0.739094017094017	0.0576743118498339	0.670225265617459
m6	1	Gens	Minimum	3	3	1e-04	1.00102703413	0.393443446698153	0.910680036007169	0.73995115995116	0.0516493503772828	0.672288262579981
m6	1	Gens	Minimum	3	3	0.1	0.906453731376557	0.147979661081085	0.908763369340503	0.732808302808303	0.0581469600662988	0.663229935881721
m7	1	Gens	Minimum	3	3	0	2.11398312057854	0.909777947877289	0.890259649842049	0.684923904052936	0.0799548052867973	0.595750455705704
m7	1	Gens	Minimum	3	3	1e-04	1.16119572505443	0.296921061284619	0.8999577174749	0.684923904052936	0.0799548052867973	0.595750455705704
m7	1	Gens	Minimum	3	3	0.1	1.1003529184254	0.18928059307899	0.915055755577061	0.691375516956162	0.0701353849912183	0.602851372953361
m1	1	Habitat	Median	15	5	0	6.28609807269987	5.62017105513701	0.845212121212121	0.620512820512821	0.169502501343984	0.523517769757163
m1	1	Habitat	Median	15	5	1e-04	1.93395831314896	1.33034908949629	0.880531986531986	0.682051282051282	0.216511095718816	0.603042258738853
m1	1	Habitat	Median	15	5	0.1	0.984783707299216	0.419593649050688	0.883717171717172	0.682051282051282	0.216511095718816	0.603042258738853
m2	1	Habitat	Median	15	5	0	2.95918367191829	1.6079382688769	0.883035501371457	0.695441595441595	0.0657465665853945	0.571946684643921
m2	1	Habitat	Median	15	5	1e-04	1.15277339328582	0.32183243243246	0.885020509731179	0.710541310541311	0.0593728365884933	0.593879741520085
m2	1	Habitat	Median	15	5	0.1	0.864104173657181	0.121418511781722	0.882684810057093	0.702564102564103	0.0474532192905686	0.574633604326645
m3	1	Habitat	Median	15	5	0	1.63186268378596	0.293252762792361	0.752722806824924	0.655128205128205	0.0808402989568868	0.468953737610577
m3	1	Habitat	Median	15	5	1e-04	1.23402244787308	0.0750063982087195	0.748586651218516	0.655128205128205	0.0808402989568868	0.468953737610577
m3	1	Habitat	Median	15	5	0.1	1.15222452291612	0.0793399719499573	0.731737330948143	0.655128205128205	0.0808402989568868	0.468953737610577
m4	1	Habitat	Median	15	5	0	2.51977366415413	1.1995480266017	0.794378651419051	0.662404558404558	0.0965828807558071	0.494553296831362
m4	1	Habitat	Median	15	5	1e-04	1.23846491897796	0.306875815631456	0.811377710839163	0.654712250712251	0.10260770203409	0.483661029812195
m4	1	Habitat	Median	15	5	0.1	1.04713473223621	0.136734724568156	0.7985802544403	0.624512820512821	0.0775906497334821	0.440432117567038
m5	1	Habitat	Median	15	5	0	1.52949931593662	0.622190646229694	0.760303339236406	0.573504273504273	0.0834373665768601	0.338884850878869
m5	1	Habitat	Median	15	5	1e-04	1.20476750874865	0.201630306602526	0.758220005903072	0.573504273504273	0.0834373665768601	0.341832696683858
m5	1	Habitat	Median	15	5	0.1	1.16806451002433	0.118280087333681	0.743184652367719	0.573504273504273	0.0834373665768601	0.341832696683858
m6	1	Habitat	Median	15	5	0	1.47639430535437	0.55805309749692	0.901285282747382	0.710541310541311	0.0849903440199822	0.591169041577816
m6	1	Habitat	Median	15	5	1e-04	0.886713957563754	0.149951659419452	0.902246540057324	0.725925925925926	0.0834616831240428	0.610651993877131
m6	1	Habitat	Median	15	5	0.1	0.795158776067378	0.0768667464298762	0.90297415372258	0.725925925925926	0.0688978783320323	0.609396672662
m7	1	Habitat	Median	15	5	0	1.38469878762087	0.456737460866695	0.87813219088734	0.686894586894587	0.033246166497644	0.556833343710863
m7	1	Habitat	Median	15	5	1e-04	0.938803288715453	0.174104327843411	0.879360049180415	0.694301994301994	0.0411209916003397	0.566460753147068
m7	1	Habitat	Median	15	5	0.1	0.885978383442542	0.110972338356263	0.886762246207898	0.686609686609687	0.035853883044596	0.553813711200663
m1	1	Gens	Median	11	5	0	0.357534270788714	0.255548447827978	0.964305555555556	0.81959595959596	0.0834895994297341	0.771726914962674
m1	1	Gens	Median	11	5	1e-04	0.322118019667411	0.188734655364164	0.964305555555556	0.81959595959596	0.0834895994297341	0.771726914962674
m1	1	Gens	Median	11	5	0.1	0.389833043904749	0.0907991483375848	0.964305555555556	0.81959595959596	0.0834895994297341	0.771726914962674
m2	1	Gens	Median	11	5	0	3.46943245279438	1.66407139809728	0.923703522666765	0.788538461538462	0.0539150657935853	0.733398272426797
m2	1	Gens	Median	11	5	1e-04	1.02470848204819	0.412327906530924	0.933864324146965	0.788205128205128	0.036995566306846	0.733290000546096
m2	1	Gens	Median	11	5	0.1	0.798836061261721	0.144991223941594	0.946443259673225	0.804538461538462	0.0551841993507939	0.754188293216818
m3	1	Gens	Median	11	5	0	2.51805024715064	1.37984741009691	0.871767874553905	0.642490842490842	0.0485676162460578	0.52827898388874
m3	1	Gens	Median	11	5	1e-04	1.34492730667769	0.365386659435503	0.855833620773497	0.6496336996337	0.0246028716233386	0.536845383115907
