Model	Iteration	Variable	Subsampled	MinObs	decay	logLoss	logLossSD	AIC	AUC	Accuracy	AccuracySD	Kappa
m4	4	Egg	2	2	1e-04	0.577327734711462	0.590042083747414	167.909229960046	0.985846560846561	0.538295454545455	0.201790633728	0.490287058726354
m5	4	Egg	2	2	0.1	1.73484849621249	0.255665469109392	150.083837169531	0.877777777777778	0.227535714285714	0.141668871740296	0.175333319169583
m6	4	Egg	2	2	0.1	1.06553160197163	0.294445414422214	157.183347548438	0.928884711779449	0.452051948051948	0.163148728531407	0.399698521843711
m7	4	Egg	2	2	0	0.797785271946845	0.147476036223782	132.655323253477	0.945691609977324	0.342623015873016	0.160983742691934	0.282942353158879
m1	5	Egg	2	2	0.1	1.1303991003239	0.275728446645513	220.075721072483	0.940333333333333	0.461662698412698	0.178419393485334	0.406195386479926
m2	5	Egg	2	2	0.1	1.11143108644176	0.250941908443354	203.925687722633	0.921107331821618	0.483902597402597	0.169596458633736	0.430733583430735
m3	5	Egg	2	2	0.1	1.66600015333259	0.295889762372395	143.01935524343	0.827324263038549	0.224433621933622	0.149245760126212	0.174062188884072
m4	5	Egg	2	2	0.1	1.25180213547914	0.325161322598357	168.591673774032	0.916515495086924	0.443308080808081	0.188979251154885	0.391834720400542
m5	5	Egg	2	2	0.1	2.05246595159977	0.240104597334699	132.193789326962	0.802380952380952	0.178607503607504	0.112657672723598	0.129413849526481
m6	5	Egg	2	2	0.1	1.34968010266504	0.232294892440848	179.237334762028	0.916780045351474	0.325886724386724	0.158233224320993	0.274839170515839
m7	5	Egg	2	2	0.1	1.53024355862396	0.257067712251739	181.597126775855	0.87688060731539	0.349055555555556	0.165089238976237	0.296046782309928
m1	6	Egg	2	2	1e-04	0.520734836953851	0.54597111915971	198.000172742015	0.998949579831933	0.611801587301587	0.19293935085067	0.568474037132021
m2	6	Egg	2	2	1e-04	0.675197813194327	0.730666975940619	180.000127075792	0.988203463203463	0.631972222222222	0.200498633171823	0.58891477699663
m3	6	Egg	2	2	0.1	1.62269668544187	0.175683153560658	164.330622987196	0.901948051948052	0.220294372294372	0.143896889362472	0.163940710176368
m4	6	Egg	2	2	1e-04	0.715220670883407	0.662800806415391	180.000135008438	0.982866479925303	0.604723665223665	0.194986658737427	0.559879158453374
m5	6	Egg	2	2	0.1	1.66297823298824	0.266425086124371	126.197102902051	0.848179271708683	0.258218253968254	0.136469330935131	0.206584029804339
m6	6	Egg	2	2	0.1	1.1962034233682	0.172671242923183	158.909440003259	0.925238095238095	0.428059523809524	0.171705389870609	0.376788193499342
m7	6	Egg	2	2	0.1	1.62433320627597	0.252852256506938	148.547610109126	0.85347619047619	0.326535714285714	0.151833516320077	0.272172232558504
m1	7	Egg	2	2	0	0.348702423267923	0.102644396862848	155.311802870147	0.978142857142857	0.506113636363636	0.181571035443663	0.453913187346305
m2	7	Egg	2	2	0	0.349842433500452	0.140029045615404	155.385772191302	0.983015873015873	0.502276695526696	0.214352788772964	0.453784522090473
m3	7	Egg	2	2	0	1.03362799181824	0.239887547193823	148.848309516912	0.920952380952381	0.265051587301587	0.139361118621821	0.212963774590906
m4	7	Egg	2	2	0	0.404386465386932	0.15244098697642	155.455266848068	0.969747899159664	0.50015873015873	0.17831166862195	0.445321615038616
m5	7	Egg	2	2	0	1.24096163631402	0.15288160450753	134.351028152742	0.907467532467532	0.167547619047619	0.127540188382371	0.118731978680477
m6	7	Egg	2	2	0	0.830857529023884	0.180327476701628	154.210261046311	0.946957671957672	0.317198412698413	0.165314477610342	0.265264073193695
m7	7	Egg	2	2	0	0.742675636361268	0.126696232198632	132.598121981405	0.958241758241758	0.326353535353535	0.145448487045327	0.271711472026417
m1	8	Egg	2	2	0.1	1.14400920349101	0.331015630173941	189.611069281266	0.908110119047619	0.402007936507936	0.185763165751851	0.349282478390468
m2	8	Egg	2	2	0.1	1.22609123438275	0.259356167682968	171.364262518809	0.916203703703704	0.432384920634921	0.185512353533693	0.37853435529184
m3	8	Egg	2	2	0.1	1.66327646957711	0.220526081863184	165.429849492938	0.887380952380952	0.172813852813853	0.121668359769163	0.118499930527418
m4	8	Egg	2	2	0.1	0.99638943404542	0.235072461017411	189.719184952825	0.953049289891395	0.485751803751804	0.183867231287032	0.435327942132659
m5	8	Egg	2	2	0.1	1.72477087861324	0.196045718104095	125.69274345216	0.865346790890269	0.225646825396825	0.134324784383211	0.170486109164807
m6	8	Egg	2	2	0.1	1.32463191263872	0.262384894948674	149.452276374488	0.901599702380952	0.35681746031746	0.17586730444221	0.304103121905
m7	8	Egg	2	2	0.1	1.82077373076557	0.247584457541694	138.865376263369	0.784438775510204	0.26531746031746	0.143274424858612	0.210005974239023
m1	9	Egg	2	2	0.1	1.42397334993819	0.378005460198647	223.638170060138	0.890967498110355	0.388294372294372	0.176541919395428	0.333260740060744
m2	9	Egg	2	2	0.1	1.60520639350802	0.313445890813786	189.845566652874	0.845183982683983	0.378264874014874	0.159639361920808	0.322845930069763
m3	9	Egg	2	2	0.1	2.06624377254039	0.257819601889187	156.336664616729	0.795879120879121	0.133027777777778	0.113092978706521	0.0811970061820615
m4	9	Egg	2	2	0.1	1.69729972917637	0.322602949599317	176.229843874953	0.842994505494505	0.36788961038961	0.173996226778734	0.315814691351418
m5	9	Egg	2	2	0.1	2.16630387583911	0.236932272978315	156.846540362529	0.717784992784993	0.13197619047619	0.118197665688708	0.0857738117846026
m6	9	Egg	2	2	0.1	1.78261354133319	0.254639438545313	183.501113833395	0.829667422524565	0.25662012987013	0.141321578903772	0.202953209494821
m7	9	Egg	2	2	0.1	1.79771641496738	0.260373833233886	154.667204391204	0.807142857142857	0.246351731601732	0.152585975578692	0.19367377793629
m1	10	Egg	2	2	0.1	1.20053551558072	0.357026744962486	219.090360789483	0.896428571428571	0.441347041847042	0.182398610457829	0.386741061939282
m2	10	Egg	2	2	0.1	1.12238189805888	0.242189525321205	184.22634931766	0.927289377289377	0.544463203463203	0.167019980658662	0.490926642924952
m3	10	Egg	2	2	0.1	1.66269335417411	0.224648025819714	124.822907509115	0.862946428571429	0.16225	0.117453555295366	0.111137889592252
m4	10	Egg	2	2	0.1	1.33735655643546	0.310518644002377	171.364262516682	0.888055555555556	0.42977380952381	0.199813688213051	0.378796511696234
m5	10	Egg	2	2	0.1	2.26943459597558	0.263223152406872	131.414578292851	0.691979949874687	0.127786796536797	0.10746631021371	0.0785989536203243
m6	10	Egg	2	2	0.1	2.01182217129204	0.352478551176738	167.594106355102	0.756632653061225	0.259531746031746	0.140891774546108	0.198109793294852
m7	10	Egg	2	2	0.1	1.80699456429448	0.239424790379479	169.114372341809	0.802008928571429	0.248392857142857	0.136421279685672	0.194894825036707
m1	11	Egg	2	2	0.1	1.14478630990357	0.227525440604659	199.820881524956	0.947222222222222	0.43675468975469	0.173347392009762	0.381836550049525
m2	11	Egg	2	2	0.1	1.32908905463223	0.228717053454605	155.090354983072	0.918761904761905	0.429035714285714	0.19053684913267	0.38009877724494
m3	11	Egg	2	2	0.1	1.94320837212178	0.250599288337119	137.645006508148	0.830825396825397	0.170270562770563	0.140063256479734	0.119841415664934
m4	11	Egg	2	2	0.1	1.28332104797458	0.31184681067113	155.491536341281	0.917176870748299	0.474496031746032	0.184202745596389	0.420857999426465
m5	11	Egg	2	2	0.1	1.79525382406865	0.165007442395337	152.432694738457	0.862095238095238	0.173075396825397	0.118582979411896	0.119103633634849
m6	11	Egg	2	2	1e-04	1.03741112481512	0.258596168113374	150.477644741672	0.942636684303351	0.296587301587302	0.138332976652941	0.239044226170009
m7	11	Egg	2	2	1e-04	1.4521901747485	0.479845380799971	137.615776056995	0.911850649350649	0.277904761904762	0.143851655615977	0.221629279747908
m1	12	Egg	2	2	0.1	0.972224316046763	0.328093053834889	220.123654464726	0.940165631469979	0.473138888888889	0.201096967660527	0.420769778184717
m2	12	Egg	2	2	0.1	1.39198832823031	0.142213749010208	185.941198906626	0.873462301587302	0.456853174603175	0.159910851045705	0.401020023865803
m3	12	Egg	2	2	0.1	1.64714951740639	0.232368798870918	165.429849492938	0.899546485260771	0.180068542568543	0.127670917261782	0.130037315214363
m4	12	Egg	2	2	0.1	1.14011307692776	0.369401167035384	187.63817009327	0.910773809523809	0.44287481962482	0.193212692670719	0.391435192024725
m5	12	Egg	2	2	0.1	1.96989508755513	0.295706890242847	153.270125610778	0.775541125541126	0.187972222222222	0.133166067567118	0.133981305989858
m6	12	Egg	2	2	0.1	1.55050221655837	0.361009457496059	164.821517628719	0.862125220458554	0.355227272727273	0.1622035133288	0.297092782851322
m7	12	Egg	2	2	0.1	1.85320304641679	0.279375995184655	169.114372341809	0.814415113871636	0.253337301587302	0.144528651089395	0.201120649881402
m1	13	Egg	2	2	0.1	1.12969768948163	0.271787797517504	207.653204127735	0.913095238095238	0.422025252525253	0.176812034678141	0.369613069729033
m2	13	Egg	2	2	0.1	1.32490910551468	0.267019964376801	207.768357917267	0.922186147186147	0.406821428571429	0.181413330120163	0.353509977112757
m3	13	Egg	2	2	0.1	2.09865865043316	0.162620875619334	145.65350130918	0.794557823129252	0.109564213564214	0.104361560032663	0.0659483608359949
m4	13	Egg	2	2	0.1	1.35683501318395	0.276493565500876	171.846333376169	0.919129720853859	0.398357142857143	0.176204423749589	0.347029603781595
m5	13	Egg	2	2	0.1	1.85400666197036	0.203467124932311	115.298111438921	0.812896825396825	0.157484848484848	0.139100015357668	0.110969346949403
m6	13	Egg	2	2	0.1	1.31376511565485	0.263444518644809	148.408733968427	0.909020146520147	0.374272366522367	0.149438354788497	0.31935305661534
m7	13	Egg	2	2	0.1	1.51248150568008	0.22800644796587	148.591405404422	0.876398337112623	0.352579365079365	0.167758649106313	0.302456471869568
m1	14	Egg	2	2	0.1	1.56536434901102	0.347353122570357	203.545177483764	0.867167919799499	0.41622619047619	0.153705803357878	0.364571327870334
m2	14	Egg	2	2	0.1	1.20461893935201	0.262592178451419	168.942451141808	0.919029581529582	0.490904761904762	0.184531767237954	0.440806942949139
m3	14	Egg	2	2	0.1	1.67161873751666	0.233683305711747	123.834416113011	0.85764652014652	0.209018037518038	0.135378313158899	0.159088771037956
m4	14	Egg	2	2	0.1	1.44743020398698	0.338612518988543	206.166998287435	0.880882352941176	0.381382478632479	0.181010678664733	0.33039102797673
m5	14	Egg	2	2	0.1	2.47305349425086	0.222431060412874	158.975703465745	0.690546218487395	0.107508658008658	0.0960227469078182	0.0584102183460917
m6	14	Egg	2	2	0.1	1.95125108658986	0.292654047292282	193.862942246106	0.793386243386243	0.277948773448773	0.140885073133746	0.21994216614841
m7	14	Egg	2	2	0.1	1.77275892288952	0.334443405979408	167.395616434241	0.849166666666667	0.268001082251082	0.142693416806601	0.217104526871012
m1	15	Egg	2	2	0.1	0.984286741873528	0.238988112569398	220.074943620575	0.956185002736727	0.46971176046176	0.199220799344484	0.421679244861632
m2	15	Egg	2	2	1e-04	0.855345670420795	0.501258459940078	185.911332662341	0.987271062271062	0.508880952380952	0.190460939645189	0.452243563625467
m3	15	Egg	2	2	0.1	1.87988354974146	0.291866496794125	128.838440511155	0.799603174603175	0.168049062049062	0.124720008098491	0.120477433448768
m4	15	Egg	2	2	0.1	1.47455039213065	0.30829304223332	205.038244648297	0.908225108225108	0.333190476190476	0.157367138878509	0.280349810510165
m5	15	Egg	2	2	0.1	2.01507427895647	0.219769827618794	133.063422984669	0.800281084656085	0.170453463203463	0.132043769199844	0.12054061863128
m6	15	Egg	2	2	0.1	1.22760984378029	0.267762636209648	177.506427625067	0.909642857142857	0.37255772005772	0.171071523180139	0.322429113500556
m7	15	Egg	2	2	0.1	1.26177250707309	0.235271687910573	144.728525022501	0.909432234432234	0.431698412698413	0.181098435398504	0.378125636660566
m1	16	Egg	2	2	1e-04	0.830312686455008	0.448102246251785	171.364262511245	0.956770833333333	0.521944444444444	0.175248431469487	0.470664017699842
m2	16	Egg	2	2	1e-04	0.967962045638902	0.746321062387764	171.364262507088	0.936860670194004	0.49072619047619	0.18577605912156	0.44144243327879
m3	16	Egg	2	2	0	1.04920773681298	0.221313363788749	148.848309516912	0.933333333333333	0.257258658008658	0.121842711262155	0.205126823442856
m4	16	Egg	2	2	1e-04	0.76240057377313	0.459987578725469	153.750914858499	0.968990929705215	0.495099206349206	0.209395012538504	0.447346301759462
m5	16	Egg	2	2	0.1	1.53815303963291	0.198334982606486	123.096811848311	0.880952380952381	0.238409812409812	0.139135467271239	0.188130608606378
m6	16	Egg	2	2	0.1	1.14400384934894	0.214375236938176	144.728525016227	0.904	0.430680014430014	0.166594455076335	0.376066900911443
m7	16	Egg	2	2	0.1	1.49345588762399	0.215992911181727	134.366695088129	0.868295739348371	0.362822510822511	0.154098043961384	0.307942487510209
m1	17	Egg	2	2	0.1	0.990709114819641	0.270069907552108	202.054129319829	0.970238095238095	0.497376984126984	0.154428719416447	0.445301094477148
m2	17	Egg	2	2	1e-04	0.601503327637092	0.564570511289234	167.545177482739	0.977944862155388	0.548530663780664	0.181647957529455	0.50047743758192
m3	17	Egg	2	2	0.1	1.57176825018242	0.142133930691938	136.092787545695	0.914821428571429	0.223853257853258	0.12551703399964	0.168501929142714
m4	17	Egg	2	2	0.1	1.03846125543536	0.393139738639788	184.192208741466	0.95031746031746	0.456392857142857	0.196234304985074	0.408244716425476
m5	17	Egg	2	2	0.1	1.88031158683892	0.246596608886497	127.063455593594	0.827116402116402	0.204186507936508	0.112282760347589	0.145032621246274
m6	17	Egg	2	2	0.1	1.42589285930392	0.249302852955571	162.728525082942	0.914831349206349	0.328943722943723	0.14833467483677	0.275004354424872
m7	17	Egg	2	2	0.1	1.6906775144089	0.215621752448159	136.092787510115	0.879114452798663	0.246752164502165	0.148217640399285	0.195568731221413
m1	18	Egg	2	2	0.1	1.43713936265442	0.324152369375429	221.545177488731	0.848619737750173	0.456693362193362	0.165229920706815	0.404417864121327
m2	18	Egg	2	2	0.1	1.49324298373391	0.265150973948276	205.0572855754	0.863786482334869	0.447142857142857	0.18011784754234	0.39454943695544
m3	18	Egg	2	2	0.1	1.84990825025019	0.211051297739508	128.042733785909	0.863392857142857	0.171457792207792	0.121033391626864	0.120090489445804
m4	18	Egg	2	2	0.1	1.5890099184755	0.264453373679148	157.183347544554	0.806333333333333	0.422031746031746	0.178140604766613	0.369419273929629
m5	18	Egg	2	2	0.1	2.61251199565778	0.332247450957686	139.423452410183	0.625621118012422	0.107305555555556	0.0973057494589469	0.0657132671795477
m6	18	Egg	2	2	0.1	1.81500817146243	0.292389638372632	180.728525024297	0.777380952380952	0.299734126984127	0.167732009130744	0.250454040595429
m7	18	Egg	2	2	0.1	1.71555465232635	0.25198445258549	183.106955756465	0.806369047619048	0.30915873015873	0.174045184966377	0.258013094965197
m1	19	Egg	2	2	0.1	1.02234580819497	0.317912536628805	190.410758839924	0.924726327312534	0.480851731601732	0.212398303742114	0.430470979139397
m2	19	Egg	2	2	0.1	1.30650800952555	0.236721668763652	190.750547327132	0.87077497665733	0.438909451659452	0.185640601317324	0.384914469175228
m3	19	Egg	2	2	0.1	1.70781618246146	0.219836950209921	143.019355251527	0.837820512820513	0.226	0.133110881642443	0.174698365642138
m4	19	Egg	2	2	0.1	1.312056542006	0.326595356950275	220.449822331495	0.891402116402116	0.444416666666667	0.166911608482923	0.38900965298896
m5	19	Egg	2	2	0.1	1.69249518958739	0.262521381615018	125.869400604708	0.848526077097506	0.228977272727273	0.132414569629293	0.173755504319568
m6	19	Egg	2	2	0.1	1.43040467240917	0.290853251016498	148.006456847253	0.816496598639456	0.354869769119769	0.181363932659365	0.301092826383395
m7	19	Egg	2	2	0.1	1.74304814113699	0.349060871948969	135.551634311095	0.812301587301587	0.317794733044733	0.178559053154145	0.263735558093517
m1	20	Egg	2	2	0.1	1.07655605572606	0.336914086988875	205.883480268658	0.928417818740399	0.49597619047619	0.201299221534242	0.441784722718161
m2	20	Egg	2	2	0.1	1.13098915026162	0.342136852197523	189.364262511293	0.92999533146592	0.4264613997114	0.183837432127167	0.375358753707981
m3	20	Egg	2	2	0.1	1.6757921327984	0.251994341095663	141.096811908502	0.880952380952381	0.186103174603175	0.119260805055468	0.134149277308389
m4	20	Egg	2	2	0.1	1.36131530947231	0.296081111287712	173.457255126998	0.890126050420168	0.409526334776335	0.159016067641077	0.361847078215132
m5	20	Egg	2	2	0.1	1.99158855595313	0.277262388264154	132.519084199489	0.783352229780801	0.149337662337662	0.116887729250222	0.0980120278380781
m6	20	Egg	2	2	0.1	1.36050496760743	0.211792472890807	179.002432588376	0.899498746867168	0.376742063492063	0.153539507650848	0.320444835041878
m7	20	Egg	2	2	0.1	1.53983671428438	0.226383807078685	149.732549334826	0.845560515873016	0.321277777777778	0.146744858939559	0.270774890453209
m1	21	Egg	2	2	1e-04	0.828271959324491	0.586278199021142	219.819085031881	0.970059523809524	0.510296536796537	0.194951222387968	0.462800403829849
m2	21	Egg	2	2	0.1	1.0075689788979	0.209610041447006	203.545177498689	0.94577380952381	0.480793650793651	0.211477819191293	0.431097902111245
m3	21	Egg	2	2	0.1	1.61600919804527	0.213067899563292	143.019355532156	0.87452380952381	0.213686507936508	0.135959165180704	0.162143829114955
m4	21	Egg	2	2	0.1	1.18724238067205	0.338912773491068	202.211049077296	0.949289021164021	0.457062049062049	0.197950768148113	0.406991617443679
m5	21	Egg	2	2	0.1	1.88306143075581	0.184325008325737	113.472586162423	0.846666666666667	0.138738095238095	0.120315568504851	0.0942603856540232
m6	21	Egg	2	2	0.1	1.23955549464084	0.18921330133635	162.962562784638	0.903316326530612	0.330342352092352	0.153136163857499	0.272435604101168
m7	21	Egg	2	2	1e-04	1.2639329162528	0.567664512796154	146.454617481232	0.921607142857143	0.368044733044733	0.149395355952921	0.311307877613788
m1	22	Egg	2	2	0.1	1.26620389205313	0.294927307423155	216.744499281749	0.933482142857143	0.369129509379509	0.171182342160652	0.313735137941011
m2	22	Egg	2	2	0.1	1.40352657330383	0.191218314730897	155.463293434631	0.894924812030075	0.422100288600289	0.172944829940279	0.369492850917076
m3	22	Egg	2	2	0.1	1.81120856841064	0.235859285455594	125.730957718132	0.868581780538302	0.165278138528139	0.121348803661851	0.116111319816284
m4	22	Egg	2	2	0.1	1.36089557761201	0.265389262323807	205.966276330109	0.929075091575092	0.387793650793651	0.183178383963311	0.334761715994834
m5	22	Egg	2	2	0.1	2.16028378764123	0.198304242618377	127.05433977324	0.751002506265664	0.166862914862915	0.121421672458139	0.117384071454182
m6	22	Egg	2	2	0.1	1.61123142947451	0.228318429834383	166.00645691948	0.848563869992441	0.298838383838384	0.138475831332642	0.240861907724096
m7	22	Egg	2	2	1e-04	1.55333119646768	0.649516725734793	137.647574525368	0.901923076923077	0.260897907647908	0.130564388379587	0.209543143533002
m1	23	Egg	2	2	0.1	1.43493580107764	0.318055825059426	208.669491213833	0.877130325814536	0.391527777777778	0.168787171703114	0.338769497735414
m2	23	Egg	2	2	0.1	1.42877354240202	0.291196576500898	239.977898575502	0.898370927318296	0.369027777777778	0.179267233061534	0.313786601879344
m3	23	Egg	2	2	0.1	1.92913763933436	0.228707353446044	145.791944371604	0.823850574712644	0.152392857142857	0.127798196944506	0.102812080752656
m4	23	Egg	2	2	0.1	1.52615682566748	0.280468744861152	206.351958812426	0.873563218390805	0.378230158730159	0.183262167368482	0.324474006762414
m5	23	Egg	2	2	0.1	2.044977397973	0.273457488256657	139.345548779085	0.794400352733686	0.155154761904762	0.132748605413476	0.103809718488667
m6	23	Egg	2	2	0.1	1.75587310784497	0.331311782559751	151.320198835319	0.814828738512949	0.275444444444444	0.165847624085163	0.220140185229947
m7	23	Egg	2	2	0.1	1.90198842175543	0.296201229527791	151.320198837996	0.754260651629073	0.291464646464646	0.156349903691065	0.236932867840072
m1	24	Egg	2	2	0.1	1.1831464570354	0.261411062441716	187.963680725148	0.908531746031746	0.50435101010101	0.172353097055329	0.451894573525621
m2	24	Egg	2	2	1e-04	0.660707563921097	0.49714649342493	153.79866731202	0.972789115646258	0.519914141414141	0.194990163152345	0.473495864148662
m3	24	Egg	2	2	0	1.20371931304475	0.148500559571164	134.351028152742	0.904658385093168	0.156630952380952	0.121793127329162	0.108931598547545
m4	24	Egg	2	2	0.1	1.31123394472085	0.269073862388962	155.841548805313	0.91280525030525	0.451269841269841	0.172957576821404	0.400100947510733
m5	24	Egg	2	2	0.1	2.00872910123406	0.363923838283984	127.96239326973	0.780227743271222	0.180422077922078	0.144118686513452	0.12813569738794
m6	24	Egg	2	2	0.1	1.60398324418955	0.294942657649553	151.825541861064	0.835285714285714	0.285694444444444	0.147541687718913	0.228106042470761
m7	24	Egg	2	2	0.1	1.63633151468655	0.206951351217387	123.09681179191	0.839373897707231	0.235334415584416	0.155903111236759	0.189832541954239
m1	25	Egg	2	2	0.1	1.22658372665596	0.3768147941984	219.819085042925	0.870458553791887	0.475480158730159	0.186538860356324	0.424033059879261
m2	25	Egg	2	2	0.1	1.3099482240084	0.287893855241233	189.700156123974	0.866625615763547	0.456829365079365	0.160616282121739	0.40325896661598
m3	25	Egg	2	2	0.1	1.70953602117457	0.261904590245555	143.019355270942	0.847470238095238	0.190425324675325	0.13654607674346	0.143035223835579
m4	25	Egg	2	2	0.1	1.37740319591085	0.27319766215313	187.638170093583	0.87702380952381	0.454369047619048	0.182264795489386	0.404770445782493
m5	25	Egg	2	2	0.1	2.04756735306544	0.255051636927764	132.094174432777	0.782072829131653	0.203539682539683	0.125460596035396	0.150804152326276
m6	25	Egg	2	2	0.1	1.53518914011075	0.262236461191311	176.229843831949	0.81055900621118	0.39465873015873	0.179935559037224	0.344814342475228
m7	25	Egg	2	2	0.1	1.54796525569507	0.323337702497849	181.597126775855	0.865961199294533	0.340753968253968	0.167640372628949	0.287629906888212
m1	26	Egg	2	2	0.1	1.42735269011366	0.263843122713111	217.685564441809	0.897619047619048	0.407384920634921	0.16443927506859	0.353096511841091
m2	26	Egg	2	2	0.1	1.34400124332794	0.302637612604508	155.090354983072	0.911507936507936	0.424083333333333	0.169255207159481	0.369579245955502
m3	26	Egg	2	2	0.1	1.90888075997778	0.271164807033914	137.645006508148	0.827397486772487	0.166203102453102	0.12867538302145	0.117163636176074
m4	26	Egg	2	2	0.1	1.7202006061645	0.3811629504376	156.136851256353	0.820562770562771	0.359048340548341	0.173363309764292	0.305222531335059
m5	26	Egg	2	2	0.1	2.33181082523149	0.271972637143133	128.641989429062	0.698878536922015	0.142015873015873	0.110113513880028	0.0932837078090014
m6	26	Egg	2	2	0.1	1.68527869614443	0.29718721392987	167.594106354285	0.837528344671202	0.256465367965368	0.153841964699634	0.202769672862817
m7	26	Egg	2	2	1e-04	1.34296202239105	0.556831366121247	137.615776056995	0.919264069264069	0.290439033189033	0.152769086442899	0.237640705332372
m1	27	Egg	2	2	0.1	1.04831624127099	0.274556323781779	203.798844700201	0.966830065359477	0.444680014430014	0.181230480916034	0.389847011830373
m2	27	Egg	2	2	0.1	1.22477965160934	0.22024879182547	203.92671254172	0.942743764172336	0.398071428571429	0.186305303225815	0.342742721749581
m3	27	Egg	2	2	0.1	1.98524557645387	0.246616243403223	145.791943999244	0.79452380952381	0.13329797979798	0.118022824190001	0.0866380411157164
m4	27	Egg	2	2	0.1	1.33825881764947	0.259727353243403	203.866552312715	0.93655753968254	0.409761904761905	0.152547875010847	0.353736607726343
m5	27	Egg	2	2	0.1	1.81962191458814	0.181285767363149	113.727003749698	0.875274725274725	0.136924963924964	0.116762211787975	0.0858746680799937
m6	27	Egg	2	2	0.1	1.396639317798	0.312897873522911	147.715618027287	0.904801587301587	0.321420634920635	0.152419673636702	0.266922832617237
m7	27	Egg	2	2	0.1	1.6185442408114	0.291000307557825	147.501113841397	0.838035714285714	0.335892857142857	0.178375218438557	0.283262546088758
m1	28	Egg	2	2	0.1	0.868016393336925	0.23034859999117	216.312809809158	0.951264880952381	0.529200577200577	0.198106356218438	0.48188022817716
m2	28	Egg	2	2	0.1	1.3469559964942	0.268367794446446	185.941192735137	0.919812925170068	0.439293650793651	0.169307546947184	0.386971449729625
m3	28	Egg	2	2	0.1	1.73414557171267	0.283112168891458	141.096811858565	0.855889724310777	0.175313492063492	0.125281650708798	0.124984803435852
