Prediction	Reference	Freq	Model	Iteration	Variable	Subsample	MinObs	AUC	logloss	Accuracy	AccuracySD
ECO4	ECO2	0	m4	1	Egg	4	2	0.700565159574468	1.51792300633617	0.290837301587302	0.162478294994344
ECO1	ECO3	1	m4	1	Egg	4	2	0.700565159574468	1.51792300633617	0.290837301587302	0.162478294994344
ECO2	ECO3	0	m4	1	Egg	4	2	0.700565159574468	1.51792300633617	0.290837301587302	0.162478294994344
ECO3	ECO3	2	m4	1	Egg	4	2	0.700565159574468	1.51792300633617	0.290837301587302	0.162478294994344
ECO4	ECO3	1	m4	1	Egg	4	2	0.700565159574468	1.51792300633617	0.290837301587302	0.162478294994344
ECO1	ECO4	0	m4	1	Egg	4	2	0.700565159574468	1.51792300633617	0.290837301587302	0.162478294994344
ECO2	ECO4	0	m4	1	Egg	4	2	0.700565159574468	1.51792300633617	0.290837301587302	0.162478294994344
ECO3	ECO4	0	m4	1	Egg	4	2	0.700565159574468	1.51792300633617	0.290837301587302	0.162478294994344
ECO4	ECO4	4	m4	1	Egg	4	2	0.700565159574468	1.51792300633617	0.290837301587302	0.162478294994344
ECO1	ECO1	0	m5	1	Egg	4	2	0.66529823269514	1.39749365284587	0.309892857142857	0.154126391079743
ECO2	ECO1	4	m5	1	Egg	4	2	0.66529823269514	1.39749365284587	0.309892857142857	0.154126391079743
ECO3	ECO1	0	m5	1	Egg	4	2	0.66529823269514	1.39749365284587	0.309892857142857	0.154126391079743
ECO4	ECO1	0	m5	1	Egg	4	2	0.66529823269514	1.39749365284587	0.309892857142857	0.154126391079743
ECO1	ECO2	0	m5	1	Egg	4	2	0.66529823269514	1.39749365284587	0.309892857142857	0.154126391079743
ECO2	ECO2	4	m5	1	Egg	4	2	0.66529823269514	1.39749365284587	0.309892857142857	0.154126391079743
ECO3	ECO2	0	m5	1	Egg	4	2	0.66529823269514	1.39749365284587	0.309892857142857	0.154126391079743
ECO4	ECO2	0	m5	1	Egg	4	2	0.66529823269514	1.39749365284587	0.309892857142857	0.154126391079743
ECO1	ECO3	0	m5	1	Egg	4	2	0.66529823269514	1.39749365284587	0.309892857142857	0.154126391079743
ECO2	ECO3	3	m5	1	Egg	4	2	0.66529823269514	1.39749365284587	0.309892857142857	0.154126391079743
ECO3	ECO3	0	m5	1	Egg	4	2	0.66529823269514	1.39749365284587	0.309892857142857	0.154126391079743
ECO4	ECO3	1	m5	1	Egg	4	2	0.66529823269514	1.39749365284587	0.309892857142857	0.154126391079743
ECO1	ECO4	0	m5	1	Egg	4	2	0.66529823269514	1.39749365284587	0.309892857142857	0.154126391079743
ECO2	ECO4	0	m5	1	Egg	4	2	0.66529823269514	1.39749365284587	0.309892857142857	0.154126391079743
ECO3	ECO4	0	m5	1	Egg	4	2	0.66529823269514	1.39749365284587	0.309892857142857	0.154126391079743
ECO4	ECO4	4	m5	1	Egg	4	2	0.66529823269514	1.39749365284587	0.309892857142857	0.154126391079743
ECO1	ECO1	4	m6	1	Egg	4	2	0.852319514062935	1.0251597797133	0.49747619047619	0.177513321777827
ECO2	ECO1	0	m6	1	Egg	4	2	0.852319514062935	1.0251597797133	0.49747619047619	0.177513321777827
ECO3	ECO1	0	m6	1	Egg	4	2	0.852319514062935	1.0251597797133	0.49747619047619	0.177513321777827
ECO4	ECO1	0	m6	1	Egg	4	2	0.852319514062935	1.0251597797133	0.49747619047619	0.177513321777827
ECO1	ECO2	1	m6	1	Egg	4	2	0.852319514062935	1.0251597797133	0.49747619047619	0.177513321777827
ECO2	ECO2	3	m6	1	Egg	4	2	0.852319514062935	1.0251597797133	0.49747619047619	0.177513321777827
ECO3	ECO2	0	m6	1	Egg	4	2	0.852319514062935	1.0251597797133	0.49747619047619	0.177513321777827
ECO4	ECO2	0	m6	1	Egg	4	2	0.852319514062935	1.0251597797133	0.49747619047619	0.177513321777827
ECO1	ECO3	3	m6	1	Egg	4	2	0.852319514062935	1.0251597797133	0.49747619047619	0.177513321777827
ECO2	ECO3	0	m6	1	Egg	4	2	0.852319514062935	1.0251597797133	0.49747619047619	0.177513321777827
ECO3	ECO3	1	m6	1	Egg	4	2	0.852319514062935	1.0251597797133	0.49747619047619	0.177513321777827
ECO4	ECO3	0	m6	1	Egg	4	2	0.852319514062935	1.0251597797133	0.49747619047619	0.177513321777827
ECO1	ECO4	0	m6	1	Egg	4	2	0.852319514062935	1.0251597797133	0.49747619047619	0.177513321777827
ECO2	ECO4	0	m6	1	Egg	4	2	0.852319514062935	1.0251597797133	0.49747619047619	0.177513321777827
ECO3	ECO4	0	m6	1	Egg	4	2	0.852319514062935	1.0251597797133	0.49747619047619	0.177513321777827
ECO4	ECO4	4	m6	1	Egg	4	2	0.852319514062935	1.0251597797133	0.49747619047619	0.177513321777827
ECO1	ECO1	1	m7	1	Egg	4	2	0.826749406807397	0.984020049816746	0.53906746031746	0.169055243890622
ECO2	ECO1	0	m7	1	Egg	4	2	0.826749406807397	0.984020049816746	0.53906746031746	0.169055243890622
ECO3	ECO1	3	m7	1	Egg	4	2	0.826749406807397	0.984020049816746	0.53906746031746	0.169055243890622
ECO4	ECO1	0	m7	1	Egg	4	2	0.826749406807397	0.984020049816746	0.53906746031746	0.169055243890622
ECO1	ECO2	0	m7	1	Egg	4	2	0.826749406807397	0.984020049816746	0.53906746031746	0.169055243890622
ECO2	ECO2	3	m7	1	Egg	4	2	0.826749406807397	0.984020049816746	0.53906746031746	0.169055243890622
ECO3	ECO2	1	m7	1	Egg	4	2	0.826749406807397	0.984020049816746	0.53906746031746	0.169055243890622
ECO4	ECO2	0	m7	1	Egg	4	2	0.826749406807397	0.984020049816746	0.53906746031746	0.169055243890622
ECO1	ECO3	0	m7	1	Egg	4	2	0.826749406807397	0.984020049816746	0.53906746031746	0.169055243890622
ECO2	ECO3	0	m7	1	Egg	4	2	0.826749406807397	0.984020049816746	0.53906746031746	0.169055243890622
ECO3	ECO3	4	m7	1	Egg	4	2	0.826749406807397	0.984020049816746	0.53906746031746	0.169055243890622
ECO4	ECO3	0	m7	1	Egg	4	2	0.826749406807397	0.984020049816746	0.53906746031746	0.169055243890622
ECO1	ECO4	0	m7	1	Egg	4	2	0.826749406807397	0.984020049816746	0.53906746031746	0.169055243890622
ECO2	ECO4	0	m7	1	Egg	4	2	0.826749406807397	0.984020049816746	0.53906746031746	0.169055243890622
ECO3	ECO4	0	m7	1	Egg	4	2	0.826749406807397	0.984020049816746	0.53906746031746	0.169055243890622
ECO4	ECO4	4	m7	1	Egg	4	2	0.826749406807397	0.984020049816746	0.53906746031746	0.169055243890622
ECO1	ECO1	4	m1	2	Egg	4	2	0.891470616024187	0.985172312094025	0.671325396825397	0.200064366562231
ECO2	ECO1	0	m1	2	Egg	4	2	0.891470616024187	0.985172312094025	0.671325396825397	0.200064366562231
ECO3	ECO1	0	m1	2	Egg	4	2	0.891470616024187	0.985172312094025	0.671325396825397	0.200064366562231
ECO4	ECO1	0	m1	2	Egg	4	2	0.891470616024187	0.985172312094025	0.671325396825397	0.200064366562231
ECO1	ECO2	0	m1	2	Egg	4	2	0.891470616024187	0.985172312094025	0.671325396825397	0.200064366562231
ECO2	ECO2	3	m1	2	Egg	4	2	0.891470616024187	0.985172312094025	0.671325396825397	0.200064366562231
ECO3	ECO2	1	m1	2	Egg	4	2	0.891470616024187	0.985172312094025	0.671325396825397	0.200064366562231
ECO4	ECO2	0	m1	2	Egg	4	2	0.891470616024187	0.985172312094025	0.671325396825397	0.200064366562231
ECO1	ECO3	0	m1	2	Egg	4	2	0.891470616024187	0.985172312094025	0.671325396825397	0.200064366562231
ECO2	ECO3	0	m1	2	Egg	4	2	0.891470616024187	0.985172312094025	0.671325396825397	0.200064366562231
ECO3	ECO3	4	m1	2	Egg	4	2	0.891470616024187	0.985172312094025	0.671325396825397	0.200064366562231
ECO4	ECO3	0	m1	2	Egg	4	2	0.891470616024187	0.985172312094025	0.671325396825397	0.200064366562231
ECO1	ECO4	0	m1	2	Egg	4	2	0.891470616024187	0.985172312094025	0.671325396825397	0.200064366562231
ECO2	ECO4	0	m1	2	Egg	4	2	0.891470616024187	0.985172312094025	0.671325396825397	0.200064366562231
ECO3	ECO4	0	m1	2	Egg	4	2	0.891470616024187	0.985172312094025	0.671325396825397	0.200064366562231
ECO4	ECO4	4	m1	2	Egg	4	2	0.891470616024187	0.985172312094025	0.671325396825397	0.200064366562231
ECO1	ECO1	3	m2	2	Egg	4	2	0.782513401559454	1.23861596931779	0.575226190476191	0.212133498413459
ECO2	ECO1	0	m2	2	Egg	4	2	0.782513401559454	1.23861596931779	0.575226190476191	0.212133498413459
ECO3	ECO1	1	m2	2	Egg	4	2	0.782513401559454	1.23861596931779	0.575226190476191	0.212133498413459
ECO4	ECO1	0	m2	2	Egg	4	2	0.782513401559454	1.23861596931779	0.575226190476191	0.212133498413459
ECO1	ECO2	0	m2	2	Egg	4	2	0.782513401559454	1.23861596931779	0.575226190476191	0.212133498413459
ECO2	ECO2	3	m2	2	Egg	4	2	0.782513401559454	1.23861596931779	0.575226190476191	0.212133498413459
ECO3	ECO2	1	m2	2	Egg	4	2	0.782513401559454	1.23861596931779	0.575226190476191	0.212133498413459
ECO4	ECO2	0	m2	2	Egg	4	2	0.782513401559454	1.23861596931779	0.575226190476191	0.212133498413459
ECO1	ECO3	0	m2	2	Egg	4	2	0.782513401559454	1.23861596931779	0.575226190476191	0.212133498413459
ECO2	ECO3	0	m2	2	Egg	4	2	0.782513401559454	1.23861596931779	0.575226190476191	0.212133498413459
ECO3	ECO3	4	m2	2	Egg	4	2	0.782513401559454	1.23861596931779	0.575226190476191	0.212133498413459
ECO4	ECO3	0	m2	2	Egg	4	2	0.782513401559454	1.23861596931779	0.575226190476191	0.212133498413459
ECO1	ECO4	0	m2	2	Egg	4	2	0.782513401559454	1.23861596931779	0.575226190476191	0.212133498413459
ECO2	ECO4	0	m2	2	Egg	4	2	0.782513401559454	1.23861596931779	0.575226190476191	0.212133498413459
ECO3	ECO4	0	m2	2	Egg	4	2	0.782513401559454	1.23861596931779	0.575226190476191	0.212133498413459
ECO4	ECO4	4	m2	2	Egg	4	2	0.782513401559454	1.23861596931779	0.575226190476191	0.212133498413459
ECO1	ECO1	3	m3	2	Egg	4	2	0.54579509755291	1.76371872210289	0.177650793650794	0.147046565003423
ECO2	ECO1	1	m3	2	Egg	4	2	0.54579509755291	1.76371872210289	0.177650793650794	0.147046565003423
ECO3	ECO1	0	m3	2	Egg	4	2	0.54579509755291	1.76371872210289	0.177650793650794	0.147046565003423
ECO4	ECO1	0	m3	2	Egg	4	2	0.54579509755291	1.76371872210289	0.177650793650794	0.147046565003423
ECO1	ECO2	1	m3	2	Egg	4	2	0.54579509755291	1.76371872210289	0.177650793650794	0.147046565003423
ECO2	ECO2	3	m3	2	Egg	4	2	0.54579509755291	1.76371872210289	0.177650793650794	0.147046565003423
ECO3	ECO2	0	m3	2	Egg	4	2	0.54579509755291	1.76371872210289	0.177650793650794	0.147046565003423
ECO4	ECO2	0	m3	2	Egg	4	2	0.54579509755291	1.76371872210289	0.177650793650794	0.147046565003423
ECO1	ECO3	2	m3	2	Egg	4	2	0.54579509755291	1.76371872210289	0.177650793650794	0.147046565003423
ECO2	ECO3	2	m3	2	Egg	4	2	0.54579509755291	1.76371872210289	0.177650793650794	0.147046565003423
ECO3	ECO3	0	m3	2	Egg	4	2	0.54579509755291	1.76371872210289	0.177650793650794	0.147046565003423
ECO4	ECO3	0	m3	2	Egg	4	2	0.54579509755291	1.76371872210289	0.177650793650794	0.147046565003423
ECO1	ECO4	0	m3	2	Egg	4	2	0.54579509755291	1.76371872210289	0.177650793650794	0.147046565003423
ECO2	ECO4	3	m3	2	Egg	4	2	0.54579509755291	1.76371872210289	0.177650793650794	0.147046565003423
ECO3	ECO4	0	m3	2	Egg	4	2	0.54579509755291	1.76371872210289	0.177650793650794	0.147046565003423
ECO4	ECO4	1	m3	2	Egg	4	2	0.54579509755291	1.76371872210289	0.177650793650794	0.147046565003423
ECO1	ECO1	3	m4	2	Egg	4	2	0.797900814105711	1.32814555043564	0.440968253968254	0.184022151120568
ECO2	ECO1	1	m4	2	Egg	4	2	0.797900814105711	1.32814555043564	0.440968253968254	0.184022151120568
ECO3	ECO1	0	m4	2	Egg	4	2	0.797900814105711	1.32814555043564	0.440968253968254	0.184022151120568
ECO4	ECO1	0	m4	2	Egg	4	2	0.797900814105711	1.32814555043564	0.440968253968254	0.184022151120568
ECO1	ECO2	1	m4	2	Egg	4	2	0.797900814105711	1.32814555043564	0.440968253968254	0.184022151120568
ECO2	ECO2	3	m4	2	Egg	4	2	0.797900814105711	1.32814555043564	0.440968253968254	0.184022151120568
ECO3	ECO2	0	m4	2	Egg	4	2	0.797900814105711	1.32814555043564	0.440968253968254	0.184022151120568
ECO4	ECO2	0	m4	2	Egg	4	2	0.797900814105711	1.32814555043564	0.440968253968254	0.184022151120568
ECO1	ECO3	2	m4	2	Egg	4	2	0.797900814105711	1.32814555043564	0.440968253968254	0.184022151120568
ECO2	ECO3	0	m4	2	Egg	4	2	0.797900814105711	1.32814555043564	0.440968253968254	0.184022151120568
ECO3	ECO3	2	m4	2	Egg	4	2	0.797900814105711	1.32814555043564	0.440968253968254	0.184022151120568
ECO4	ECO3	0	m4	2	Egg	4	2	0.797900814105711	1.32814555043564	0.440968253968254	0.184022151120568
ECO1	ECO4	0	m4	2	Egg	4	2	0.797900814105711	1.32814555043564	0.440968253968254	0.184022151120568
ECO2	ECO4	0	m4	2	Egg	4	2	0.797900814105711	1.32814555043564	0.440968253968254	0.184022151120568
ECO3	ECO4	0	m4	2	Egg	4	2	0.797900814105711	1.32814555043564	0.440968253968254	0.184022151120568
ECO4	ECO4	4	m4	2	Egg	4	2	0.797900814105711	1.32814555043564	0.440968253968254	0.184022151120568
ECO1	ECO1	0	m5	2	Egg	4	2	0.753828572806437	1.22062941615738	0.443626984126984	0.193815638807554
ECO2	ECO1	4	m5	2	Egg	4	2	0.753828572806437	1.22062941615738	0.443626984126984	0.193815638807554
ECO3	ECO1	0	m5	2	Egg	4	2	0.753828572806437	1.22062941615738	0.443626984126984	0.193815638807554
ECO4	ECO1	0	m5	2	Egg	4	2	0.753828572806437	1.22062941615738	0.443626984126984	0.193815638807554
ECO1	ECO2	1	m5	2	Egg	4	2	0.753828572806437	1.22062941615738	0.443626984126984	0.193815638807554
ECO2	ECO2	3	m5	2	Egg	4	2	0.753828572806437	1.22062941615738	0.443626984126984	0.193815638807554
ECO3	ECO2	0	m5	2	Egg	4	2	0.753828572806437	1.22062941615738	0.443626984126984	0.193815638807554
ECO4	ECO2	0	m5	2	Egg	4	2	0.753828572806437	1.22062941615738	0.443626984126984	0.193815638807554
ECO1	ECO3	2	m5	2	Egg	4	2	0.753828572806437	1.22062941615738	0.443626984126984	0.193815638807554
ECO2	ECO3	0	m5	2	Egg	4	2	0.753828572806437	1.22062941615738	0.443626984126984	0.193815638807554
ECO3	ECO3	2	m5	2	Egg	4	2	0.753828572806437	1.22062941615738	0.443626984126984	0.193815638807554
ECO4	ECO3	0	m5	2	Egg	4	2	0.753828572806437	1.22062941615738	0.443626984126984	0.193815638807554
ECO1	ECO4	0	m5	2	Egg	4	2	0.753828572806437	1.22062941615738	0.443626984126984	0.193815638807554
ECO2	ECO4	0	m5	2	Egg	4	2	0.753828572806437	1.22062941615738	0.443626984126984	0.193815638807554
ECO3	ECO4	0	m5	2	Egg	4	2	0.753828572806437	1.22062941615738	0.443626984126984	0.193815638807554
ECO4	ECO4	4	m5	2	Egg	4	2	0.753828572806437	1.22062941615738	0.443626984126984	0.193815638807554
ECO1	ECO1	3	m6	2	Egg	4	2	0.910835310642012	0.943280645093126	0.620238095238095	0.237391154727078
ECO2	ECO1	0	m6	2	Egg	4	2	0.910835310642012	0.943280645093126	0.620238095238095	0.237391154727078
ECO3	ECO1	1	m6	2	Egg	4	2	0.910835310642012	0.943280645093126	0.620238095238095	0.237391154727078
ECO4	ECO1	0	m6	2	Egg	4	2	0.910835310642012	0.943280645093126	0.620238095238095	0.237391154727078
ECO1	ECO2	0	m6	2	Egg	4	2	0.910835310642012	0.943280645093126	0.620238095238095	0.237391154727078
ECO2	ECO2	3	m6	2	Egg	4	2	0.910835310642012	0.943280645093126	0.620238095238095	0.237391154727078
ECO3	ECO2	1	m6	2	Egg	4	2	0.910835310642012	0.943280645093126	0.620238095238095	0.237391154727078
ECO4	ECO2	0	m6	2	Egg	4	2	0.910835310642012	0.943280645093126	0.620238095238095	0.237391154727078
ECO1	ECO3	0	m6	2	Egg	4	2	0.910835310642012	0.943280645093126	0.620238095238095	0.237391154727078
ECO2	ECO3	0	m6	2	Egg	4	2	0.910835310642012	0.943280645093126	0.620238095238095	0.237391154727078
ECO3	ECO3	4	m6	2	Egg	4	2	0.910835310642012	0.943280645093126	0.620238095238095	0.237391154727078
ECO4	ECO3	0	m6	2	Egg	4	2	0.910835310642012	0.943280645093126	0.620238095238095	0.237391154727078
ECO1	ECO4	0	m6	2	Egg	4	2	0.910835310642012	0.943280645093126	0.620238095238095	0.237391154727078
ECO2	ECO4	0	m6	2	Egg	4	2	0.910835310642012	0.943280645093126	0.620238095238095	0.237391154727078
ECO3	ECO4	0	m6	2	Egg	4	2	0.910835310642012	0.943280645093126	0.620238095238095	0.237391154727078
ECO4	ECO4	4	m6	2	Egg	4	2	0.910835310642012	0.943280645093126	0.620238095238095	0.237391154727078
ECO1	ECO1	3	m7	2	Egg	4	2	0.845256426846101	1.01026785562243	0.640849206349206	0.22119420979504
ECO2	ECO1	0	m7	2	Egg	4	2	0.845256426846101	1.01026785562243	0.640849206349206	0.22119420979504
ECO3	ECO1	1	m7	2	Egg	4	2	0.845256426846101	1.01026785562243	0.640849206349206	0.22119420979504
ECO4	ECO1	0	m7	2	Egg	4	2	0.845256426846101	1.01026785562243	0.640849206349206	0.22119420979504
ECO1	ECO2	0	m7	2	Egg	4	2	0.845256426846101	1.01026785562243	0.640849206349206	0.22119420979504
ECO2	ECO2	3	m7	2	Egg	4	2	0.845256426846101	1.01026785562243	0.640849206349206	0.22119420979504
ECO3	ECO2	1	m7	2	Egg	4	2	0.845256426846101	1.01026785562243	0.640849206349206	0.22119420979504
ECO4	ECO2	0	m7	2	Egg	4	2	0.845256426846101	1.01026785562243	0.640849206349206	0.22119420979504
ECO1	ECO3	0	m7	2	Egg	4	2	0.845256426846101	1.01026785562243	0.640849206349206	0.22119420979504
ECO2	ECO3	0	m7	2	Egg	4	2	0.845256426846101	1.01026785562243	0.640849206349206	0.22119420979504
ECO3	ECO3	4	m7	2	Egg	4	2	0.845256426846101	1.01026785562243	0.640849206349206	0.22119420979504
ECO4	ECO3	0	m7	2	Egg	4	2	0.845256426846101	1.01026785562243	0.640849206349206	0.22119420979504
ECO1	ECO4	0	m7	2	Egg	4	2	0.845256426846101	1.01026785562243	0.640849206349206	0.22119420979504
ECO2	ECO4	0	m7	2	Egg	4	2	0.845256426846101	1.01026785562243	0.640849206349206	0.22119420979504
ECO3	ECO4	0	m7	2	Egg	4	2	0.845256426846101	1.01026785562243	0.640849206349206	0.22119420979504
ECO4	ECO4	4	m7	2	Egg	4	2	0.845256426846101	1.01026785562243	0.640849206349206	0.22119420979504
ECO1	ECO1	3	m1	3	Egg	4	2	0.873577426685804	0.977188377787406	0.639857142857143	0.198964922719445
ECO2	ECO1	0	m1	3	Egg	4	2	0.873577426685804	0.977188377787406	0.639857142857143	0.198964922719445
ECO3	ECO1	1	m1	3	Egg	4	2	0.873577426685804	0.977188377787406	0.639857142857143	0.198964922719445
ECO4	ECO1	0	m1	3	Egg	4	2	0.873577426685804	0.977188377787406	0.639857142857143	0.198964922719445
ECO1	ECO2	1	m1	3	Egg	4	2	0.873577426685804	0.977188377787406	0.639857142857143	0.198964922719445
ECO2	ECO2	3	m1	3	Egg	4	2	0.873577426685804	0.977188377787406	0.639857142857143	0.198964922719445
ECO3	ECO2	0	m1	3	Egg	4	2	0.873577426685804	0.977188377787406	0.639857142857143	0.198964922719445
ECO4	ECO2	0	m1	3	Egg	4	2	0.873577426685804	0.977188377787406	0.639857142857143	0.198964922719445
ECO1	ECO3	0	m1	3	Egg	4	2	0.873577426685804	0.977188377787406	0.639857142857143	0.198964922719445
ECO2	ECO3	0	m1	3	Egg	4	2	0.873577426685804	0.977188377787406	0.639857142857143	0.198964922719445
ECO3	ECO3	4	m1	3	Egg	4	2	0.873577426685804	0.977188377787406	0.639857142857143	0.198964922719445
ECO4	ECO3	0	m1	3	Egg	4	2	0.873577426685804	0.977188377787406	0.639857142857143	0.198964922719445
ECO1	ECO4	0	m1	3	Egg	4	2	0.873577426685804	0.977188377787406	0.639857142857143	0.198964922719445
ECO2	ECO4	0	m1	3	Egg	4	2	0.873577426685804	0.977188377787406	0.639857142857143	0.198964922719445
ECO3	ECO4	0	m1	3	Egg	4	2	0.873577426685804	0.977188377787406	0.639857142857143	0.198964922719445
ECO4	ECO4	4	m1	3	Egg	4	2	0.873577426685804	0.977188377787406	0.639857142857143	0.198964922719445
ECO1	ECO1	3	m2	3	Egg	4	2	0.784556008075745	1.26323024577391	0.547515873015873	0.216106637566028
ECO2	ECO1	0	m2	3	Egg	4	2	0.784556008075745	1.26323024577391	0.547515873015873	0.216106637566028
