Model	Iteration	Variable	Subsampled	MinObs	decay	logLoss	logLossSD	AIC	AUC	Accuracy	AccuracySD	Kappa
m7	9	Egg	4	2	0.1	1.1558156494007	0.367033596064495	52.5492017463106	0.827402770959472	0.524630952380952	0.215897000129202	0.390875075725063
m1	10	Egg	4	2	0.1	0.761019302485467	0.313965943318819	48.0001050444653	0.93767757247575	0.759753968253968	0.197272079636821	0.671394885198858
m2	10	Egg	4	2	0.1	0.795516598790523	0.288389632094512	48.2507903730091	0.930044864452081	0.769698412698413	0.172587153234887	0.684104847151791
m3	10	Egg	4	2	0.1	1.53281276523701	0.34493266277579	53.738312156038	0.675266084383352	0.332190476190476	0.21197581376058	0.18602247659054
m4	10	Egg	4	2	0.1	1.23605576775931	0.31579861114705	62.7364418330366	0.775284012621252	0.430480158730159	0.192582290903873	0.266516688771893
m5	10	Egg	4	2	0.1	1.3186430832346	0.268889967781736	54.0656433842918	0.702080343071035	0.33125	0.166307824059219	0.183809446666402
m6	10	Egg	4	2	1e-04	0.534612943921592	0.643078004517831	42.1640295537364	0.988358424698631	0.816178571428571	0.169263854328376	0.734299035933847
m7	10	Egg	4	2	0.1	0.720879654676713	0.247614905877766	55.1514020144611	0.938319127254076	0.798337301587302	0.183169140908593	0.720295716625721
m1	11	Egg	4	2	0.1	0.971549321504579	0.387232277355682	73.2661390134234	0.880035903250189	0.655980158730159	0.188669408103649	0.531114955339852
m2	11	Egg	4	2	0.1	1.0979885354416	0.349349208977176	70.7559666485001	0.823762559101655	0.565813492063492	0.206101669269359	0.420116099879598
m3	11	Egg	4	2	0.1	1.71564082743797	0.342242056513307	61.7077869919213	0.550208873231832	0.21097619047619	0.1468157030457	0.0538832094283258
m4	11	Egg	4	2	0.1	1.36950878168068	0.441112709762984	52.6355324809031	0.762270205701328	0.370547619047619	0.178284651880445	0.217043599707183
m5	11	Egg	4	2	0.1	1.21220414152437	0.394167766629025	39.0985832448023	0.787753527336861	0.443710317460317	0.20285162343797	0.313336603677985
m6	11	Egg	4	2	0.1	0.956295569229733	0.353087656892028	44.4463699640752	0.881008771929825	0.658726190476191	0.188399275027517	0.543334445946617
m7	11	Egg	4	2	0.1	0.994922405605877	0.325045252474857	39.6976752113684	0.862113130795926	0.625809523809524	0.225325609138275	0.516479218303874
m1	12	Egg	4	2	0.1	0.719988027741887	0.34172761954637	60.0001543154034	0.959909256414633	0.731583333333333	0.210533837760871	0.639765483510554
m2	12	Egg	4	2	0.1	0.705995791727793	0.24510880339211	54.1910012204872	0.954723207249803	0.77722619047619	0.212830802886629	0.709975908389531
m3	12	Egg	4	2	0.1	1.6053986160806	0.41312820265206	48.4721020142241	0.589202338736913	0.260845238095238	0.180827015935561	0.0937917119657427
m4	12	Egg	4	2	0.1	1.22696543943554	0.539971341416688	47.4572551382091	0.837518727729187	0.522357142857143	0.204007672391003	0.387316769170294
m5	12	Egg	4	2	0.1	1.39528712078452	0.403325043561635	48.993009699157	0.728508359242895	0.34152380952381	0.167211306898963	0.187824084189674
m6	12	Egg	4	2	1e-04	0.577608131410007	0.660481131776366	54.0001061320766	0.984147652116402	0.814761904761905	0.189326965413792	0.744012430106747
m7	12	Egg	4	2	0.1	0.688811901279762	0.224909808886361	60.7863001221521	0.946541353383459	0.785365079365079	0.208518579543691	0.711521540243539
m1	13	Egg	4	2	0.1	0.985282145011126	0.376458765357505	68.1312859921921	0.895600285435812	0.646325396825397	0.236553299138391	0.544510099190186
m2	13	Egg	4	2	0.1	0.989514802385947	0.352353754637277	70.0603274802762	0.888597849854227	0.681853174603175	0.197036600911907	0.576520403030476
m3	13	Egg	4	2	0.1	1.56560334413007	0.292534143966315	48.7727141898861	0.59676403207331	0.264015873015873	0.167727446064884	0.107712563182366
m4	13	Egg	4	2	0.1	1.16568189304563	0.348393054899361	50.1801478701511	0.766414048437244	0.466333333333333	0.218035978708518	0.316031581830811
m5	13	Egg	4	2	1e-04	1.10107182811981	0.283622862360553	50.366696047789	0.735719507101086	0.343888888888889	0.161515307937996	0.206422620555857
m6	13	Egg	4	2	0.1	0.961893449966885	0.30057788476981	55.4872769018859	0.861574777665203	0.587722222222222	0.237893231204904	0.471809762182781
m7	13	Egg	4	2	0.1	1.08478664796733	0.342878418355556	49.3797985542727	0.835838638117284	0.516738095238095	0.213968274039675	0.383123588152485
m1	14	Egg	4	2	0.1	1.03918370885298	0.386732487314361	74.2152334754266	0.867644752631866	0.664369047619048	0.227874504083455	0.553202639176883
m2	14	Egg	4	2	0.1	1.11899458266425	0.32692482192187	70.8878790882375	0.86564274002425	0.636809523809524	0.191698345847419	0.51557432221001
m3	14	Egg	4	2	0.1	1.65453502727106	0.354551177249499	54.0153494807422	0.600125213569224	0.283690476190476	0.177859773208462	0.110854294656788
m4	14	Egg	4	2	0.1	1.41036110482453	0.337467277804255	60.8669679611584	0.695074239417989	0.36522619047619	0.159237671251573	0.203012300026773
m5	14	Egg	4	2	0.1	1.25852613979637	0.268443763615599	48.0642527497102	0.720435996563574	0.325944444444444	0.151137814509744	0.176095981031
m6	14	Egg	4	2	0.1	1.01148280736323	0.382992816353531	45.6296609128116	0.852730069168871	0.643299783549784	0.221338863152825	0.5317494678719
m7	14	Egg	4	2	0.1	0.958249471482476	0.276943706174326	39.6976752113684	0.87037494371271	0.636095238095238	0.238920640001626	0.530845635260207
m1	15	Egg	4	2	0.1	0.686509116720731	0.322026087686955	45.9210335419797	0.943741306660121	0.777916666666667	0.193462814681447	0.693073803148268
m2	15	Egg	4	2	0.1	0.877094549374307	0.321101192790218	45.8190850435741	0.909242548969943	0.699599206349206	0.247069954988355	0.6029074885077
m3	15	Egg	4	2	0.1	1.54393206516632	0.243385796146337	48.989176425285	0.614749556737589	0.25931746031746	0.157229837069408	0.117032165013375
m4	15	Egg	4	2	0.1	1.1407367344589	0.333965462153171	49.3797985447915	0.837394593253968	0.555150793650794	0.21052025988949	0.426201152857372
m5	15	Egg	4	2	0.1	1.23986812462191	0.344508954540537	45.0984045693748	0.768057818156502	0.408845238095238	0.193827558641858	0.261126604878613
m6	15	Egg	4	2	0.1	0.752683720360387	0.333141834213564	39.9476482154488	0.926768300405268	0.70368253968254	0.204695018923942	0.6137336301526
m7	15	Egg	4	2	0.1	0.818646896543388	0.261638558103036	40.0461547447422	0.903702353957456	0.712238095238095	0.212201334368985	0.614774519056871
m1	16	Egg	4	2	0.1	0.641588772181953	0.274338807484747	48.1880521389732	0.960812817190368	0.7645	0.191180709175319	0.682558099757624
m2	16	Egg	4	2	0.1	0.814302041781587	0.280689612629055	46.4986811988429	0.901269102499156	0.682892857142857	0.222446853980147	0.592644134740747
m3	16	Egg	4	2	0.1	1.61937211904539	0.366939528196183	51.345932235176	0.59309375	0.234011904761905	0.1576804445094	0.0687418137185211
m4	16	Egg	4	2	0.1	1.23128369778725	0.431931933473635	57.3551515690144	0.822173322638748	0.46184126984127	0.206842841739652	0.313603100956168
m5	16	Egg	4	2	0.1	1.15485274853854	0.287452188606698	39.8681681409751	0.822463249331806	0.49793253968254	0.164671594094895	0.354433476430673
m6	16	Egg	4	2	0.1	0.562607990903167	0.197496803262597	38.8944826511402	0.973429062346588	0.800718253968254	0.171726893045285	0.728077879073102
m7	16	Egg	4	2	0.1	0.732871315542643	0.268062855119938	35.0040242639044	0.91257278541428	0.731547619047619	0.222440401295587	0.638058968767969
m1	17	Egg	4	2	0.1	0.84251284335134	0.421377038888595	76.6153124507125	0.925788473357918	0.721952380952381	0.200508292688629	0.623571659999139
m2	17	Egg	4	2	0.1	1.11569668836889	0.43233051114236	57.8190850355139	0.875456996945399	0.558055555555556	0.210287270832801	0.423370664696776
m3	17	Egg	4	2	0.1	1.67399025685119	0.336276733414915	51.2714075405522	0.604656732395135	0.237349206349206	0.157375101069908	0.0780667605446189
m4	17	Egg	4	2	0.1	1.11830901736758	0.398900048299626	60.525552454509	0.836381083944928	0.497761904761905	0.204744934809172	0.362070770742254
m5	17	Egg	4	2	0.1	1.00057017299353	0.306087113705692	41.456166847621	0.855601067746686	0.53184126984127	0.165434271799886	0.391619482919168
m6	17	Egg	4	2	0.1	0.899641242075094	0.361816354607077	65.1742537500274	0.914287064031962	0.643323232323232	0.186925961627261	0.528296071214635
m7	17	Egg	4	2	0.1	1.02094628316631	0.383721414132419	47.5451774907294	0.891820589919817	0.583023809523809	0.200612239742635	0.456895449793769
m1	18	Egg	4	2	0.1	0.831766772664868	0.333227343840167	61.4998946240951	0.932899518627611	0.772571428571429	0.221235032706829	0.705100656036706
m2	18	Egg	4	2	0.1	1.03819421878719	0.417953466976456	64.0801738077605	0.891349841002619	0.66525	0.244405303117563	0.568353998707501
m3	18	Egg	4	2	0.1	1.76931964972839	0.320451511744662	52.1475440127172	0.572638888888889	0.196666666666667	0.140911575317477	0.0322002892090994
m4	18	Egg	4	2	0.1	1.28977943371817	0.306813942178815	53.6218035448415	0.754225944219295	0.412757936507937	0.195666495939126	0.268118705553666
m5	18	Egg	4	2	0	1.09572550952388	0.305443271118046	44.3667657643741	0.739522991327115	0.362857142857143	0.160287722442998	0.224901527277578
m6	18	Egg	4	2	0.1	0.799053688809467	0.29982950608496	49.8250484270302	0.9212129494655	0.819924603174603	0.202736245227804	0.759303991737484
m7	18	Egg	4	2	0.1	0.892740638718843	0.312417485982943	35.0040242744803	0.921847718253968	0.768880952380952	0.208105800300564	0.687553152607895
m1	19	Egg	4	2	0.1	1.15871254129602	0.440038696837899	60.9358067142537	0.828176989581629	0.52406746031746	0.250290781307421	0.395574963108535
m2	19	Egg	4	2	0.1	1.42668591826774	0.415611078423417	59.2287979271647	0.72296695877425	0.382452380952381	0.193541310286646	0.218145352353147
m3	19	Egg	4	2	0.1	1.59904966529571	0.364185585078434	50.1382394988633	0.632348599519991	0.330547619047619	0.204650658561729	0.175159965739749
m4	19	Egg	4	2	0.1	1.21581872478001	0.468090253730524	47.8987430953378	0.827345644565697	0.510892857142857	0.234349649235584	0.383345724675009
m5	19	Egg	4	2	0.1	1.16484644148937	0.32729400613482	45.0984045693748	0.798172353133693	0.466952380952381	0.185194101345172	0.329407715844223
m6	19	Egg	4	2	0.1	1.26624865909216	0.304943162268308	68.0180988871245	0.750650071536551	0.378884920634921	0.18059245311163	0.234656533422997
m7	19	Egg	4	2	0.1	1.36708775124778	0.313506600473451	55.9645689287623	0.657029355434303	0.268464285714286	0.158974153649064	0.121147240995981
m1	20	Egg	4	2	0.1	1.04921381431554	0.401818025352988	72.3557233038424	0.864444618490671	0.602634920634921	0.208784603444447	0.475743864653987
m2	20	Egg	4	2	0.1	1.24471159014876	0.428037640688111	58.4986811918513	0.819309069113757	0.547460317460317	0.18883479385139	0.420759609947441
m3	20	Egg	4	2	0.1	1.7686272846073	0.327541326140432	53.7932074158597	0.533873037439614	0.196392857142857	0.152580091895006	0.0328778634459343
m4	20	Egg	4	2	0.1	1.10604280653296	0.430162954205883	51.9559362976837	0.81544158757432	0.49593253968254	0.196528688554489	0.349297094902725
m5	20	Egg	4	2	0.1	0.949439374378226	0.271519975364715	41.456166847621	0.856887629460768	0.536083333333333	0.153848424736947	0.395346391174641
m6	20	Egg	4	2	0.1	0.915476557430717	0.40676953098052	66.5189593195605	0.897795008354219	0.640142857142857	0.24049250584003	0.53509241972124
m7	20	Egg	4	2	0.1	1.17160052261148	0.411005882464358	48.7301167201623	0.839619883040936	0.529202380952381	0.17943294306397	0.392828868122292
m1	21	Egg	4	2	0.1	0.686344758081118	0.323485395063984	64.6462487295057	0.923570906432749	0.692904761904762	0.196818626821148	0.584348643681783
m2	21	Egg	4	2	0.1	0.808831550307711	0.321919507929177	66.9197763823843	0.900583980637172	0.656503968253968	0.201319779771815	0.548245546315798
m3	21	Egg	4	2	0.1	1.77297892839443	0.312852813246152	60.1800659019138	0.454504172803142	0.0996071428571429	0.103188068690614	-0.025264403756504
m4	21	Egg	4	2	0.1	1.27728912589698	0.433208526259825	48.4764936920935	0.739750765803397	0.465103174603175	0.191249214850393	0.305296651538334
m5	21	Egg	4	2	0.1	1.18467357604418	0.363769606400008	39.0985832448023	0.778303322523753	0.484630952380952	0.192604376537398	0.341306121054266
m6	21	Egg	4	2	0.1	0.638509864693002	0.297498582840753	41.6565201946916	0.935488088419789	0.736694444444444	0.170731321462653	0.646869035428735
m7	21	Egg	4	2	0.1	0.720650657443478	0.310361192356436	55.2366782853374	0.925253193308749	0.709924603174603	0.189306796755978	0.604002803812427
m1	22	Egg	4	2	0.1	1.0978656666237	0.435639555800129	69.6448710934493	0.841561059907834	0.619289682539683	0.211159589059941	0.504472822058937
m2	22	Egg	4	2	0.1	1.23377539298046	0.416523763720265	49.975400983519	0.792620788081314	0.59225	0.219666848501561	0.47381096328537
m3	22	Egg	4	2	0.1	1.80423708571717	0.277650087439512	57.0314775292133	0.48573959345643	0.141797619047619	0.127150740149574	-0.0211724525095187
m4	22	Egg	4	2	0.1	1.452582987985	0.313972513021215	60.273702547051	0.677329749103943	0.339107142857143	0.176118585670704	0.182730965623609
m5	22	Egg	4	2	1e-04	1.08446501487232	0.27606431322978	50.4277144448446	0.727092054770626	0.349440476190476	0.169977799013962	0.214167321261306
m6	22	Egg	4	2	0.1	0.89347026492726	0.305435342888967	57.8659074352717	0.90027106381273	0.701964285714286	0.209090760489841	0.605108608393873
m7	22	Egg	4	2	0.1	1.02888719981587	0.327567791747909	40.4107588307602	0.833020714012982	0.640880952380952	0.228199052583063	0.527559522240079
m1	23	Egg	4	2	0.1	0.820076629904576	0.33398145179439	70.2749995686799	0.915046465014577	0.680757936507936	0.200355166067835	0.573506290942185
m2	23	Egg	4	2	0.1	0.931346123004445	0.326635227618896	68.2178659746612	0.886184138007055	0.599464285714286	0.21571953464781	0.47165885890604
m3	23	Egg	4	2	0.1	1.73967949231671	0.348852030729995	54.4106542064302	0.51919284896089	0.183452380952381	0.133758737381614	0.0265468884233211
m4	23	Egg	4	2	0.1	1.34540443802589	0.48527578652996	47.3334961251836	0.773957177703817	0.40702380952381	0.185060276193155	0.244413059421112
m5	23	Egg	4	2	0.1	1.32651106776866	0.365552375591931	43.000504354072	0.741915737926376	0.385579365079365	0.184284677673594	0.238079555787402
m6	23	Egg	4	2	0.1	0.781194343835733	0.28776310437556	48.7301167049216	0.920536584516848	0.638099206349206	0.175114086765816	0.517141100469999
m7	23	Egg	4	2	0.1	0.867058438770074	0.256997635093047	57.4601808395842	0.864286417876843	0.54665873015873	0.180580887175327	0.402560834531997
m1	24	Egg	4	2	0.1	0.751605422800132	0.304737513474263	74.7005878060509	0.929702853363568	0.718678571428571	0.173938596098367	0.618092966076605
m2	24	Egg	4	2	0.1	1.15886163332063	0.401344581464301	57.8190850406197	0.81973831342388	0.582384920634921	0.204973933093322	0.457260036947389
m3	24	Egg	4	2	0.1	1.6146926055539	0.311629326096557	55.8577463834944	0.592072420634921	0.23447619047619	0.161305667328756	0.0801901564509365
m4	24	Egg	4	2	0.1	0.873524129696093	0.285402676401042	46.6487274882858	0.875536861570025	0.581134920634921	0.186574679756876	0.442148648831661
m5	24	Egg	4	2	1e-04	0.571430624924189	0.284258982927037	41.1925522115276	0.912728381283069	0.60152380952381	0.180478122717119	0.48413921301891
m6	24	Egg	4	2	0.1	0.61472842554011	0.210602997618147	69.0365327958134	0.958846769702033	0.75097619047619	0.189798984043362	0.66525838573465
m7	24	Egg	4	2	0.1	1.03469573841486	0.390000274349269	50.3177662142702	0.86614807236552	0.591369047619048	0.24194993995256	0.479241494257146
m1	25	Egg	4	2	0.1	0.679843530903034	0.24637580734286	69.467400204629	0.940897399925178	0.726940476190476	0.212775506087932	0.64126076536889
m2	25	Egg	4	2	0.1	0.719444134696127	0.272767366238988	65.8206610747593	0.937588517449629	0.714793650793651	0.192296704280726	0.618590238609198
m3	25	Egg	4	2	0.1	1.59364240365099	0.333444118010988	51.3462336247449	0.573174499834656	0.27072619047619	0.160263257788894	0.107555867743214
m4	25	Egg	4	2	0.1	1.46530699004288	0.320310532013758	55.5150803818723	0.6861384363687	0.348742063492063	0.1637331356659	0.198111182900212
m5	25	Egg	4	2	0.1	1.31065833782743	0.252626198862145	47.9813147832374	0.709814194775132	0.369	0.172357070115689	0.221302043051204
m6	25	Egg	4	2	0.1	0.583771509253823	0.215586855281462	46.6090513334945	0.950568609022556	0.824337301587302	0.20174374795058	0.766162890061737
m7	25	Egg	4	2	0.1	0.659884862061288	0.244407946090653	41.004024284715	0.93015714707869	0.747809523809524	0.214310679428634	0.655908121655076
m1	26	Egg	4	2	0.1	1.16239675229162	0.372487999500363	69.3437031331461	0.809673982708777	0.550873015873016	0.198985632637323	0.423848327359765
m2	26	Egg	4	2	0.1	1.2707396102532	0.41506516258013	71.9123849619898	0.793458236882716	0.494563492063492	0.210358919833823	0.350838202718972
m3	26	Egg	4	2	0.1	1.88856955509002	0.288324070310286	65.2159478584467	0.375064432989691	0.0799801587301587	0.0941962983636978	-0.0959650689543262
m4	26	Egg	4	2	0.1	1.5667809446924	0.295439301967107	59.9940201942661	0.580230492827142	0.281698412698413	0.146448783133808	0.110596539282995
m5	26	Egg	4	2	0.1	1.32415606673623	0.273394770479022	48.0737178520367	0.690419799498747	0.362857142857143	0.182830560637997	0.203074045554928
m6	26	Egg	4	2	0.1	1.00323953407816	0.356023485447982	45.6376252360174	0.870167307374339	0.585345238095238	0.212705728199561	0.456030938307608
m7	26	Egg	4	2	0.1	1.19361497936449	0.39048531445798	45.5027054662397	0.810642926761348	0.559333333333333	0.234809807229936	0.43075894311681
m1	27	Egg	4	2	1e-04	0.495868365441053	0.623064706984595	48.0001255833128	0.981642101284958	0.870388888888889	0.175270188588552	0.827580086793452
m2	27	Egg	4	2	0.1	0.806392129927722	0.284120107946507	48.0001507362346	0.922870813560247	0.735674603174603	0.224131568828834	0.652969030411069
m3	27	Egg	4	2	0.1	1.71593238418708	0.312185758630189	53.1570331898137	0.554305760104729	0.164785714285714	0.142110661915157	-0.00205016305233821
m4	27	Egg	4	2	0.1	1.38439393634935	0.458450945005636	54.9249760154289	0.73917328042328	0.424630952380952	0.193048386389578	0.281830826912554
m5	27	Egg	4	2	0.1	1.32151351370551	0.297867516724456	47.9813146394195	0.70132574158505	0.334511904761905	0.16594295002128	0.179973786653841
m6	27	Egg	4	2	1e-04	0.477226909074701	0.471373671317977	36.1634033139678	0.9947133813843	0.844785714285714	0.175107805793027	0.776150476700854
m7	27	Egg	4	2	0.1	0.700697260960168	0.290878430532178	55.3771509659261	0.945510193811824	0.786289682539683	0.221748492792683	0.714318301965243
m1	28	Egg	4	2	0.1	1.12135296504034	0.492779028179419	68.4572799192716	0.854037800687285	0.590325396825397	0.238292892545849	0.473276492859615
