Model	Iteration	Variable	Subsampled	MinObs	decay	logLoss	logLossSD	AIC	AUC	Accuracy	AccuracySD	Kappa
m1	4	Egg	2	2	1e-04	0.766053568359931	0.876761151567032	115.819085029713	0.966666666666667	0.587928571428571	0.216828482724349	0.528791193139535
m2	4	Egg	2	2	0	0.233669530394745	0.130253175296144	128.56207538631	0.988968253968254	0.597305555555556	0.204550816771602	0.539504929099514
m3	4	Egg	2	2	0	0.981744715761472	0.251282826421257	80.5032492413685	0.930576441102757	0.247904761904762	0.151996241308478	0.181038373465888
m4	4	Egg	2	2	1e-04	0.711389848118684	0.735943764755763	101.819085039776	0.962820512820513	0.57027380952381	0.226979047095499	0.51098881224064
m5	4	Egg	2	2	0.1	1.72017596889928	0.26139058752539	82.6096023691144	0.790652557319224	0.213547619047619	0.1405415770571	0.142480639700415
m6	4	Egg	2	2	1e-04	1.05050458652173	0.643118017043024	116.892573856664	0.925850340136054	0.367940476190476	0.167433067050292	0.296505253310084
m7	4	Egg	2	2	0	0.695501327620749	0.174910457865245	108.964348489865	0.948888888888889	0.361714285714286	0.17658967036367	0.289146764238855
m1	5	Egg	2	2	0	0.250020990252158	0.10253264791307	121.578136633818	0.971768707482993	0.583853174603175	0.217291343511042	0.524426331263683
m2	5	Egg	2	2	0	0.230718920969047	0.10208123401429	103.81488698851	0.986177248677249	0.575857142857143	0.24938194391882	0.518136525559871
m3	5	Egg	2	2	0	0.96085955745465	0.160123798922602	80.5032492413685	0.916714285714286	0.264107142857143	0.172596312629318	0.200028011950584
m4	5	Egg	2	2	0	0.234480618010334	0.110801373241385	127.674556337701	0.983888888888889	0.582992063492063	0.212782376925138	0.516472031674129
m5	5	Egg	2	2	0	0.674829871367632	0.130495839087353	110.590192159119	0.951269841269841	0.369857142857143	0.167753608834468	0.298645180356835
m6	5	Egg	2	2	0	0.203356756842017	0.132115017404991	124.826978236448	0.987634408602151	0.585535714285714	0.224608679802916	0.525940137224493
m7	5	Egg	2	2	0	0.456401336678071	0.138984641944894	119.365567978428	0.962925170068027	0.466646825396825	0.212283731655521	0.401305120373121
m1	6	Egg	2	2	1e-04	0.626295077485702	0.674666361273774	115.819085029713	0.971320346320346	0.544531746031746	0.211680015046146	0.487539372299503
m2	6	Egg	2	2	0	0.247361572616764	0.108651252666439	103.827009929674	0.98578231292517	0.593714285714286	0.223196052165337	0.537703290318313
m3	6	Egg	2	2	0	0.983658453445899	0.153948780842702	80.5032492413685	0.911507936507936	0.269210317460317	0.168686653564341	0.203501191427968
m4	6	Egg	2	2	0.1	1.0324012062247	0.173383158567754	101.819085039776	0.939955357142857	0.552686507936508	0.207632936709891	0.491331729607784
m5	6	Egg	2	2	0.1	1.86246221287803	0.311949236306393	102.220922062246	0.801960784313726	0.204904761904762	0.156282907414754	0.142018225288661
m6	6	Egg	2	2	0.1	1.25536805533606	0.257002942979969	98.9094400485113	0.92953514739229	0.34422619047619	0.154103139228566	0.275245362619724
m7	6	Egg	2	2	0	0.700839768547745	0.185351814048033	108.964348489865	0.955882352941176	0.343738095238095	0.190791782505805	0.273459089505684
m1	7	Egg	2	2	0.1	1.46886639243757	0.50725661034978	143.819085040644	0.851234567901235	0.378464285714286	0.194121053262109	0.316653491109271
m2	7	Egg	2	2	0.1	1.28937599456469	0.318053331675112	156.934549257622	0.905008210180624	0.401666666666667	0.217217069902586	0.341098176884649
m3	7	Egg	2	2	0.1	1.68823262701298	0.202016681867478	94.5310887268312	0.855646258503401	0.178440476190476	0.138847001803446	0.110666677647562
m4	7	Egg	2	2	0.1	1.27506460683612	0.317933496393967	130.136658611242	0.913725490196078	0.445904761904762	0.19964733617655	0.382756444753053
m5	7	Egg	2	2	0.1	1.93961474841401	0.259928237978081	117.053715381261	0.738553113553114	0.184071428571429	0.137613894243184	0.116364989120973
m6	7	Egg	2	2	0.1	1.63439985450803	0.444168434892579	123.457255122966	0.800176366843034	0.317837301587302	0.176274390926673	0.249635670513339
m7	7	Egg	2	2	0.1	1.53548949061811	0.367245297692391	111.183347544166	0.847893772893773	0.345380952380952	0.165671138638806	0.272029735712794
m1	8	Egg	2	2	1e-04	0.683710794335146	0.89014902221236	115.819085032545	0.966436251920123	0.593904761904762	0.217825059339663	0.534111084304517
m2	8	Egg	2	2	0.1	0.972726162715226	0.290680348745133	141.023710239991	0.954451345755694	0.510416666666667	0.214702468381235	0.450762281617315
m3	8	Egg	2	2	0	0.989997881596053	0.189098250946565	80.5032492413685	0.891321044546851	0.265071428571429	0.158032467184582	0.191806429894017
m4	8	Egg	2	2	1e-04	1.01076703763666	0.594429003804302	101.81908503271	0.948253968253968	0.569619047619048	0.205229122318359	0.513406512905645
m5	8	Egg	2	2	0.1	1.7353369086729	0.325170234748035	101.808028700805	0.808	0.207988095238095	0.170205111134734	0.144369848434292
m6	8	Egg	2	2	1e-04	0.886392387126967	0.704250761290816	107.364262508165	0.961309523809524	0.469083333333333	0.174783575881175	0.396707788316687
m7	8	Egg	2	2	0.1	1.29718024124277	0.25712997854152	107.364262520607	0.875738916256158	0.432746031746032	0.200721800611764	0.368271201906128
m1	9	Egg	2	2	0	0.209639624539228	0.126123023011979	122.570612949327	0.983333333333333	0.597714285714286	0.21351933125939	0.539198885438255
m2	9	Egg	2	2	0	0.222844528518508	0.136175710618161	103.81488698851	0.980670426065163	0.626349206349206	0.22431104878077	0.56718069419151
m3	9	Egg	2	2	0	0.969054930732995	0.156257763919811	80.5032492413685	0.919230769230769	0.262551587301587	0.170411525437958	0.195415970925838
m4	9	Egg	2	2	0	0.235273385684303	0.131020135522847	128.603169892189	0.983333333333333	0.564535714285714	0.188212049550758	0.499913765965042
m5	9	Egg	2	2	0	1.05608246197102	0.218321665577794	80.4697360449912	0.91025641025641	0.246210317460317	0.165546296296777	0.176975619746037
m6	9	Egg	2	2	0	0.48252823571384	0.141863450010322	113.28831532902	0.964710884353742	0.454063492063492	0.191660804445896	0.380487209671425
m7	9	Egg	2	2	0	0.464037794214108	0.1122204901223	119.365567978428	0.957301587301587	0.489583333333333	0.186191618332457	0.426610456479278
m1	10	Egg	2	2	0.1	1.05027640009682	0.298918967878847	128.772588749737	0.926190476190476	0.495257936507936	0.216472750901293	0.429532076904128
m2	10	Egg	2	2	0.1	1.03182719894722	0.252623012137356	142.012844684112	0.951111111111111	0.487083333333333	0.187117940684268	0.419001180489155
m3	10	Egg	2	2	0	1.05455211394352	0.177763639111081	80.5032492413685	0.877072310405644	0.243924603174603	0.152677392636861	0.169563620808601
m4	10	Egg	2	2	0.1	1.32055211240293	0.282134536647329	103.545177474214	0.895977011494253	0.460555555555556	0.207053917462105	0.395320051825751
m5	10	Egg	2	2	0.1	2.13051775670138	0.31165923676738	105.235356538038	0.721532091097308	0.132238095238095	0.126179435385118	0.0799587201033498
m6	10	Egg	2	2	0.1	1.44761812558437	0.337456246465057	112.05551077067	0.880145929339478	0.307468253968254	0.17826041699172	0.233293190015137
m7	10	Egg	2	2	0.1	1.43637118133551	0.28471334982877	98.9094400084308	0.8746336996337	0.349583333333333	0.159722491104252	0.284740314021338
m1	11	Egg	2	2	0.1	0.947777008254515	0.292268878275684	117.708883047365	0.955952380952381	0.490154761904762	0.226386895742276	0.424755111249517
m2	11	Egg	2	2	0.1	1.12943293233935	0.279134541493092	143.477603060181	0.942680776014109	0.437952380952381	0.229786189018395	0.375543962803754
m3	11	Egg	2	2	1e-04	1.64275613380968	0.749346342517107	94.2737026374166	0.867142857142857	0.191674603174603	0.138209002445163	0.117882688417993
m4	11	Egg	2	2	1e-04	0.855818210932561	0.711218075828924	117.788653233781	0.978125	0.51443253968254	0.211871534048761	0.454312005338915
m5	11	Egg	2	2	0.1	1.547543674014	0.311107455342046	88.728526924149	0.858225108225108	0.26102380952381	0.179537599482106	0.181576436532775
m6	11	Egg	2	2	1e-04	0.983374847907781	0.813943691608215	107.364262514476	0.954135338345865	0.497972222222222	0.206968742996206	0.434158712682059
m7	11	Egg	2	2	0.1	1.42628814880464	0.292246349794452	98.909439997435	0.877876984126984	0.349345238095238	0.17390827999191	0.276871451970951
m1	12	Egg	2	2	0.1	1.12235393944155	0.36150109962088	131.54517748847	0.945578231292517	0.400436507936508	0.195817990790695	0.331248342967101
m2	12	Egg	2	2	0.1	1.21873180797861	0.295671265284845	117.545177476551	0.923376623376623	0.465607142857143	0.189528038834824	0.39981855336144
m3	12	Egg	2	2	0.1	1.69698651042555	0.175285750677304	94.5310893822053	0.854070660522273	0.176916666666667	0.130821012313195	0.110180699413085
m4	12	Egg	2	2	0.1	1.22690281992638	0.23321237171404	131.841070824879	0.941825396825397	0.414904761904762	0.187445257589696	0.3444752634532
m5	12	Egg	2	2	0.1	1.65141086507353	0.25182388797241	93.7325492646423	0.821587301587302	0.21906746031746	0.161723316124607	0.136130375410768
m6	12	Egg	2	2	0.1	1.28098854215102	0.295276827319245	111.394221449901	0.911309523809524	0.384698412698413	0.181418052657309	0.308495961530938
m7	12	Egg	2	2	0.1	1.47378920760312	0.284263438439231	98.909439997435	0.873739495798319	0.359678571428571	0.173424910065783	0.290779676861619
m1	13	Egg	2	2	0.1	1.00844717178416	0.321097403069378	128.952618537549	0.924039938556068	0.553464285714286	0.205480666907299	0.489559548195059
m2	13	Egg	2	2	0.1	1.02744841647204	0.259161858534971	142.012844684112	0.95007215007215	0.507535714285714	0.234175225237683	0.452119708162718
m3	13	Egg	2	2	0	0.998327989654276	0.172735391001251	80.5032492413685	0.924	0.273880952380952	0.155333316302199	0.203019583132941
m4	13	Egg	2	2	0.1	1.24029687934096	0.274867136155771	117.545177484588	0.909761904761905	0.516206349206349	0.227682980565687	0.455652787017489
m5	13	Egg	2	2	0.1	2.03113308160659	0.263484558670425	116.902523107893	0.730627705627706	0.178706349206349	0.154102497680482	0.11683388250743
m6	13	Egg	2	2	0.1	1.39789661400064	0.320086765671383	120.317766229948	0.869761904761905	0.431686507936508	0.178793195761023	0.359569084487528
m7	13	Egg	2	2	0.1	1.25616166688457	0.226912015047394	98.9094399909973	0.932103174603175	0.387880952380952	0.194170182347275	0.3147124658384
m1	14	Egg	2	2	1e-04	0.853349914853909	0.699817647374707	130.012091336384	0.953205128205128	0.510059523809524	0.20741939660373	0.446012589646829
m2	14	Egg	2	2	0.1	0.933489849798054	0.216419901138278	141.023710239991	0.952591036414566	0.51693253968254	0.237675810724151	0.461267151039071
m3	14	Egg	2	2	0	1.01669433355761	0.184071639322925	80.5032492413685	0.906190476190476	0.267515873015873	0.180196214101817	0.198425619921238
m4	14	Egg	2	2	0.1	1.02748109671763	0.221074185590268	115.819085031352	0.945714285714286	0.481857142857143	0.241043746064149	0.423456381161023
m5	14	Egg	2	2	0.1	1.7359518346207	0.338759722185669	94.9174890038422	0.781336405529954	0.215845238095238	0.175504095014521	0.151691894726535
m6	14	Egg	2	2	0.1	1.01917043987256	0.357234470351966	119.638170080375	0.922303921568628	0.511785714285714	0.228772352116119	0.450984323721405
m7	14	Egg	2	2	0.1	1.130117007656	0.25210850329979	107.364262520607	0.919546850998464	0.4725	0.210970731191234	0.408713097581874
m1	15	Egg	2	2	0	0.233576314179051	0.116535997933009	123.942348200846	0.989136904761905	0.632821428571429	0.218391027081745	0.5776695653673
m2	15	Egg	2	2	0	0.255828984899317	0.0909321359463093	128.56207538631	0.982208994708995	0.587297619047619	0.217916376387741	0.528866788714146
m3	15	Egg	2	2	0	0.971782584423719	0.190885456282136	80.5032492413685	0.905114638447972	0.249154761904762	0.154824264548146	0.181696809817025
m4	15	Egg	2	2	0	0.2271453952966	0.112040933771852	129.250952938545	0.982183908045977	0.597972222222222	0.206737640956287	0.542497946824744
m5	15	Egg	2	2	0	0.967599867922815	0.170449460840923	80.5032525831625	0.926388888888889	0.288269841269841	0.163336815758389	0.22327458181165
m6	15	Egg	2	2	0	0.688277042734649	0.135846727268958	103.51684229622	0.946869488536155	0.357361111111111	0.170042292382241	0.287006513707201
m7	15	Egg	2	2	0	0.707254542880647	0.156501409058606	108.964348489865	0.936904761904762	0.33409126984127	0.186742030818647	0.257897340849654
m1	16	Egg	2	2	0.1	1.06468445767433	0.320726370513647	128.772588749737	0.924489795918367	0.559154761904762	0.180847661450204	0.488046753915291
m2	16	Egg	2	2	0.1	0.981918429462919	0.209741412585628	142.012844684112	0.96031746031746	0.52902380952381	0.200310389542769	0.46859780732749
m3	16	Egg	2	2	0	1.03756278696061	0.206193484045257	80.5032492413685	0.909404761904762	0.25052380952381	0.144124302312457	0.182559456392832
m4	16	Egg	2	2	0.1	1.20884611002509	0.322763380410397	103.545177475881	0.936458333333333	0.490781746031746	0.224401086537655	0.428639568349439
m5	16	Egg	2	2	0.1	2.13910639173393	0.316388629014001	105.235356538038	0.713238095238095	0.127738095238095	0.113146462890751	0.0719308393130145
m6	16	Egg	2	2	0.1	1.41019024989993	0.338245374447754	112.055510762678	0.868857142857143	0.346154761904762	0.158505058191735	0.26988906148751
m7	16	Egg	2	2	0.1	1.46561548493371	0.340550815627177	98.9094400084308	0.88015873015873	0.359190476190476	0.182557647023668	0.293289102347901
m1	17	Egg	2	2	0.1	0.867770364009071	0.276323010779682	115.819085032471	0.95452380952381	0.514420634920635	0.243059435235206	0.459140046490683
m2	17	Egg	2	2	0.1	0.980751298874453	0.204525497724087	142.012844684112	0.95679012345679	0.497424603174603	0.195832384000802	0.437208888603081
m3	17	Egg	2	2	0	0.941699435972019	0.204370584675194	80.5032492413685	0.900748299319728	0.263043650793651	0.175808942930783	0.192616827369604
m4	17	Egg	2	2	1e-04	0.982173890347296	0.854852015168464	101.819085039776	0.952619047619048	0.572793650793651	0.22147053517519	0.511803564757993
m5	17	Egg	2	2	0.1	1.8017336059267	0.267925467229873	82.6096062209748	0.792396313364055	0.219043650793651	0.145739525737978	0.147414242573942
m6	17	Egg	2	2	0.1	1.34572775104638	0.355380481660689	98.909440012027	0.905627705627706	0.354404761904762	0.172374476358494	0.280505297721203
m7	17	Egg	2	2	0.1	1.39936894744711	0.270359711090953	98.9094400084308	0.862936507936508	0.34190873015873	0.188278820797556	0.272710824409235
m1	18	Egg	2	2	1e-04	0.836667643155076	0.815877085673025	115.819085032545	0.952469135802469	0.577706349206349	0.211852026791078	0.517511635563993
m2	18	Egg	2	2	0.1	0.940089418844245	0.257331225392677	141.023710239991	0.956175595238095	0.545515873015873	0.205001391041968	0.483570813168464
m3	18	Egg	2	2	0	0.95457069030044	0.232367318040312	80.5032492413685	0.920903361344538	0.263107142857143	0.176097857945486	0.192106320103714
m4	18	Egg	2	2	1e-04	0.679460608680181	0.635506631824388	101.81908503271	0.963577863577864	0.576142857142857	0.246269605264819	0.519772186254646
m5	18	Egg	2	2	0.1	1.76962893781584	0.275263323298653	101.808028700805	0.797544642857143	0.225789682539683	0.139437080897825	0.164555900089075
m6	18	Egg	2	2	0.1	1.12889294790131	0.300699962647082	107.364262508165	0.89733893557423	0.49475	0.182585327046234	0.431863591586938
m7	18	Egg	2	2	0.1	1.17552932502553	0.315134691386478	107.364262520607	0.905357142857143	0.467357142857143	0.220071351149748	0.406261994612772
m1	19	Egg	2	2	1e-04	0.634451456533425	0.737424383230553	135.785314043687	0.960526315789474	0.612202380952381	0.228695927130444	0.554077559297833
m2	19	Egg	2	2	0	0.196577918202395	0.111002805715434	127.571005331052	0.99294532627866	0.54972619047619	0.223930947011116	0.486661299718184
m3	19	Egg	2	2	0	0.989964909326655	0.212339715588298	80.5032492413685	0.908128078817734	0.23431746031746	0.168223113327943	0.164879994425987
m4	19	Egg	2	2	0.1	0.973103871140805	0.307465886124786	101.81908503271	0.938847117794486	0.492	0.227481573801693	0.432646001113719
m5	19	Egg	2	2	0.1	1.68562853896867	0.359390240443717	101.808028700805	0.822196620583717	0.219654761904762	0.160480384456552	0.15543423299426
m6	19	Egg	2	2	0.1	0.9733380670743	0.206244424749938	126.85244568448	0.950985221674877	0.432972222222222	0.211083104349036	0.371002833483482
m7	19	Egg	2	2	0	0.453255808149522	0.179660310322258	119.365567978428	0.95796130952381	0.465166666666667	0.214428738811973	0.401606303365868
m1	20	Egg	2	2	0.1	0.972995542315286	0.27267577470237	130.012091336384	0.92962962962963	0.468980158730159	0.194260931871786	0.406693589722144
m2	20	Egg	2	2	0.1	0.893872145222026	0.220138349292028	141.023710239991	0.96559934318555	0.519515873015873	0.214134467761106	0.461234612199857
m3	20	Egg	2	2	0	0.946930382533342	0.173748460538685	100.122333544321	0.899585921325052	0.251492063492063	0.163066666387614	0.184062561826096
m4	20	Egg	2	2	0.1	1.10700796144353	0.275649652144336	116.1128684102	0.934375	0.473130952380952	0.217615843081779	0.410155164042594
m5	20	Egg	2	2	0.1	1.78505592202048	0.331883258027129	115.518861845718	0.795	0.205178571428571	0.165722033977494	0.146385573573391
m6	20	Egg	2	2	0.1	1.0609246240866	0.387308884000259	119.638170080375	0.894761904761905	0.498968253968254	0.231891665712503	0.441334459993406
m7	20	Egg	2	2	0.1	1.30675378883069	0.332153509392626	107.364262520607	0.880952380952381	0.423884920634921	0.207805420720469	0.361404140817936
m1	21	Egg	2	2	0.1	1.03529421220749	0.368601403093359	128.772588742139	0.934057971014493	0.494928571428571	0.192769430882266	0.429883198271376
m2	21	Egg	2	2	0.1	0.93740631348882	0.237582998846745	141.023710239991	0.958231292517007	0.515952380952381	0.215631348803521	0.458575428179226
m3	21	Egg	2	2	0	1.01672371161513	0.195658941492008	80.5032492413685	0.924272486772487	0.262928571428571	0.144738990158127	0.196160416108409
m4	21	Egg	2	2	0.1	1.16277120660418	0.28789255404635	103.545177494001	0.930680272108844	0.494134920634921	0.225110920043747	0.434809124035355
m5	21	Egg	2	2	0.1	2.13427549561538	0.311055886177241	105.336112321678	0.681457431457431	0.145488095238095	0.135988715956999	0.0811404589258698
m6	21	Egg	2	2	0.1	1.30030595291896	0.34807752020436	120.514245899141	0.896428571428571	0.406178571428571	0.198713674679636	0.339928725509284
m7	21	Egg	2	2	0.1	1.31122601581168	0.355272458297314	107.364262520607	0.886011904761905	0.459873015873016	0.171622441948753	0.390867507181245
m1	22	Egg	2	2	0.1	1.11712671681262	0.294957440220976	131.54517748847	0.929953917050691	0.423392857142857	0.194142532567543	0.356844820191744
m2	22	Egg	2	2	0.1	1.14388504605548	0.248742370005524	117.545177476551	0.936652236652237	0.474365079365079	0.197447145572933	0.412239592486634
m3	22	Egg	2	2	0.1	1.68409833468239	0.187315804915281	94.2737026374166	0.856043956043956	0.189440476190476	0.15196652690471	0.123848790916365
m4	22	Egg	2	2	0.1	1.21873229448652	0.341681464710826	131.841070157084	0.944797178130511	0.403214285714286	0.221835729347026	0.338126615614366
m5	22	Egg	2	2	0.1	1.65293450387464	0.261211891626712	114.622128733376	0.817972350230415	0.225107142857143	0.147011123805946	0.150111769808843
m6	22	Egg	2	2	0.1	1.17706633024206	0.250939004018908	130.613344908798	0.915584415584416	0.361357142857143	0.224814516948645	0.29629185846901
m7	22	Egg	2	2	0.1	1.30899005429173	0.226456409829783	98.909439997435	0.8925	0.368595238095238	0.176073094096826	0.294119661505315
m1	23	Egg	2	2	0.1	0.923586307935199	0.333568714048697	126.000107290233	0.942651888341544	0.551222222222222	0.225358345461009	0.494650700236262
m2	23	Egg	2	2	0.1	1.19475182775961	0.316964056067379	143.477603060181	0.918055555555556	0.474579365079365	0.181250859815939	0.407307249421165
m3	23	Egg	2	2	0.1	1.70042666975438	0.208931866767765	94.2737026401681	0.871045918367347	0.177765873015873	0.14992775252117	0.116348879381453
m4	23	Egg	2	2	1e-04	0.81110183734489	0.782648745433785	112.000112260816	0.971387520525452	0.596821428571429	0.236352451323669	0.545346478148789
m5	23	Egg	2	2	0.1	1.57917116690446	0.201090826504448	83.5516344642169	0.867741935483871	0.23547619047619	0.15946984737862	0.172824864560479
m6	23	Egg	2	2	0.1	1.01301510399694	0.264774228913692	107.364262525926	0.925992063492064	0.518619047619048	0.203831945852075	0.457358191808284
m7	23	Egg	2	2	0.1	1.38842521365309	0.289140567106192	98.9094399994006	0.910857142857143	0.326484126984127	0.167148560646928	0.259307435182132
m1	24	Egg	2	2	1e-04	0.837986636167969	0.806157077013616	140.000199217435	0.970046082949309	0.599753968253968	0.231892308974967	0.541007289678539
m2	24	Egg	2	2	0.1	1.05835018109576	0.277046526749638	126.000167937825	0.927941176470588	0.549777777777778	0.219068518915669	0.49298988192699
m3	24	Egg	2	2	0.1	1.72892258457745	0.230325670289589	94.2737026401681	0.84	0.152738095238095	0.144620797233855	0.0899947599509129
m4	24	Egg	2	2	0.1	1.2632295872866	0.335959367351376	144.538033608147	0.932352941176471	0.465821428571429	0.236227056002161	0.406763701775735
m5	24	Egg	2	2	0.1	1.98130131695234	0.286966852592597	106.020948464674	0.74375	0.14668253968254	0.145694356627277	0.0813086302615128
m6	24	Egg	2	2	0.1	1.18671028959644	0.270188106958436	121.364262531857	0.913227513227513	0.412178571428571	0.19757665526695	0.348942990241191
m7	24	Egg	2	2	0.1	1.20154874478885	0.296182689821653	107.364262520607	0.903479853479853	0.434047619047619	0.192300740139361	0.372594611040079
m1	25	Egg	2	2	0.1	0.85368065202532	0.237170163738615	115.819085032545	0.9501443001443	0.532615079365079	0.242500110194816	0.473838212913913
m2	25	Egg	2	2	0.1	0.974785061910475	0.260057304236761	141.023710239991	0.936155202821869	0.491670634920635	0.189207514504104	0.425878320671409
m3	25	Egg	2	2	0	0.948129465551113	0.159870047451367	80.5032492413685	0.908646616541353	0.276488095238095	0.173827261856214	0.213328932840164
m4	25	Egg	2	2	1e-04	0.908576480037584	0.825666967835504	101.81908503271	0.962179487179487	0.558623015873016	0.212599122263886	0.498920758092792
m5	25	Egg	2	2	0.1	1.85043085619036	0.366536521507151	83.7551216479076	0.781377551020408	0.196198412698413	0.158226686493211	0.142011079538255
m6	25	Egg	2	2	1e-04	0.982688925132636	0.572275519827083	107.546419667786	0.948313492063492	0.440761904761905	0.188289145731828	0.379270868798047
m7	25	Egg	2	2	0.1	1.22635965570934	0.289920654301487	107.364262520607	0.886327561327561	0.46625	0.196698829851964	0.404479507985401
m1	26	Egg	2	2	0.1	1.36430046715528	0.323967742223253	142.77258873801	0.89515306122449	0.411162698412698	0.20393450514788	0.344806186199254
m2	26	Egg	2	2	0.1	1.31762221482975	0.277384229092942	156.934549257622	0.887127976190476	0.432007936507937	0.195378134938128	0.368226648341674
m3	26	Egg	2	2	0.1	1.70865861371314	0.203159321459204	94.5310893822053	0.852619047619048	0.191142857142857	0.138771061130941	0.124963849591781
m4	26	Egg	2	2	0.1	1.52345627075062	0.252580726219477	117.545177499806	0.85521978021978	0.368924603174603	0.175560453332982	0.297502947871599
m5	26	Egg	2	2	0.1	2.21705276306319	0.344075097781383	106.60139003525	0.689554531490015	0.119345238095238	0.122991010730617	0.0613555631084877
m6	26	Egg	2	2	0.1	1.55387719428537	0.29634166498976	124.136851268934	0.8321044546851	0.33193253968254	0.165544375404468	0.254251751357973
m7	26	Egg	2	2	0.1	1.59319543084617	0.323552014018967	111.183347536383	0.821340388007055	0.347146825396825	0.165625567663747	0.276458337214892
m1	27	Egg	2	2	1e-04	0.539828509787396	0.358121703580033	136.753375713874	0.988587848932676	0.546896825396825	0.198805322451548	0.488353503761585
m2	27	Egg	2	2	0	0.235498153820458	0.159014320949822	127.571005331052	0.978011204481793	0.601833333333333	0.240022826157083	0.546389128311733
m3	27	Egg	2	2	0	0.991271703255246	0.11604059999423	80.5032492413685	0.932627865961199	0.248480158730159	0.15497069136758	0.181491206689438
m4	27	Egg	2	2	1e-04	0.642360311102896	0.45037173467826	117.816751774943	0.97593537414966	0.490420634920635	0.188971328292533	0.426947440672593
m5	27	Egg	2	2	0.1	1.51938323596089	0.269129738248551	91.6395566895053	0.871428571428571	0.262900793650794	0.163166017142763	0.198707147849712
m6	27	Egg	2	2	1e-04	0.829764568550993	0.639019535261994	107.364262512369	0.941825396825397	0.532134920634921	0.231457615618468	0.469001629710767
m7	27	Egg	2	2	0	0.457803954284743	0.141407247390205	119.365567978428	0.965512265512266	0.484809523809524	0.203385878944215	0.41091002040506
m1	28	Egg	2	2	0.1	1.08861855293272	0.358042564013066	128.772588749737	0.927083333333333	0.491972222222222	0.201242454172381	0.42555903933431
m2	28	Egg	2	2	0.1	0.95842279606603	0.178885496606368	142.012844684112	0.955911330049261	0.494261904761905	0.216135354083337	0.435561867828832
m3	28	Egg	2	2	0	0.965688196514281	0.185967074992768	80.5032492413685	0.891815476190476	0.275738095238095	0.162807461782997	0.205053265428398
m4	28	Egg	2	2	0.1	1.32058602901017	0.176429301598381	103.545177475082	0.907692307692308	0.46065873015873	0.198223414763189	0.399843367879837
