Prediction	Reference	Freq	Model	Iteration	Variable	Subsample	MinObs	AUC	logloss	Accuracy	AccuracySD
E9	E3	0	m2	1	Egg	2	2	0.965447154471545	0.459943754037427	0.4735	0.238707883035144
E10	E6	0	m2	1	Egg	2	2	0.965447154471545	0.459943754037427	0.4735	0.238707883035144
E3	E6	0	m2	1	Egg	2	2	0.965447154471545	0.459943754037427	0.4735	0.238707883035144
E6	E6	2	m2	1	Egg	2	2	0.965447154471545	0.459943754037427	0.4735	0.238707883035144
E7	E6	0	m2	1	Egg	2	2	0.965447154471545	0.459943754037427	0.4735	0.238707883035144
E8	E6	0	m2	1	Egg	2	2	0.965447154471545	0.459943754037427	0.4735	0.238707883035144
E9	E6	0	m2	1	Egg	2	2	0.965447154471545	0.459943754037427	0.4735	0.238707883035144
E10	E7	0	m2	1	Egg	2	2	0.965447154471545	0.459943754037427	0.4735	0.238707883035144
E3	E7	0	m2	1	Egg	2	2	0.965447154471545	0.459943754037427	0.4735	0.238707883035144
E6	E7	0	m2	1	Egg	2	2	0.965447154471545	0.459943754037427	0.4735	0.238707883035144
E7	E7	2	m2	1	Egg	2	2	0.965447154471545	0.459943754037427	0.4735	0.238707883035144
E8	E7	0	m2	1	Egg	2	2	0.965447154471545	0.459943754037427	0.4735	0.238707883035144
E9	E7	0	m2	1	Egg	2	2	0.965447154471545	0.459943754037427	0.4735	0.238707883035144
E10	E8	0	m2	1	Egg	2	2	0.965447154471545	0.459943754037427	0.4735	0.238707883035144
E3	E8	0	m2	1	Egg	2	2	0.965447154471545	0.459943754037427	0.4735	0.238707883035144
E6	E8	0	m2	1	Egg	2	2	0.965447154471545	0.459943754037427	0.4735	0.238707883035144
E7	E8	2	m2	1	Egg	2	2	0.965447154471545	0.459943754037427	0.4735	0.238707883035144
E8	E8	0	m2	1	Egg	2	2	0.965447154471545	0.459943754037427	0.4735	0.238707883035144
E9	E8	0	m2	1	Egg	2	2	0.965447154471545	0.459943754037427	0.4735	0.238707883035144
E10	E9	0	m2	1	Egg	2	2	0.965447154471545	0.459943754037427	0.4735	0.238707883035144
E3	E9	0	m2	1	Egg	2	2	0.965447154471545	0.459943754037427	0.4735	0.238707883035144
E6	E9	0	m2	1	Egg	2	2	0.965447154471545	0.459943754037427	0.4735	0.238707883035144
E7	E9	0	m2	1	Egg	2	2	0.965447154471545	0.459943754037427	0.4735	0.238707883035144
E8	E9	0	m2	1	Egg	2	2	0.965447154471545	0.459943754037427	0.4735	0.238707883035144
E9	E9	2	m2	1	Egg	2	2	0.965447154471545	0.459943754037427	0.4735	0.238707883035144
E10	E10	0	m3	1	Egg	2	2	0.731395348837209	1.60332314991271	0.144166666666667	0.156156397328086
E3	E10	0	m3	1	Egg	2	2	0.731395348837209	1.60332314991271	0.144166666666667	0.156156397328086
E6	E10	0	m3	1	Egg	2	2	0.731395348837209	1.60332314991271	0.144166666666667	0.156156397328086
E7	E10	2	m3	1	Egg	2	2	0.731395348837209	1.60332314991271	0.144166666666667	0.156156397328086
E8	E10	0	m3	1	Egg	2	2	0.731395348837209	1.60332314991271	0.144166666666667	0.156156397328086
E9	E10	0	m3	1	Egg	2	2	0.731395348837209	1.60332314991271	0.144166666666667	0.156156397328086
E10	E3	0	m3	1	Egg	2	2	0.731395348837209	1.60332314991271	0.144166666666667	0.156156397328086
E3	E3	2	m3	1	Egg	2	2	0.731395348837209	1.60332314991271	0.144166666666667	0.156156397328086
E6	E3	0	m3	1	Egg	2	2	0.731395348837209	1.60332314991271	0.144166666666667	0.156156397328086
E7	E3	0	m3	1	Egg	2	2	0.731395348837209	1.60332314991271	0.144166666666667	0.156156397328086
E8	E3	0	m3	1	Egg	2	2	0.731395348837209	1.60332314991271	0.144166666666667	0.156156397328086
E9	E3	0	m3	1	Egg	2	2	0.731395348837209	1.60332314991271	0.144166666666667	0.156156397328086
E10	E6	0	m3	1	Egg	2	2	0.731395348837209	1.60332314991271	0.144166666666667	0.156156397328086
E3	E6	0	m3	1	Egg	2	2	0.731395348837209	1.60332314991271	0.144166666666667	0.156156397328086
E6	E6	1	m3	1	Egg	2	2	0.731395348837209	1.60332314991271	0.144166666666667	0.156156397328086
E7	E6	1	m3	1	Egg	2	2	0.731395348837209	1.60332314991271	0.144166666666667	0.156156397328086
E8	E6	0	m3	1	Egg	2	2	0.731395348837209	1.60332314991271	0.144166666666667	0.156156397328086
E9	E6	0	m3	1	Egg	2	2	0.731395348837209	1.60332314991271	0.144166666666667	0.156156397328086
E10	E7	0	m3	1	Egg	2	2	0.731395348837209	1.60332314991271	0.144166666666667	0.156156397328086
E3	E7	0	m3	1	Egg	2	2	0.731395348837209	1.60332314991271	0.144166666666667	0.156156397328086
E6	E7	0	m3	1	Egg	2	2	0.731395348837209	1.60332314991271	0.144166666666667	0.156156397328086
E7	E7	2	m3	1	Egg	2	2	0.731395348837209	1.60332314991271	0.144166666666667	0.156156397328086
E8	E7	0	m3	1	Egg	2	2	0.731395348837209	1.60332314991271	0.144166666666667	0.156156397328086
E9	E7	0	m3	1	Egg	2	2	0.731395348837209	1.60332314991271	0.144166666666667	0.156156397328086
E10	E8	0	m3	1	Egg	2	2	0.731395348837209	1.60332314991271	0.144166666666667	0.156156397328086
E3	E8	0	m3	1	Egg	2	2	0.731395348837209	1.60332314991271	0.144166666666667	0.156156397328086
E6	E8	0	m3	1	Egg	2	2	0.731395348837209	1.60332314991271	0.144166666666667	0.156156397328086
E7	E8	2	m3	1	Egg	2	2	0.731395348837209	1.60332314991271	0.144166666666667	0.156156397328086
E8	E8	0	m3	1	Egg	2	2	0.731395348837209	1.60332314991271	0.144166666666667	0.156156397328086
E9	E8	0	m3	1	Egg	2	2	0.731395348837209	1.60332314991271	0.144166666666667	0.156156397328086
E10	E9	0	m3	1	Egg	2	2	0.731395348837209	1.60332314991271	0.144166666666667	0.156156397328086
E3	E9	2	m3	1	Egg	2	2	0.731395348837209	1.60332314991271	0.144166666666667	0.156156397328086
E6	E9	0	m3	1	Egg	2	2	0.731395348837209	1.60332314991271	0.144166666666667	0.156156397328086
E7	E9	0	m3	1	Egg	2	2	0.731395348837209	1.60332314991271	0.144166666666667	0.156156397328086
E8	E9	0	m3	1	Egg	2	2	0.731395348837209	1.60332314991271	0.144166666666667	0.156156397328086
E9	E9	0	m3	1	Egg	2	2	0.731395348837209	1.60332314991271	0.144166666666667	0.156156397328086
E10	E10	2	m4	1	Egg	2	2	0.883771929824561	1.21297261385699	0.389214285714286	0.236617698994013
E3	E10	0	m4	1	Egg	2	2	0.883771929824561	1.21297261385699	0.389214285714286	0.236617698994013
E6	E10	0	m4	1	Egg	2	2	0.883771929824561	1.21297261385699	0.389214285714286	0.236617698994013
E7	E10	0	m4	1	Egg	2	2	0.883771929824561	1.21297261385699	0.389214285714286	0.236617698994013
E8	E10	0	m4	1	Egg	2	2	0.883771929824561	1.21297261385699	0.389214285714286	0.236617698994013
E9	E10	0	m4	1	Egg	2	2	0.883771929824561	1.21297261385699	0.389214285714286	0.236617698994013
E10	E3	0	m4	1	Egg	2	2	0.883771929824561	1.21297261385699	0.389214285714286	0.236617698994013
E3	E3	2	m4	1	Egg	2	2	0.883771929824561	1.21297261385699	0.389214285714286	0.236617698994013
E6	E3	0	m4	1	Egg	2	2	0.883771929824561	1.21297261385699	0.389214285714286	0.236617698994013
E7	E3	0	m4	1	Egg	2	2	0.883771929824561	1.21297261385699	0.389214285714286	0.236617698994013
E8	E3	0	m4	1	Egg	2	2	0.883771929824561	1.21297261385699	0.389214285714286	0.236617698994013
E9	E3	0	m4	1	Egg	2	2	0.883771929824561	1.21297261385699	0.389214285714286	0.236617698994013
E10	E6	0	m4	1	Egg	2	2	0.883771929824561	1.21297261385699	0.389214285714286	0.236617698994013
E3	E6	0	m4	1	Egg	2	2	0.883771929824561	1.21297261385699	0.389214285714286	0.236617698994013
E6	E6	1	m4	1	Egg	2	2	0.883771929824561	1.21297261385699	0.389214285714286	0.236617698994013
E7	E6	0	m4	1	Egg	2	2	0.883771929824561	1.21297261385699	0.389214285714286	0.236617698994013
E8	E6	1	m4	1	Egg	2	2	0.883771929824561	1.21297261385699	0.389214285714286	0.236617698994013
E9	E6	0	m4	1	Egg	2	2	0.883771929824561	1.21297261385699	0.389214285714286	0.236617698994013
E10	E7	0	m4	1	Egg	2	2	0.883771929824561	1.21297261385699	0.389214285714286	0.236617698994013
E3	E7	0	m4	1	Egg	2	2	0.883771929824561	1.21297261385699	0.389214285714286	0.236617698994013
E6	E7	0	m4	1	Egg	2	2	0.883771929824561	1.21297261385699	0.389214285714286	0.236617698994013
E7	E7	2	m4	1	Egg	2	2	0.883771929824561	1.21297261385699	0.389214285714286	0.236617698994013
E8	E7	0	m4	1	Egg	2	2	0.883771929824561	1.21297261385699	0.389214285714286	0.236617698994013
E9	E7	0	m4	1	Egg	2	2	0.883771929824561	1.21297261385699	0.389214285714286	0.236617698994013
E10	E8	0	m4	1	Egg	2	2	0.883771929824561	1.21297261385699	0.389214285714286	0.236617698994013
E3	E8	0	m4	1	Egg	2	2	0.883771929824561	1.21297261385699	0.389214285714286	0.236617698994013
E6	E8	0	m4	1	Egg	2	2	0.883771929824561	1.21297261385699	0.389214285714286	0.236617698994013
E7	E8	1	m4	1	Egg	2	2	0.883771929824561	1.21297261385699	0.389214285714286	0.236617698994013
E8	E8	1	m4	1	Egg	2	2	0.883771929824561	1.21297261385699	0.389214285714286	0.236617698994013
E9	E8	0	m4	1	Egg	2	2	0.883771929824561	1.21297261385699	0.389214285714286	0.236617698994013
E10	E9	0	m4	1	Egg	2	2	0.883771929824561	1.21297261385699	0.389214285714286	0.236617698994013
E3	E9	0	m4	1	Egg	2	2	0.883771929824561	1.21297261385699	0.389214285714286	0.236617698994013
E6	E9	0	m4	1	Egg	2	2	0.883771929824561	1.21297261385699	0.389214285714286	0.236617698994013
E7	E9	0	m4	1	Egg	2	2	0.883771929824561	1.21297261385699	0.389214285714286	0.236617698994013
E8	E9	0	m4	1	Egg	2	2	0.883771929824561	1.21297261385699	0.389214285714286	0.236617698994013
E9	E9	2	m4	1	Egg	2	2	0.883771929824561	1.21297261385699	0.389214285714286	0.236617698994013
E10	E10	0	m5	1	Egg	2	2	0.768085106382979	1.68932515133516	0.202761904761905	0.1837919652072
E3	E10	0	m5	1	Egg	2	2	0.768085106382979	1.68932515133516	0.202761904761905	0.1837919652072
E6	E10	0	m5	1	Egg	2	2	0.768085106382979	1.68932515133516	0.202761904761905	0.1837919652072
E7	E10	0	m5	1	Egg	2	2	0.768085106382979	1.68932515133516	0.202761904761905	0.1837919652072
E8	E10	0	m5	1	Egg	2	2	0.768085106382979	1.68932515133516	0.202761904761905	0.1837919652072
E9	E10	2	m5	1	Egg	2	2	0.768085106382979	1.68932515133516	0.202761904761905	0.1837919652072
E10	E3	0	m5	1	Egg	2	2	0.768085106382979	1.68932515133516	0.202761904761905	0.1837919652072
E3	E3	0	m5	1	Egg	2	2	0.768085106382979	1.68932515133516	0.202761904761905	0.1837919652072
E6	E3	2	m5	1	Egg	2	2	0.768085106382979	1.68932515133516	0.202761904761905	0.1837919652072
E7	E3	0	m5	1	Egg	2	2	0.768085106382979	1.68932515133516	0.202761904761905	0.1837919652072
E8	E3	0	m5	1	Egg	2	2	0.768085106382979	1.68932515133516	0.202761904761905	0.1837919652072
E9	E3	0	m5	1	Egg	2	2	0.768085106382979	1.68932515133516	0.202761904761905	0.1837919652072
E10	E6	0	m5	1	Egg	2	2	0.768085106382979	1.68932515133516	0.202761904761905	0.1837919652072
E3	E6	2	m5	1	Egg	2	2	0.768085106382979	1.68932515133516	0.202761904761905	0.1837919652072
E6	E6	0	m5	1	Egg	2	2	0.768085106382979	1.68932515133516	0.202761904761905	0.1837919652072
E7	E6	0	m5	1	Egg	2	2	0.768085106382979	1.68932515133516	0.202761904761905	0.1837919652072
E8	E6	0	m5	1	Egg	2	2	0.768085106382979	1.68932515133516	0.202761904761905	0.1837919652072
E9	E6	0	m5	1	Egg	2	2	0.768085106382979	1.68932515133516	0.202761904761905	0.1837919652072
E10	E7	0	m5	1	Egg	2	2	0.768085106382979	1.68932515133516	0.202761904761905	0.1837919652072
E3	E7	0	m5	1	Egg	2	2	0.768085106382979	1.68932515133516	0.202761904761905	0.1837919652072
E6	E7	0	m5	1	Egg	2	2	0.768085106382979	1.68932515133516	0.202761904761905	0.1837919652072
E7	E7	2	m5	1	Egg	2	2	0.768085106382979	1.68932515133516	0.202761904761905	0.1837919652072
E8	E7	0	m5	1	Egg	2	2	0.768085106382979	1.68932515133516	0.202761904761905	0.1837919652072
E9	E7	0	m5	1	Egg	2	2	0.768085106382979	1.68932515133516	0.202761904761905	0.1837919652072
E10	E8	0	m5	1	Egg	2	2	0.768085106382979	1.68932515133516	0.202761904761905	0.1837919652072
E3	E8	0	m5	1	Egg	2	2	0.768085106382979	1.68932515133516	0.202761904761905	0.1837919652072
E6	E8	1	m5	1	Egg	2	2	0.768085106382979	1.68932515133516	0.202761904761905	0.1837919652072
E7	E8	1	m5	1	Egg	2	2	0.768085106382979	1.68932515133516	0.202761904761905	0.1837919652072
E8	E8	0	m5	1	Egg	2	2	0.768085106382979	1.68932515133516	0.202761904761905	0.1837919652072
E9	E8	0	m5	1	Egg	2	2	0.768085106382979	1.68932515133516	0.202761904761905	0.1837919652072
E10	E9	0	m5	1	Egg	2	2	0.768085106382979	1.68932515133516	0.202761904761905	0.1837919652072
E3	E9	0	m5	1	Egg	2	2	0.768085106382979	1.68932515133516	0.202761904761905	0.1837919652072
E6	E9	0	m5	1	Egg	2	2	0.768085106382979	1.68932515133516	0.202761904761905	0.1837919652072
E7	E9	0	m5	1	Egg	2	2	0.768085106382979	1.68932515133516	0.202761904761905	0.1837919652072
E8	E9	0	m5	1	Egg	2	2	0.768085106382979	1.68932515133516	0.202761904761905	0.1837919652072
E9	E9	2	m5	1	Egg	2	2	0.768085106382979	1.68932515133516	0.202761904761905	0.1837919652072
E10	E10	2	m6	1	Egg	2	2	0.925724637681159	0.788457644658841	0.555119047619048	0.23236721561643
E3	E10	0	m6	1	Egg	2	2	0.925724637681159	0.788457644658841	0.555119047619048	0.23236721561643
E6	E10	0	m6	1	Egg	2	2	0.925724637681159	0.788457644658841	0.555119047619048	0.23236721561643
E7	E10	0	m6	1	Egg	2	2	0.925724637681159	0.788457644658841	0.555119047619048	0.23236721561643
E8	E10	0	m6	1	Egg	2	2	0.925724637681159	0.788457644658841	0.555119047619048	0.23236721561643
E9	E10	0	m6	1	Egg	2	2	0.925724637681159	0.788457644658841	0.555119047619048	0.23236721561643
E10	E3	0	m6	1	Egg	2	2	0.925724637681159	0.788457644658841	0.555119047619048	0.23236721561643
E3	E3	2	m6	1	Egg	2	2	0.925724637681159	0.788457644658841	0.555119047619048	0.23236721561643
E6	E3	0	m6	1	Egg	2	2	0.925724637681159	0.788457644658841	0.555119047619048	0.23236721561643
E7	E3	0	m6	1	Egg	2	2	0.925724637681159	0.788457644658841	0.555119047619048	0.23236721561643
E8	E3	0	m6	1	Egg	2	2	0.925724637681159	0.788457644658841	0.555119047619048	0.23236721561643
E9	E3	0	m6	1	Egg	2	2	0.925724637681159	0.788457644658841	0.555119047619048	0.23236721561643
E10	E6	0	m6	1	Egg	2	2	0.925724637681159	0.788457644658841	0.555119047619048	0.23236721561643
E3	E6	0	m6	1	Egg	2	2	0.925724637681159	0.788457644658841	0.555119047619048	0.23236721561643
E6	E6	2	m6	1	Egg	2	2	0.925724637681159	0.788457644658841	0.555119047619048	0.23236721561643
E7	E6	0	m6	1	Egg	2	2	0.925724637681159	0.788457644658841	0.555119047619048	0.23236721561643
E8	E6	0	m6	1	Egg	2	2	0.925724637681159	0.788457644658841	0.555119047619048	0.23236721561643
E9	E6	0	m6	1	Egg	2	2	0.925724637681159	0.788457644658841	0.555119047619048	0.23236721561643
E10	E7	0	m6	1	Egg	2	2	0.925724637681159	0.788457644658841	0.555119047619048	0.23236721561643
E3	E7	0	m6	1	Egg	2	2	0.925724637681159	0.788457644658841	0.555119047619048	0.23236721561643
E6	E7	0	m6	1	Egg	2	2	0.925724637681159	0.788457644658841	0.555119047619048	0.23236721561643
E7	E7	2	m6	1	Egg	2	2	0.925724637681159	0.788457644658841	0.555119047619048	0.23236721561643
E8	E7	0	m6	1	Egg	2	2	0.925724637681159	0.788457644658841	0.555119047619048	0.23236721561643
E9	E7	0	m6	1	Egg	2	2	0.925724637681159	0.788457644658841	0.555119047619048	0.23236721561643
E10	E8	0	m6	1	Egg	2	2	0.925724637681159	0.788457644658841	0.555119047619048	0.23236721561643
E3	E8	0	m6	1	Egg	2	2	0.925724637681159	0.788457644658841	0.555119047619048	0.23236721561643
E6	E8	0	m6	1	Egg	2	2	0.925724637681159	0.788457644658841	0.555119047619048	0.23236721561643
E7	E8	1	m6	1	Egg	2	2	0.925724637681159	0.788457644658841	0.555119047619048	0.23236721561643
E8	E8	1	m6	1	Egg	2	2	0.925724637681159	0.788457644658841	0.555119047619048	0.23236721561643
E9	E8	0	m6	1	Egg	2	2	0.925724637681159	0.788457644658841	0.555119047619048	0.23236721561643
E10	E9	0	m6	1	Egg	2	2	0.925724637681159	0.788457644658841	0.555119047619048	0.23236721561643
E3	E9	0	m6	1	Egg	2	2	0.925724637681159	0.788457644658841	0.555119047619048	0.23236721561643
E6	E9	0	m6	1	Egg	2	2	0.925724637681159	0.788457644658841	0.555119047619048	0.23236721561643
E7	E9	0	m6	1	Egg	2	2	0.925724637681159	0.788457644658841	0.555119047619048	0.23236721561643
E8	E9	0	m6	1	Egg	2	2	0.925724637681159	0.788457644658841	0.555119047619048	0.23236721561643
E9	E9	2	m6	1	Egg	2	2	0.925724637681159	0.788457644658841	0.555119047619048	0.23236721561643
E10	E10	2	m7	1	Egg	2	2	0.96869918699187	0.291316922526743	0.577833333333333	0.236605898681087
E3	E10	0	m7	1	Egg	2	2	0.96869918699187	0.291316922526743	0.577833333333333	0.236605898681087
E6	E10	0	m7	1	Egg	2	2	0.96869918699187	0.291316922526743	0.577833333333333	0.236605898681087
E7	E10	0	m7	1	Egg	2	2	0.96869918699187	0.291316922526743	0.577833333333333	0.236605898681087
E8	E10	0	m7	1	Egg	2	2	0.96869918699187	0.291316922526743	0.577833333333333	0.236605898681087
E9	E10	0	m7	1	Egg	2	2	0.96869918699187	0.291316922526743	0.577833333333333	0.236605898681087
E10	E3	0	m7	1	Egg	2	2	0.96869918699187	0.291316922526743	0.577833333333333	0.236605898681087
E3	E3	2	m7	1	Egg	2	2	0.96869918699187	0.291316922526743	0.577833333333333	0.236605898681087
E6	E3	0	m7	1	Egg	2	2	0.96869918699187	0.291316922526743	0.577833333333333	0.236605898681087
E7	E3	0	m7	1	Egg	2	2	0.96869918699187	0.291316922526743	0.577833333333333	0.236605898681087
E8	E3	0	m7	1	Egg	2	2	0.96869918699187	0.291316922526743	0.577833333333333	0.236605898681087
E9	E3	0	m7	1	Egg	2	2	0.96869918699187	0.291316922526743	0.577833333333333	0.236605898681087
E10	E6	0	m7	1	Egg	2	2	0.96869918699187	0.291316922526743	0.577833333333333	0.236605898681087
E3	E6	0	m7	1	Egg	2	2	0.96869918699187	0.291316922526743	0.577833333333333	0.236605898681087
E6	E6	2	m7	1	Egg	2	2	0.96869918699187	0.291316922526743	0.577833333333333	0.236605898681087
E7	E6	0	m7	1	Egg	2	2	0.96869918699187	0.291316922526743	0.577833333333333	0.236605898681087
E8	E6	0	m7	1	Egg	2	2	0.96869918699187	0.291316922526743	0.577833333333333	0.236605898681087
E9	E6	0	m7	1	Egg	2	2	0.96869918699187	0.291316922526743	0.577833333333333	0.236605898681087
E10	E7	0	m7	1	Egg	2	2	0.96869918699187	0.291316922526743	0.577833333333333	0.236605898681087
E3	E7	0	m7	1	Egg	2	2	0.96869918699187	0.291316922526743	0.577833333333333	0.236605898681087
E6	E7	0	m7	1	Egg	2	2	0.96869918699187	0.291316922526743	0.577833333333333	0.236605898681087
E7	E7	1	m7	1	Egg	2	2	0.96869918699187	0.291316922526743	0.577833333333333	0.236605898681087
E8	E7	1	m7	1	Egg	2	2	0.96869918699187	0.291316922526743	0.577833333333333	0.236605898681087
E9	E7	0	m7	1	Egg	2	2	0.96869918699187	0.291316922526743	0.577833333333333	0.236605898681087
E10	E8	0	m7	1	Egg	2	2	0.96869918699187	0.291316922526743	0.577833333333333	0.236605898681087
E3	E8	0	m7	1	Egg	2	2	0.96869918699187	0.291316922526743	0.577833333333333	0.236605898681087
E6	E8	0	m7	1	Egg	2	2	0.96869918699187	0.291316922526743	0.577833333333333	0.236605898681087
E7	E8	1	m7	1	Egg	2	2	0.96869918699187	0.291316922526743	0.577833333333333	0.236605898681087
E8	E8	1	m7	1	Egg	2	2	0.96869918699187	0.291316922526743	0.577833333333333	0.236605898681087
E9	E8	0	m7	1	Egg	2	2	0.96869918699187	0.291316922526743	0.577833333333333	0.236605898681087
E10	E9	0	m7	1	Egg	2	2	0.96869918699187	0.291316922526743	0.577833333333333	0.236605898681087
E3	E9	0	m7	1	Egg	2	2	0.96869918699187	0.291316922526743	0.577833333333333	0.236605898681087
E6	E9	0	m7	1	Egg	2	2	0.96869918699187	0.291316922526743	0.577833333333333	0.236605898681087
E7	E9	0	m7	1	Egg	2	2	0.96869918699187	0.291316922526743	0.577833333333333	0.236605898681087
E8	E9	0	m7	1	Egg	2	2	0.96869918699187	0.291316922526743	0.577833333333333	0.236605898681087
E9	E9	2	m7	1	Egg	2	2	0.96869918699187	0.291316922526743	0.577833333333333	0.236605898681087
E10	E10	2	m1	2	Egg	2	2	0.944927536231884	0.772046084063544	0.452666666666667	0.256626215711388
E3	E10	0	m1	2	Egg	2	2	0.944927536231884	0.772046084063544	0.452666666666667	0.256626215711388
E6	E10	0	m1	2	Egg	2	2	0.944927536231884	0.772046084063544	0.452666666666667	0.256626215711388
E7	E10	0	m1	2	Egg	2	2	0.944927536231884	0.772046084063544	0.452666666666667	0.256626215711388
E8	E10	0	m1	2	Egg	2	2	0.944927536231884	0.772046084063544	0.452666666666667	0.256626215711388
E9	E10	0	m1	2	Egg	2	2	0.944927536231884	0.772046084063544	0.452666666666667	0.256626215711388
E10	E3	0	m1	2	Egg	2	2	0.944927536231884	0.772046084063544	0.452666666666667	0.256626215711388
E3	E3	2	m1	2	Egg	2	2	0.944927536231884	0.772046084063544	0.452666666666667	0.256626215711388
E6	E3	0	m1	2	Egg	2	2	0.944927536231884	0.772046084063544	0.452666666666667	0.256626215711388
E7	E3	0	m1	2	Egg	2	2	0.944927536231884	0.772046084063544	0.452666666666667	0.256626215711388
E8	E3	0	m1	2	Egg	2	2	0.944927536231884	0.772046084063544	0.452666666666667	0.256626215711388
E9	E3	0	m1	2	Egg	2	2	0.944927536231884	0.772046084063544	0.452666666666667	0.256626215711388
