Model	Iteration	Variable	Subsampled	MinObs	decay	logLoss	logLossSD	AIC	AUC	Accuracy	AccuracySD	Kappa
m7	7	Habitat	6	2	0.1	0.887454957688702	0.316673822015515	56.9094400091299	0.88881465114104	0.743450577200577	0.158014456295432	0.656503100596049
m1	7	Host	2	2	1e-04	0.937568123297791	0.315273220111674	373.702366259456	0.984199134199134	0.480169469419469	0.163588022672448	0.439560758094753
m2	7	Host	2	2	1e-04	0.634189027494605	0.341936838482456	394.734551788923	0.990542328042328	0.475170884670885	0.168538476131552	0.4388932337921
m3	7	Host	2	2	1e-04	1.53485221111652	0.419442851524319	274.835701027135	0.889920634920635	0.229015762015762	0.117294910621029	0.192456088641464
m4	7	Host	2	2	0.1	1.31081339300212	0.224872647120743	284.2388784378	0.941711760461761	0.337451798201798	0.142219305464488	0.300351941745032
m5	7	Host	2	2	0.1	2.43168751116289	0.286156216906811	212.044947717282	0.752267573696145	0.109184704184704	0.0819646927519536	0.0798102045786812
m6	7	Host	2	2	0.1	1.61587627801224	0.249322007938538	309.802218116434	0.879124579124579	0.255860028860029	0.113747790395747	0.215282868154476
m7	7	Host	2	2	1e-04	1.38270823927125	0.62859697867157	227.516370414239	0.935992063492064	0.243773143523144	0.105674428711854	0.20478336047902
m1	7	Egg	2	2	0.1	0.939072858361532	0.239159351457872	151.638170079613	0.924250440917108	0.498096681096681	0.210831508072101	0.442824023336812
m2	7	Egg	2	2	1e-04	0.88985212992205	0.628841694306626	137.364262522465	0.954761904761905	0.503837301587302	0.210599654999508	0.44661901527833
m3	7	Egg	2	2	0	1.16095616197132	0.197102045585224	117.730310478617	0.898280423280423	0.204857142857143	0.132161809561957	0.148358573218444
m4	7	Egg	2	2	0.1	1.15746842673612	0.294503095147988	123.774423974207	0.918452380952381	0.489146825396825	0.194175113400577	0.430612912153725
m5	7	Egg	2	2	0.1	1.72441346944897	0.322811394585014	110.382231136907	0.826190476190476	0.230139971139971	0.152717881552513	0.176815606430056
m6	7	Egg	2	2	0.1	1.34039416129842	0.338303833287562	129.002432564607	0.860303776683087	0.370079365079365	0.187155047327008	0.305114547211798
m7	7	Egg	2	2	0.1	1.50018810253548	0.183878584344959	131.515897807345	0.869904761904762	0.303301587301587	0.160609177283189	0.247269043795148
m1	8	Habitat	6	2	0.1	0.814829925948918	0.351743358312488	81.2318501699953	0.926629447751323	0.726347402597403	0.16225954285975	0.630528669655681
m2	8	Habitat	6	2	0.1	0.722330689565847	0.316469202717486	77.9721621182918	0.92831837797619	0.783190531690532	0.152926976985609	0.703557865620227
m3	8	Habitat	6	2	0.1	1.09369171426508	0.386460916402972	52.0422670454713	0.815736525154139	0.579028915528916	0.170738601829996	0.441896095519248
m4	8	Habitat	6	2	0.1	0.873269228263434	0.342257408298831	82.544469986804	0.883210616719139	0.697573898323898	0.165434660387122	0.59082795394851
m5	8	Habitat	6	2	0.1	1.11060227918413	0.267817169201115	61.4427573585647	0.78283599537037	0.591982323232323	0.160782226668498	0.459819296397021
m6	8	Habitat	6	2	0.1	0.839415869321306	0.297185036535105	70.3707638658032	0.894680184784351	0.756182178932179	0.133545841167991	0.665410706501054
m7	8	Habitat	6	2	0.1	0.908170628257095	0.251306722005329	55.8427110002948	0.866527777777778	0.646215367965368	0.165045737687167	0.526785742292414
m1	8	Host	2	2	1e-04	0.332880748268266	0.113756277394871	349.395116344694	0.990575396825397	0.527055527805528	0.159361524246483	0.491614490226753
m2	8	Host	2	2	0	0.397277015979712	0.0817025822729867	303.021550463112	0.981074481074481	0.483604118104118	0.159228445863023	0.443764615983477
m3	8	Host	2	2	0	1.34428883751449	0.191836143644022	216.252321797162	0.901774891774892	0.208667748917749	0.115920508642243	0.175624897620507
m4	8	Host	2	2	1e-04	0.68807871624196	0.240158233076784	284.669346926091	0.977043650793651	0.4356554001554	0.145972863233662	0.397936087302441
m5	8	Host	2	2	0.1	2.19339878152894	0.205609416712908	235.016603798056	0.826388888888889	0.142686646686647	0.0904889476866298	0.11419149286497
m6	8	Host	2	2	1e-04	1.36949196320294	0.429383758034022	263.818880022863	0.95018759018759	0.34558103008103	0.121355373586033	0.304713162360734
m7	8	Host	2	2	0	0.932612983631022	0.120282366143145	223.403201548785	0.959382284382284	0.271339993339993	0.123024159750603	0.228647703805861
m1	8	Egg	2	2	1e-04	0.278552532115197	0.147221594807803	187.575577810445	0.990852130325815	0.512678571428571	0.219138930381488	0.459375903485936
m2	8	Egg	2	2	1e-04	0.340025556324459	0.316615966614368	177.172428734145	0.979232804232804	0.541400793650794	0.20293402355946	0.485679687062922
m3	8	Egg	2	2	0.1	1.71897635543281	0.200482072930058	132.878806924027	0.870283882783883	0.176293650793651	0.13761336948633	0.126352358749956
m4	8	Egg	2	2	1e-04	0.995956066937546	0.618864897255271	179.009047928306	0.968271221532091	0.46381746031746	0.180599103576028	0.404625762179976
m5	8	Egg	2	2	0.1	1.72467971748493	0.224106467559379	109.522851827201	0.833095238095238	0.216	0.14598809307044	0.157230120647903
m6	8	Egg	2	2	1e-04	0.953327064370794	0.567799594892424	127.06785782998	0.955194805194805	0.402761904761905	0.184133254994861	0.340978961699294
m7	8	Egg	2	2	0	0.680214914930492	0.142875494344653	112.955987711626	0.960857142857143	0.396416666666667	0.177929041178841	0.338217993418531
m1	9	Habitat	6	2	0.1	0.990343012563735	0.30901063565904	83.6485356323917	0.853129546957672	0.678708513708514	0.14366290389757	0.565935642663933
m2	9	Habitat	6	2	0.1	1.05285103043473	0.36495932960797	88.4300693727185	0.82483933531746	0.686458513708514	0.159451803944241	0.571808915410758
m3	9	Habitat	6	2	0.1	1.4318009881318	0.396237759832741	63.8202254946881	0.720189115860991	0.503702380952381	0.187564893602489	0.360050190221272
m4	9	Habitat	6	2	0.1	1.06089846520632	0.33859657429521	85.1691359747995	0.84238160373577	0.668975468975469	0.171763275187174	0.554498363965473
m5	9	Habitat	6	2	0.1	1.12259640497044	0.208430812580232	58.008946335203	0.81164313973064	0.44750937950938	0.139875308740983	0.287979110763441
m6	9	Habitat	6	2	0.1	0.883370198343035	0.334057267385631	74.0460061197083	0.881540046296296	0.713627344877345	0.148193813828487	0.613801970449721
m7	9	Habitat	6	2	0.1	0.852713765523383	0.294003435842077	73.2155799366587	0.892004946037758	0.736169191919192	0.157629598472202	0.642515494991996
m1	9	Host	2	2	0.1	1.05250439763738	0.175948803855982	351.499570400986	0.967628667628668	0.443808358308358	0.147511659032242	0.404829819739316
m2	9	Host	2	2	1e-04	0.736935987481756	0.0190103826148296	373.610969412818	0.98015873015873	0.396361638361638	0.126640523367451	0.356163783480845
m3	9	Host	2	2	1e-04	1.81540540389481	0.606528135858259	216.356793531536	0.884794372294372	0.200074925074925	0.104830819463783	0.164206043807473
m4	9	Host	2	2	0.1	1.60267780613522	0.415152628746929	259.320198783031	0.881646825396825	0.359982128982129	0.129452498669235	0.322656743750272
m5	9	Host	2	2	0.1	2.23795010491562	0.165191295623233	204.064054849309	0.783654000320667	0.142897907647908	0.0977217623519742	0.110070317651412
m6	9	Host	2	2	0.1	1.46309770667963	0.355961858995616	307.811001321618	0.914742664742665	0.279370768120768	0.117977242888806	0.238522808148834
m7	9	Host	2	2	1e-04	1.48909075312059	0.621454472992975	272.156347611435	0.901334776334776	0.231591072326366	0.119785642405062	0.191611173735971
m1	9	Egg	2	2	1e-04	0.755774515125013	0.56840375019266	149.744051220069	0.986263736263736	0.506972222222222	0.209606998311156	0.450178777548673
m2	9	Egg	2	2	1e-04	1.06372181961302	0.865122325585759	149.84764185168	0.936054421768707	0.534353174603175	0.189286972706182	0.479195278612781
m3	9	Egg	2	2	0.1	1.72260992542176	0.26323813427486	110.436958048481	0.856221198156682	0.191563492063492	0.133514582872073	0.138388270950369
m4	9	Egg	2	2	1e-04	0.942565884707773	0.777510361206426	133.865092054173	0.966765873015873	0.512361111111111	0.219500002353668	0.458301077580512
m5	9	Egg	2	2	0.1	1.67324211478097	0.165941189207372	109.277726853297	0.894360902255639	0.200861111111111	0.130783874451041	0.142712152890531
m6	9	Egg	2	2	0.1	1.28662471811252	0.272139653796	128.804237641242	0.926904761904762	0.312210317460317	0.166930462793557	0.244676735849255
m7	9	Egg	2	2	0.1	1.55795745596743	0.268659590255164	117.969265225237	0.881547619047619	0.324404761904762	0.149538633892669	0.260533983409204
m1	10	Habitat	6	2	0.1	0.983310259423727	0.389820054957786	73.741425318057	0.840346735960798	0.695663225663226	0.152825592930771	0.581312218675483
m2	10	Habitat	6	2	0.1	0.992587516084463	0.395384591913509	71.0292326758536	0.842060351280664	0.687541403041403	0.162484308120602	0.580730618920805
