Model	Iteration	Variable	Subsampled	MinObs	decay	logLoss	logLossSD	AIC	AUC	Accuracy	AccuracySD	Kappa
m2	7	Egg	2	2	0.1	1.59517063427322	0.297616477288093	123.360959972408	0.850768049155146	0.295464285714286	0.178870096153005	0.225303399182001
m3	7	Egg	2	2	0.1	1.95828247346588	0.253593621591461	97.2427423388467	0.789365079365079	0.177944444444444	0.12753462100917	0.123323952847674
m4	7	Egg	2	2	0.1	2.09482715963064	0.304964137128795	163.413831371315	0.702821869488536	0.208833333333333	0.154343532996619	0.149192230813074
m5	7	Egg	2	2	0.1	2.39429145270184	0.351079965335325	100.462666059684	0.593055555555556	0.130563492063492	0.134288429835736	0.0625326339341589
m6	7	Egg	2	2	0.1	1.87282737764192	0.431535423606627	129.140875515757	0.785	0.197083333333333	0.15334715913979	0.140521955595397
m7	7	Egg	2	2	0.1	1.60998475501783	0.282436755990219	104.173929861728	0.870604395604396	0.250785714285714	0.1675236693117	0.183685493574354
m1	8	Egg	2	2	0.1	1.0983140393615	0.308574943151494	121.522396312587	0.923877551020408	0.398607142857143	0.222393387427811	0.327673810331133
m2	8	Egg	2	2	0.1	1.19883347196246	0.26983595887802	121.364262527752	0.916743471582181	0.38977380952381	0.186910024198913	0.327364254790662
m3	8	Egg	2	2	0.1	1.6285333399954	0.250314653415704	113.872962205274	0.882217261904762	0.254642857142857	0.159545300541699	0.188034693411585
m4	8	Egg	2	2	0.1	1.36831711611147	0.496601716141708	111.183347538521	0.890561224489796	0.34375	0.204289123796656	0.280951077756157
m5	8	Egg	2	2	0.1	1.80041741753361	0.288736535704265	94.0336426915451	0.793537414965986	0.223357142857143	0.156568229841668	0.151936358482981
m6	8	Egg	2	2	0.1	1.22619208091892	0.254783338823633	121.575287601368	0.890396825396825	0.396896825396825	0.189866007479809	0.329635120791445
m7	8	Egg	2	2	0.1	1.35365876142428	0.21244091531144	111.183347531213	0.882482993197279	0.353440476190476	0.186151904121839	0.28635860889834
m1	9	Egg	2	2	0.1	1.37553857925904	0.301447896650329	158.052289582823	0.878650793650794	0.361071428571429	0.189002725892114	0.293092502270084
m2	9	Egg	2	2	0.1	1.19374354505426	0.284105915367489	131.545177492061	0.920276497695853	0.428972222222222	0.19743400193072	0.363073313199083
m3	9	Egg	2	2	0.1	1.5892027809958	0.24512670128317	113.872962205274	0.869786535303777	0.2655	0.180229513908983	0.20347797889687
m4	9	Egg	2	2	0.1	1.47537709229122	0.297790669255499	130.23402852717	0.85625	0.32940873015873	0.187548462976205	0.263584608630323
m5	9	Egg	2	2	0.1	2.15587933652922	0.284255861474944	97.5516343547372	0.678452380952381	0.158880952380952	0.129924297465831	0.0949371557446146
m6	9	Egg	2	2	0.1	1.64594660627712	0.413979866613944	147.034285618887	0.809453781512605	0.265678571428571	0.180977857548722	0.195013623697498
m7	9	Egg	2	2	0.1	1.62547656800703	0.265192633252438	101.682028742636	0.843144499178982	0.23577380952381	0.148110128932038	0.161963439790982
m1	10	Egg	2	2	0.1	1.37795400705774	0.333550823485226	178.848253439867	0.87358630952381	0.349916666666667	0.175331848324424	0.276489841332761
m2	10	Egg	2	2	0.1	1.07930566693499	0.207054240210037	131.545177474773	0.961068211068211	0.386801587301587	0.208867019309401	0.318016064433065
m3	10	Egg	2	2	0.1	1.5368748189241	0.301478885725553	104.821517615686	0.868181818181818	0.282964285714286	0.164284119221122	0.219691035558697
m4	10	Egg	2	2	0.1	1.59329734796114	0.356057469487926	147.63817006715	0.832857142857143	0.277964285714286	0.169566058580686	0.208991088517433
m5	10	Egg	2	2	0.1	2.3198818911331	0.359111085196304	101.298488433117	0.62816091954023	0.152392857142857	0.128184405914686	0.102347972220314
m6	10	Egg	2	2	0.1	1.54634730526767	0.325768264403213	136.410758794914	0.815113871635611	0.298019841269841	0.166359626695925	0.234912149788372
m7	10	Egg	2	2	0.1	1.3480905315836	0.311664972055203	136.74750731561	0.877465986394558	0.377162698412698	0.178666671329884	0.304387281644828
m1	11	Egg	2	2	0.1	1.58721059364938	0.399048309464893	158.039138558089	0.824358974358974	0.321853174603175	0.16953893558413	0.254828353228553
m2	11	Egg	2	2	0.1	1.62402785396865	0.258538567549631	145.838168864372	0.853448275862069	0.293019841269841	0.149597269312616	0.215828615031799
m3	11	Egg	2	2	0.1	1.9275560893749	0.347779778002669	109.516649800433	0.7571044546851	0.19522619047619	0.129286099063381	0.135665913040611
m4	11	Egg	2	2	0.1	1.76686562515564	0.291171875589204	146.969505727052	0.779444444444444	0.315571428571429	0.159801639707578	0.25345635951488
m5	11	Egg	2	2	0.1	2.17556749713662	0.39948375034271	100.185780158986	0.609060846560847	0.200940476190476	0.162010061020797	0.140373583397767
m6	11	Egg	2	2	0.1	1.71907929494623	0.407402951881354	137.45725508836	0.791991341991342	0.266003968253968	0.16010711335567	0.197242261593006
m7	11	Egg	2	2	0.1	1.71212639455719	0.277150941002451	140.244362485702	0.815546218487395	0.239753968253968	0.153116194717112	0.176732644786411
m1	12	Egg	2	2	0.1	1.30705058606508	0.332152370375317	133.831371834473	0.879115646258503	0.396603174603175	0.187101014806736	0.330792525225358
m2	12	Egg	2	2	0.1	1.17832356409498	0.270427504468693	121.61312965404	0.905357142857143	0.398404761904762	0.209936913746177	0.332290137705448
m3	12	Egg	2	2	0.1	1.68585176670806	0.297527157231994	115.048873538612	0.822964669738863	0.279269841269841	0.166710381586928	0.219653450949821
m4	12	Egg	2	2	0.1	1.37759984433185	0.348175440214138	122.737708268402	0.844047619047619	0.382904761904762	0.198395779942469	0.31876193710201
m5	12	Egg	2	2	0.1	1.88311175618226	0.355016412495357	99.3357349273432	0.723214285714286	0.239440476190476	0.175179641234606	0.182988999511816
m6	12	Egg	2	2	0.1	1.39794360954449	0.325441956517053	123.457255122341	0.843984962406015	0.389119047619048	0.207984420253617	0.322311450557894
m7	12	Egg	2	2	0.1	1.42628707306428	0.270852426276683	123.969700840117	0.865674603174603	0.351702380952381	0.167667258165753	0.277527005472754
m1	13	Egg	2	2	0.1	1.47833611176817	0.471239438457244	168.7411007061	0.864285714285714	0.314873015873016	0.207338301770886	0.249865460303921
m2	13	Egg	2	2	0.1	1.63076302221969	0.336253870307516	159.581575186833	0.835396825396825	0.314095238095238	0.154237996557971	0.240754846608098
m3	13	Egg	2	2	0.1	1.96389532909035	0.273325219991647	94.2737025548374	0.798363095238095	0.206293650793651	0.142296948464135	0.147841983607198
m4	13	Egg	2	2	0.1	1.87565813143208	0.342429186740759	136.410758838343	0.737941628264209	0.300964285714286	0.166312796248588	0.232022717513884
m5	13	Egg	2	2	0.1	2.07631392243222	0.386501022742858	100.865376414013	0.651234567901235	0.189968253968254	0.159526422699049	0.131847113689319
m6	13	Egg	2	2	0.1	1.6811094779021	0.408974719186771	127.090881243559	0.806410256410256	0.247746031746032	0.177199797629475	0.182267769754222
m7	13	Egg	2	2	0.1	1.70879315156379	0.250134589895062	126.797671847087	0.801339285714286	0.266361111111111	0.150951358159052	0.196502399291813
m1	14	Egg	2	2	0.1	1.54092322806317	0.411309661074872	147.843147555721	0.864035087719298	0.306142857142857	0.153143711770508	0.237252007546602
m2	14	Egg	2	2	0.1	1.59769257285412	0.40442160036167	159.230445821838	0.838041125541126	0.334666666666667	0.205369404866362	0.263104622487464
m3	14	Egg	2	2	0.1	1.90752841205061	0.351611839634557	109.86535833717	0.747222222222222	0.180452380952381	0.160610363136627	0.12746721373634
m4	14	Egg	2	2	0.1	1.72475711378435	0.307590207335304	136.410758796454	0.756732348111658	0.300126984126984	0.167620155601816	0.236944930037361
m5	14	Egg	2	2	0.1	2.01876691424303	0.354645582292713	100.865376414013	0.667952380952381	0.178837301587302	0.170381499258218	0.126628448736553
m6	14	Egg	2	2	0.1	1.76050887387558	0.339696300106414	127.955936294504	0.788738738738739	0.271059523809524	0.154855735698781	0.2109620640997
m7	14	Egg	2	2	0.1	1.79551022820816	0.348395337163211	127.367024278277	0.78010752688172	0.250738095238095	0.143754375369724	0.180723565733619
m1	15	Egg	2	2	0.1	0.894202254235722	0.272648180789083	119.638170074842	0.917698412698413	0.498809523809524	0.212509540639205	0.435506993916183
m2	15	Egg	2	2	0.1	1.07654728264096	0.271856838648458	107.364262519629	0.910805860805861	0.453523809523809	0.195176341434378	0.384956363598112
m3	15	Egg	2	2	1e-04	1.41554776292451	0.654992172073256	92.5476110381482	0.848850574712644	0.295063492063492	0.16156246649335	0.217388838886106
m4	15	Egg	2	2	0.1	1.06669121398283	0.221194621398739	119.638170083201	0.919508448540707	0.476642857142857	0.200119482908272	0.411220834562133
m5	15	Egg	2	2	0.1	1.58663649370027	0.335285617474255	92.6860529775945	0.80969387755102	0.321396825396825	0.168198983410314	0.25969255860587
m6	15	Egg	2	2	0.1	1.32489661957393	0.31332295126849	102.187371791401	0.854126984126984	0.352940476190476	0.17611932372104	0.280715207878982
m7	15	Egg	2	2	0.1	1.54489597428915	0.188917981915268	81.4586417854234	0.828285714285714	0.255452380952381	0.151115720839265	0.185211467355081
m1	16	Egg	2	2	0.1	0.892913181266887	0.210240205505591	144.005812741033	0.958783783783784	0.472345238095238	0.198875567958852	0.408810059624551
m2	16	Egg	2	2	1e-04	0.633662188817523	0.439160293408243	117.789646030124	0.977052545155993	0.502845238095238	0.20653323843464	0.434649301309629
m3	16	Egg	2	2	1e-04	0.974429704994023	0.575619045250174	101.002432610704	0.895168067226891	0.424587301587302	0.217171781171938	0.354565725324911
m4	16	Egg	2	2	0.1	1.13817013756177	0.248403797332872	144.099485389349	0.908064516129032	0.400583333333333	0.196731950117947	0.337629663721661
m5	16	Egg	2	2	0.1	1.83599489790681	0.359552742149257	115.584425045311	0.784897959183673	0.229416666666667	0.156112368780473	0.165014715799734
m6	16	Egg	2	2	0.1	1.43737869341073	0.297338666013404	113.276340183209	0.84047619047619	0.387563492063492	0.172533835319991	0.30798421745287
m7	16	Egg	2	2	0.1	1.35479910347447	0.250507865799496	88.7285250361685	0.863481338481338	0.389309523809524	0.190404852261496	0.319696861529387
m1	17	Egg	2	2	0.1	1.15733440181409	0.315286029101165	109.258900605017	0.902252252252252	0.37372619047619	0.212230622588161	0.304988821976251
m2	17	Egg	2	2	0.1	1.32862890469138	0.42397798537511	109.340506922804	0.890238095238095	0.33297619047619	0.21319645256723	0.27415880943272
m3	17	Egg	2	2	0.1	1.64089439548776	0.301041629923511	92.5476100633293	0.852604166666667	0.238678571428571	0.179368470945089	0.173535526149475
m4	17	Egg	2	2	0.1	1.23056114904812	0.359777224424457	109.358027936504	0.900095238095238	0.369730158730159	0.18176436660155	0.301314860557539
m5	17	Egg	2	2	0.1	1.3701645369569	0.206912703962544	89.9134642583263	0.904952380952381	0.326630952380952	0.159612685051919	0.257541137820408
m6	17	Egg	2	2	0.1	1.16187456138554	0.266197059899259	100.229337041185	0.919223985890653	0.373444444444444	0.184468487727138	0.308174676570602
m7	17	Egg	2	2	0.1	1.64908296044863	0.237775527104482	91.9005098269133	0.836587301587302	0.272956349206349	0.168195226167708	0.200804705555417
m1	18	Egg	2	2	0.1	1.33463290357247	0.312873447680414	158.022734169841	0.901660401002506	0.384956349206349	0.178070146842131	0.314535023215177
m2	18	Egg	2	2	0.1	1.04593407591205	0.323849082560749	131.819666752737	0.934792626728111	0.430626984126984	0.214762986832508	0.357066445229451
m3	18	Egg	2	2	0.1	1.49446203925579	0.347003080214903	104.821517650175	0.848580586080586	0.26259126984127	0.163238152726389	0.204272051231738
m4	18	Egg	2	2	0.1	1.44414557339774	0.300601006810323	143.819085031255	0.879100529100529	0.329940476190476	0.171302460745112	0.259185499673173
m5	18	Egg	2	2	0.1	1.98226930015929	0.330730640583795	116.960965571168	0.748236331569665	0.20931746031746	0.153351641130314	0.135093704728418
m6	18	Egg	2	2	0.1	1.74070803938439	0.372794313334813	133.878286575305	0.811139455782313	0.240511904761905	0.145758128658866	0.165331315922798
m7	18	Egg	2	2	0.1	1.66935872302627	0.355999312189602	114.447634704046	0.831646825396825	0.264071428571429	0.170123178063763	0.193743072887717
m1	19	Egg	2	2	1e-04	0.9535479755494	0.573082283339398	131.715474768979	0.975490196078431	0.505111111111111	0.206867152533198	0.44077513570775
m2	19	Egg	2	2	1e-04	0.971168685404935	0.585316353264297	131.778591136095	0.971778711484594	0.449150793650794	0.22161538329319	0.381199727801096
m3	19	Egg	2	2	0.1	1.7557162666974	0.345538051728212	117.337074999945	0.810483870967742	0.214809523809524	0.148561177837181	0.169961741042919
m4	19	Egg	2	2	0.1	1.22355837563522	0.240472891952903	131.853605712633	0.921428571428571	0.373539682539683	0.172834684771094	0.307533254208781
m5	19	Egg	2	2	0.1	1.61647278973885	0.245561252877409	84.4850832030409	0.844607843137255	0.260452380952381	0.163102003560222	0.20221323398434
m6	19	Egg	2	2	0.1	1.20627429594639	0.280650854821575	98.909439974545	0.934656084656085	0.34327380952381	0.202644422393093	0.278244457093513
m7	19	Egg	2	2	0.1	1.38920399425296	0.263643339374989	123.022529097049	0.902601410934744	0.357690476190476	0.186803779670604	0.290006006016439
m1	20	Egg	2	2	0.1	0.939471057531084	0.250825537760553	144.03178419985	0.929591836734694	0.480309523809524	0.218691835464285	0.41322839348185
m2	20	Egg	2	2	1e-04	0.950484746649676	0.508130818560258	131.808668656686	0.970588235294118	0.497154761904762	0.187956129949365	0.428011622721875
m3	20	Egg	2	2	0.1	1.8441429136784	0.344241094118604	84.2892385963577	0.787063492063492	0.227047619047619	0.158627048039366	0.168076597185355
m4	20	Egg	2	2	0.1	1.61497952978848	0.377188727853873	108.410758796443	0.778025793650794	0.335277777777778	0.18409815034805	0.271303450096047
m5	20	Egg	2	2	0.1	1.93824162370804	0.25917307683723	88.5914687027611	0.700549450549451	0.23556746031746	0.158468746731808	0.176705505384347
m6	20	Egg	2	2	0.1	1.08532538219689	0.25376714491368	119.638170078707	0.856859410430839	0.442563492063492	0.189053946965463	0.381027652060764
m7	20	Egg	2	2	0.1	1.12936721497471	0.213709375191335	107.364262515378	0.899710424710425	0.492785714285714	0.200482766993069	0.424719512142579
m1	21	Egg	2	2	0.1	1.11472440267456	0.279753681310973	119.638170088359	0.876746031746032	0.44984126984127	0.194337040422336	0.382199174609925
m2	21	Egg	2	2	0.1	1.05623862809406	0.283037646440687	107.36426254693	0.917047619047619	0.454702380952381	0.190378339990825	0.392415558502349
m3	21	Egg	2	2	1e-04	1.34472850001586	0.547942257817971	95.9997951783657	0.883333333333333	0.318305555555556	0.166426390769818	0.250723242905512
m4	21	Egg	2	2	0.1	1.22248661350735	0.310755934782777	109.457255119156	0.86832298136646	0.47084126984127	0.194885070738775	0.407475638375006
m5	21	Egg	2	2	0.1	1.80685574499416	0.280476385857339	88.5914687688148	0.751228878648234	0.21243253968254	0.141640835293156	0.155782914015003
m6	21	Egg	2	2	0.1	1.11133629134708	0.266536517480524	109.457255101503	0.871168154761905	0.472730158730159	0.190553745033899	0.410016917366081
m7	21	Egg	2	2	0.1	1.22065673514796	0.21547790125352	97.1833475326862	0.872849462365591	0.456666666666667	0.185540998445178	0.386652943649177
m1	22	Egg	2	2	0.1	0.939294717130202	0.293205057521465	130.012528862529	0.943528693528694	0.514773809523809	0.208106630931919	0.447848496849291
m2	22	Egg	2	2	1e-04	0.700404612191562	0.453831676467906	117.805383568317	0.976915113871636	0.475345238095238	0.202105696227507	0.407705926218308
m3	22	Egg	2	2	1e-04	1.44682180873247	0.635981942574079	92.5476110381482	0.863032581453634	0.317099206349206	0.174143360310679	0.247838785554802
m4	22	Egg	2	2	0.1	1.06170370062249	0.236717691793188	129.819085046113	0.871626984126984	0.439095238095238	0.200581346049119	0.370334074357573
m5	22	Egg	2	2	0.1	1.60478116200643	0.199612498906278	91.8060577601028	0.778047619047619	0.288214285714286	0.176983601226094	0.224321671033398
m6	22	Egg	2	2	0.1	1.23604760643544	0.266832176006946	111.183347564413	0.861834733893557	0.359535714285714	0.201666501624374	0.288677499611361
m7	22	Egg	2	2	0.1	1.50648893769279	0.210007469618459	113.80259781605	0.88023088023088	0.240821428571429	0.161015234499982	0.161165511078792
m1	23	Egg	2	2	0.1	1.48375796584273	0.340906634976623	145.754773015707	0.862993197278912	0.356190476190476	0.157289457467593	0.290247107942173
m2	23	Egg	2	2	0.1	1.58659553083506	0.276217118773818	145.838168860004	0.87979407979408	0.328424603174603	0.172780145893511	0.259639063184712
m3	23	Egg	2	2	0.1	1.86465837295844	0.379765647986903	109.516649800433	0.780213464696223	0.21922619047619	0.160510343496066	0.159537941280827
m4	23	Egg	2	2	0.1	1.61201322912247	0.371475531169946	145.545177485907	0.807431457431457	0.328940476190476	0.166232315123198	0.26121724573232
m5	23	Egg	2	2	0.1	1.95058101971037	0.255946078287117	115.9468123532	0.720046082949309	0.195428571428571	0.148434758490441	0.12860560165037
m6	23	Egg	2	2	0.1	1.65338071136644	0.319797826091169	125.402497923975	0.791248391248391	0.30897619047619	0.158252023374225	0.232288627119076
m7	23	Egg	2	2	0.1	1.67810625914323	0.374486556697417	140.244362485702	0.808751608751609	0.236821428571429	0.180591748491638	0.168917992334371
m1	24	Egg	2	2	0.1	1.30721196640109	0.313909018940871	178.848253439867	0.891248391248391	0.384003968253968	0.190817050904115	0.314803869828195
m2	24	Egg	2	2	0.1	1.10181055675119	0.262150222021208	131.545177493626	0.930844155844156	0.389718253968254	0.194024769318771	0.314549665022026
m3	24	Egg	2	2	0.1	1.51171901576095	0.250504738091519	105.151827439595	0.843910256410256	0.264440476190476	0.179110510248471	0.201782608777884
m4	24	Egg	2	2	0.1	1.59636528969988	0.42490427793443	147.63817006715	0.795396825396825	0.287619047619048	0.157600305812169	0.215310502094532
m5	24	Egg	2	2	0.1	2.40483833223801	0.265226941775748	101.061827280191	0.611142857142857	0.148670634920635	0.125224861119812	0.092701870532371
m6	24	Egg	2	2	0.1	1.68184270731939	0.410997073054225	158.420433131939	0.773333333333333	0.306702380952381	0.170956746662666	0.233635783936447
m7	24	Egg	2	2	0.1	1.34468509442093	0.241231653134893	136.74750731561	0.898645320197044	0.372797619047619	0.185975195725754	0.303910027360735
m1	25	Egg	2	2	0.1	1.07118756579154	0.219971963683425	133.638170091229	0.901388888888889	0.397571428571429	0.184969548058516	0.331346471922535
m2	25	Egg	2	2	0.1	0.9538784049185	0.292059286970838	107.36426253015	0.916233766233766	0.458424603174603	0.202875423995729	0.392942949388548
m3	25	Egg	2	2	1e-04	0.906938483256849	0.381356756706436	101.002432610704	0.913809523809524	0.396337301587302	0.214364447728243	0.329043821323109
m4	25	Egg	2	2	0.1	1.22001711876411	0.230865655493201	133.638170068	0.865513392857143	0.404527777777778	0.20697022778447	0.345138577165096
m5	25	Egg	2	2	0.1	1.95644832152879	0.408281754004195	115.903882384871	0.73010752688172	0.195412698412698	0.171322803314766	0.137836287128694
m6	25	Egg	2	2	0.1	1.43980069929714	0.354793178062556	113.276340174101	0.828409090909091	0.379345238095238	0.201345949687025	0.311327241979929
m7	25	Egg	2	2	0.1	1.42996397435851	0.303754979719315	111.488411538439	0.872619047619048	0.335531746031746	0.18415046613049	0.266756838872952
m1	26	Egg	2	2	0.1	1.17358990464723	0.381748022150863	121.548314359331	0.8921875	0.390543650793651	0.199000852295001	0.320939939631907
m2	26	Egg	2	2	0.1	1.29416466380759	0.323389583825434	121.364262514684	0.870707070707071	0.397623015873016	0.210654703244547	0.327678732260203
m3	26	Egg	2	2	0.1	1.67752988885052	0.304668783976019	92.8860641834626	0.857681405895692	0.254559523809524	0.178138328001596	0.18844143703687
m4	26	Egg	2	2	0.1	1.34970627528992	0.368134238333764	111.463638018259	0.883333333333333	0.359460317460317	0.165045345821286	0.29072945972751
m5	26	Egg	2	2	0.1	1.67138523945977	0.281577147951449	84.4790066555916	0.818233082706767	0.238630952380952	0.165095006248543	0.162796950413426
m6	26	Egg	2	2	0.1	1.27285387791235	0.335035782599336	112.04964923353	0.864666666666667	0.361805555555556	0.194812457276041	0.290824997257056
m7	26	Egg	2	2	0.1	1.40110698069005	0.284980059006269	111.862943742507	0.856221198156682	0.35297619047619	0.195819306696155	0.288413889566647
m1	27	Egg	2	2	0.1	1.46567994494738	0.48534773586901	135.558777875006	0.846245421245421	0.298380952380952	0.171586203647908	0.227102427815653
m2	27	Egg	2	2	0.1	1.56934451049192	0.266977327786339	135.364262514212	0.855797101449275	0.260214285714286	0.179998799085401	0.196647872742133
m3	27	Egg	2	2	0.1	1.78082205547651	0.231088601515492	109.516649801016	0.769857142857143	0.199662698412698	0.14426978208412	0.138986301205966
m4	27	Egg	2	2	0.1	1.67653161132527	0.365562595315658	135.364262521687	0.789880952380952	0.312904761904762	0.162595585709103	0.249177941309501
m5	27	Egg	2	2	0.1	1.79226485319789	0.301730100927045	97.4267999690436	0.758503401360544	0.217757936507937	0.154727895678634	0.152139815772504
m6	27	Egg	2	2	0.1	1.59868111187148	0.366862774889726	115.682028795938	0.808658008658009	0.271321428571429	0.168819930042732	0.202392257735052
m7	27	Egg	2	2	0.1	1.78609086909718	0.273389849253504	105.80352771699	0.741269841269841	0.243638888888889	0.16614251063213	0.168628863866554
m1	28	Egg	2	2	0.1	1.5984747773774	0.340347835743671	135.591868838084	0.837274220032841	0.331	0.175649814608228	0.266219950036511
m2	28	Egg	2	2	0.1	1.73133806085219	0.469411597832438	135.682031826819	0.801515151515152	0.302666666666667	0.193158654801051	0.230048651349302
