shifts	Tree	Species	MLloglik	MLest	MLse
13	a1	CO	-39.1036055575477	1.10444949854182	0.256680476860314
13	a1	CO	-39.1036055575477	1.10444949854182	0.256680476860314
10	a1	CO	-39.1036055575477	1.10444949854182	0.256680476860314
12	a1	CO	-39.1036055575477	1.10444949854182	0.256680476860314
13	a1	CO	-39.1036055575477	1.10444949854182	0.256680476860314
10	a1	CO	-39.1036055575477	1.10444949854182	0.256680476860314
11	a1	CO	-39.1036055575477	1.10444949854182	0.256680476860314
13	a1	CO	-39.1036055575477	1.10444949854182	0.256680476860314
14	a1	CO	-39.1036055575477	1.10444949854182	0.256680476860314
10	a1	CO	-39.1036055575477	1.10444949854182	0.256680476860314
10	a1	CO	-39.1036055575477	1.10444949854182	0.256680476860314
10	a1	CO	-39.1036055575477	1.10444949854182	0.256680476860314
11	a1	CO	-39.1036055575477	1.10444949854182	0.256680476860314
11	a1	CO	-39.1036055575477	1.10444949854182	0.256680476860314
10	a1	CO	-39.1036055575477	1.10444949854182	0.256680476860314
12	a1	CO	-39.1036055575477	1.10444949854182	0.256680476860314
64	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
48	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
49	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
28	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
32	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
26	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
37	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
23	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
56	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
49	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
36	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
43	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
42	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
40	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
31	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
43	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
33	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
29	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
25	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
29	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
51	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
34	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
33	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
52	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
45	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
29	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
37	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
36	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
33	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
36	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
33	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
23	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
24	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
37	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
46	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
38	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
41	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
29	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
37	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
32	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
42	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
56	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
45	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
38	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
32	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
48	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
35	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
41	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
27	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
57	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
34	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
30	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
39	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
62	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
86	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
61	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
31	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
25	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
29	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
47	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
42	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
43	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
23	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
34	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
31	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
47	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
32	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
32	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
42	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
26	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
36	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
40	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
52	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
25	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
39	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
24	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
41	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
30	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
27	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
46	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
21	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
29	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
29	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
17	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
17	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
32	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
49	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
35	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
16	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
24	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
41	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
25	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
36	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
35	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
25	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
27	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
51	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
60	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
45	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
29	m1	CC	-85.186917820577	4.587346707991	1.53791519536046
21	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
21	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
23	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
25	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
26	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
21	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
21	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
21	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
26	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
19	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
24	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
19	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
21	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
22	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
24	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
19	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
23	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
24	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
20	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
21	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
22	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
21	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
23	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
24	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
20	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
27	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
22	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
24	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
19	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
22	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
20	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
22	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
21	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
21	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
29	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
20	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
23	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
22	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
22	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
26	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
23	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
22	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
26	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
20	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
24	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
21	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
23	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
24	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
19	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
22	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
23	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
24	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
21	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
23	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
20	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
22	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
23	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
23	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
20	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
24	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
19	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
20	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
23	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
23	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
24	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
20	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
21	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
20	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
21	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
20	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
24	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
32	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
19	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
24	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
23	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
20	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
22	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
23	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
22	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
23	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
23	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
21	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
24	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
23	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
20	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
24	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
19	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
29	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
26	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
23	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
27	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
23	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
24	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
23	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
21	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
20	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
25	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
22	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
21	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
21	a1	CC	-101.505924600332	0.523006649353504	0.0863622039233429
52	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
42	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
36	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
40	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
47	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
42	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
48	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
44	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
42	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
38	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
29	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
36	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
40	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
46	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
33	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
40	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
42	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
37	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
27	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
45	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
48	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
50	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
47	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
36	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
44	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
33	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
43	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
34	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
34	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
45	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
35	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
42	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
30	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
30	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
32	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
41	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
52	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
64	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
36	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
40	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
41	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
47	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
33	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
29	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
35	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
35	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
50	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
49	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
50	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
50	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
54	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
55	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
49	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
65	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
61	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
45	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
51	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
53	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
48	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
52	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
62	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
66	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
54	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
63	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
58	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
47	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
34	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
30	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
36	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
63	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
54	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
50	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
37	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
49	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
57	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
56	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
49	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
48	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
45	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
45	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
31	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
49	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
56	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
35	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
32	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
31	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
56	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
51	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
42	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
37	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
55	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
57	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
40	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
31	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
35	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
38	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
42	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
25	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
18	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
22	m1	CO	-60.3329373433474	31275.0743369909	9073.89905870354
